GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIMCM,G16PRECCAS,G16PRESLAR,G16PREAROC,G16SOSRESP,G16SOSDOLI,G16SSCRNAK,G16SSCDVIG,G16SACRFRE,G16SACDVAR
35001000001,35,001,000001,336.5,371.5,66.5,9.6,7.2,0.2,0.1,0,324.8,419.6,425.3,323.8,378,361
35001000002,35,001,000002,83.2,85.9,17.6,1,2.7,0,0,0.1,85.9,98.7,116.1,67.2,100,79.6
35001000003,35,001,000003,199,218.8,50.1,10.2,4.8,0.2,0.6,0,207.2,257.4,275.7,190.7,241.7,221.2
35001000004,35,001,000004,207.5,301.5,69,7.1,7.1,0,0,0,225.6,354.6,348,224.4,305,259.9
35001000005,35,001,000005,195.9,318.7,38.3,3.5,3.2,1.1,0,0,186.5,357.1,305.5,235.7,240.2,291.5
35001000006,35,001,000006,109.8,147.9,29.4,2.3,3.2,0.6,0.3,0,115.9,171.5,174.9,108,135.9,140
35001000007,35,001,000007,128.9,190.2,36.4,2.6,1.7,0,0,0,122.9,222,186.2,158.3,151.4,187.2
35001000008,35,001,000008,110,170,42,2,1,0,0,0,108,212,172,141,131,178
35001000009,35,001,000009,192,250,66,3,4,0,2,0,193,299,260,234,217,268
35001000010,35,001,000010,233.1,300.3,81.4,9.1,1.2,1,1.1,0,242,362.7,323.7,279.5,281.4,311.4
35001000011,35,001,000011,95,233.8,39.7,4.2,0.5,0,0.5,0,95.4,262.2,170.1,186.1,125.2,224.4
35001000012,35,001,000012,184,394,51,9,4,0,3,0,177,450,310,315,238,382
35001000013,35,001,000013,160.5,336.5,86,1.9,1.9,1,0,0,192.4,366.4,321,246.6,264,289.1
35001000014,35,001,000014,186,317,68,12,3,0,4,0,198,359,269,280,215,335
35001000015,35,001,000015,245.1,338.8,74.7,8,1,1,0,0,237.2,409.6,381.7,260.1,294,329.9
35001000016,35,001,000016,133.3,221.7,51.4,8.1,0.9,0.9,0,0,135.2,262.2,205.4,188.3,139.7,247.8
35001000017,35,001,000017,146.9,251.9,56.7,7.2,0.6,1.8,2.4,0,131.9,321.2,228.7,219.7,177.3,260.3
35001000018,35,001,000018,230.3,431.2,56.8,6.3,2.5,0,0,0,226,469.7,373.3,318.3,285.3,410.9
35001000019,35,001,000019,236.2,220.9,56.3,4.7,5.5,0.4,1.2,0,238.2,264,317.6,182.2,283.9,209.6
35001000020,35,001,000020,163.4,208.4,38.2,4.7,6,0.4,0,0.4,167.7,237.6,237.2,165.5,193.4,207.6
35001000021,35,001,000021,289.9,374.1,76.8,7.4,6.3,3.4,0,0,287,442.2,431.9,291,335.1,376.4
35001000022,35,001,000022,278,317,93,10,12,2,0,0,293,384,436,240,355,306
35001000023,35,001,000023,190.5,244.4,57.7,5.9,0.5,2.2,0,0,179.2,304.3,284.4,194.3,215.3,255.2
35001000024,35,001,000024,85.4,112,27.1,1.9,1.4,0.9,0.5,0.2,88.2,132.9,127.4,91.6,101.9,112.7
35001000025,35,001,000025,337,410.6,89.4,5,7.2,0.7,0,0.7,348.4,472.9,490.8,320.5,407.1,394.9
35001000026,35,001,000026,102.2,172.2,38.4,4.1,2.2,0,0,0,106.6,195.3,149.4,148.1,118.1,175
35001000027,35,001,000027,156.7,360.3,72.8,9,3,0,3,0,179.6,399.2,265.5,301.4,201.6,365.3
35001000028,35,001,000028,127.9,255.7,56.5,6.9,4,1,0,0,131.8,302.3,211.1,220,151.6,272.6
35001000029,35,001,000029,205.5,353.4,72.5,7,2,2,1,0,218.4,395.1,308.7,295.8,235.2,366.3
35001000030,35,001,000030,318.1,518,80.5,13.8,4.1,0,1.4,0.4,327.9,582.5,513.1,389.6,402.9,492.3
35001000031,35,001,000031,79.5,364.5,58.3,13.2,2.2,0,3,1,108.6,359.9,155.8,276.6,111.3,325.9
35001000032,35,001,000032,49.4,129.1,23.8,2.7,0.7,0,1,0,58.5,139.9,78.1,115,54.2,138.2
35001000033,35,001,000033,24.2,85.2,12.4,0.7,0.2,0.2,0.3,0.3,26.2,92.6,38.3,77.7,25.7,89.9
35001000034,35,001,000034,88,219,30,5,2,2,1,0,99,230,139,187,103,218
35001000035,35,001,000035,104.2,215.6,37.1,9,0,0,0,0,117.2,235.6,163.3,186.5,122.2,228.6
35001000036,35,001,000036,106.8,324.5,40.8,9,0,0,1,0,109.8,356,166.6,297.1,111.1,347.4
35001000037,35,001,000037,217,440.9,66.1,3,3,2,1,0,217,482.3,349.1,342.3,237.7,439.9
35001000038,35,001,000038,50.2,120.3,21.9,2,0.5,0.2,0.5,0.9,53.2,135.6,83.1,103.9,56.2,129
35001000039,35,001,000039,177.7,363,70.8,7.4,2.5,0.1,0,0.8,167.2,432.8,278.9,308.6,213.1,372.6
35001000040,35,001,000040,151,324,53,5,1,1,1,0,146,362,188,313,145,357
35001000041,35,001,000041,113,248.9,44.5,2.9,0.5,1.5,0,0.5,135,261.1,162.4,224,125.2,262.1
35001000042,35,001,000042,119.7,265.6,61.3,5.8,2.9,1,1,0,114.8,319.1,170.2,258.8,129.4,299.6
35001000043,35,001,000043,51.3,119.5,16.9,0.6,0,0.6,0,0,57.5,123.2,75.3,104.4,55.3,122
35001000044,35,001,000044,123.3,271.6,45.6,5.8,1.6,0.5,0.5,0.5,123.5,296.9,173.1,242.9,127,278.5
35001000045,35,001,000045,127.6,246.2,46.1,3.2,0,0,1.2,0,127,271.6,161,229.4,113.2,276.9
35001000046,35,001,000046,177.1,411.2,56,14,0,2,1,2,173.1,456.2,245.1,380.1,155.1,458.2
35001000047,35,001,000047,70,151,16,5,0,0,1,0,75,161,84,148,68,163
35001000048,35,001,000048,63.4,176.3,32.5,2,0.4,0.4,0.8,0.4,71.9,193.3,91.8,172.2,62.1,198.2
35001000049,35,001,000049,22.7,85.6,10.5,1.9,0.6,0,0.3,0,29.1,85.6,34.5,77.2,24.3,87.6
35001000050,35,001,000050,83.6,198.5,35,2.6,0.3,0.3,0,0.6,88,219,121.8,177.9,90.6,206.6
35001000051,35,001,000051,85,364,37,2,1,1,2,0,102,361,131,331,87,378
35001000052,35,001,000052,166.2,363.5,75,6.8,3.8,0.6,0.5,0.5,189.5,399.3,244.1,333.7,191.7,380.7
35001000053,35,001,000053,108.3,263.2,36.3,2.1,4,5,0,0,110.9,288.6,159.7,228.5,126.6,259.6
35001000054,35,001,000054,192.8,351.5,75.2,7.8,9.5,1.7,0.6,0.6,213.4,395,261.3,334.8,215,378.3
35001000055,35,001,000055,55.6,117.6,23,2.7,0,0.3,0.7,0.3,55.6,133.5,85.8,99.6,61.7,121.7
35001000056,35,001,000056,236.7,397,73,5.3,3.1,2.2,0,1.1,246.2,438.4,300.3,377.2,252.1,419.4
35001000057,35,001,000057,338.1,417.2,78.2,5.3,6,0.1,0,0.8,343.5,471.3,476.4,333.9,399.9,387.4
35001000058,35,001,000058,60.7,111.7,16.9,2.3,0.1,1,2,0,63.9,124.4,73.6,109.3,59.9,118.5
35001000059,35,001,000059,119,303.7,62.6,4.7,0.5,0.5,0.5,1,140.9,331.9,185.8,278.1,143.5,318.3
35001000060,35,001,000060,135.9,262.6,48.9,4.6,1.5,0.5,0,0.5,139.5,283.7,187.9,232.2,134.9,281.6
35001000061,35,001,000061,100.9,294.8,34,5,0,0,0,0,109.9,302.8,139.9,269.9,105.9,299.8
35001000062,35,001,000062,70,231,37,5,1,2,0,0,83,245,119,200,87,233
35001000063,35,001,000063,58.7,204.2,21.6,2.4,0.1,0.1,2.1,1,56.4,223.2,97.8,174.4,61.4,205.4
35001000064,35,001,000064,43.1,131.2,24,2,3,0,0,0,46.1,151.2,68.1,124.2,46.1,141.2
35001000065,35,001,000065,133.4,282.8,32.9,3.8,0,0,3.8,0,125,305.4,172,240.6,142.8,278.1
35001000066,35,001,000066,137,290,52,2,0,1,1,1,144,328,216,255,157,305
35001000067,35,001,000067,89.3,365.8,38.4,8.6,1.9,1.9,2.9,0,106.6,389.8,163.2,321.6,105.6,371.6
35001000068,35,001,000068,307.7,329.9,87.5,5.4,14.1,4.7,0.7,0.7,349.4,371,445.1,270.7,382.4,323.2
35001000069,35,001,000069,248.7,246,58.2,4.3,8.9,0.4,0.4,0,254.9,289.1,334.1,207.6,292.2,240.6
35001000070,35,001,000070,189.2,252.4,60,2.8,5.9,0.4,0,0,198.7,289.2,261.9,216.9,219.2,253.2
35001000071,35,001,000071,114.9,339.9,41.4,9.1,3.3,0.8,1.6,0.8,138.1,341.5,163.7,306,126.5,347.3
35001000072,35,001,000072,58,226,23,7,0,0,0,0,68,228,86,198,55,231
35001000073,35,001,000073,165.5,251.6,49.2,4.3,4.3,0.6,0,0.6,165.5,296.5,241.2,219.6,179.6,270.1
35001000074,35,001,000074,159,280,26,5,1,0,1,0,130,321,201,243,149,297
35001000075,35,001,000075,78,183,25,2,2,1,1,0,87,196,118,159,83,190
35001000076,35,001,000076,155,248,34,11,1,1,0,0,151,282,214,214,165,258
35001000077,35,001,000077,141.1,244.5,36,9,0.9,0,1.8,0,139.3,270.5,169,241.8,139.3,267.9
35001000078,35,001,000078,136.2,193.6,34.3,2.7,4.1,0.7,0,0.3,138.6,215.7,192.6,162,157.9,187.8
35001000079,35,001,000079,247.7,241.5,57.3,3.3,3.3,0.4,0.4,0,247.7,281.7,344,183.4,291.7,226.1
35001000080,35,001,000080,184.8,201.5,57,7.3,4,1.1,0.7,1.4,193.1,246.9,262.8,179,212.4,223.3
35001000081,35,001,000081,309.2,362.5,95.7,3.9,9.7,0.9,1.7,0,325.3,427.3,459.8,293.5,380.5,355.8
35001000082,35,001,000082,155,159.7,50.6,3.5,4.7,0.8,0.8,0.4,167.8,193.4,237.6,126,199.1,156.9
35001000083,35,001,000083,340.3,405.3,85.9,11.5,8,2.2,0.2,0.1,352.6,471.7,484.6,330.1,420.1,380.1
35001000084,35,001,000084,190.3,200,48.9,7,3.5,0.4,0.9,0.4,193.4,236.5,259.9,167.4,220.2,203.1
35001000085,35,001,000085,389.2,362.4,82.1,12.2,4.6,1.5,1,0.5,393.3,435.9,549.9,274.2,458.7,344.1
35001000086,35,001,000086,198.9,262.7,66.6,0.9,4.8,0,1.9,0,198,310.3,289.3,227.5,224.6,283.6
35001000087,35,001,000087,141.2,161.1,42.8,4.6,1.4,1.8,0,0,155.3,186.4,195.4,144,163.2,172.5
35001000088,35,001,000088,89.5,155.4,30.2,1.8,1.8,0,0.6,0.6,96.2,174.8,119.2,146.4,101,168.1
35001000089,35,001,000089,165.3,177.8,46.5,4.5,3.6,0.9,0,0,182.3,201,218,164.4,205.5,180.5
35001000090,35,001,000090,203.6,409.1,72.7,7,1,1,1,1,197.1,454,252.4,393.5,206.6,431.4
35001000091,35,001,000091,222,256.6,40.8,2.1,2.1,1.4,0.7,0,191.6,314.7,277.3,221.3,225.4,277.3
35001000092,35,001,000092,229,307,56,6,2,4,0,1,251,342,328,265,272,305
35001000093,35,001,000093,160.9,374.4,82.4,4.9,2.5,0,2.5,0.1,166.9,422.5,281.3,291.2,194.6,349.2
35001000094,35,001,000094,36.8,113.8,17.1,3.4,0,0,1.7,0,41.9,126.7,50.5,116.4,33.4,130.9
35001000095,35,001,000095,31,222,39,3,0,0,0,3,52,224,58,214,38,234
35001000096,35,001,000096,205.8,311.9,58.3,9.1,5.9,0,0.1,0,213.3,358.3,312.4,258.3,237.7,319.1
35001000097,35,001,000097,148.7,180.8,45.6,3.2,1.8,0.4,1.4,0,127.9,235.5,194.8,166.3,162.3,196.6
35001000098,35,001,000098,49,103.8,16.8,2.3,0.4,0,0.2,0,53,113.4,65.3,99.1,49.9,113
35001000099,35,001,000099,235.7,323.9,51.8,4.5,2.7,0,2.6,0.8,227.7,363.6,291.4,296.1,228.4,351.3
35001000100,35,001,000100,186.5,240.8,47,6.9,3.6,1,0,0,195,275.6,267.4,196.3,233.3,222.5
35001000101,35,001,000101,62.4,369.9,60.2,30.3,2.4,0,6.3,1.2,84.9,429,137.9,371.5,100,397.8
35001000102,35,001,000102,35,231,28,14,1,1,1,0,49,256,80,213,45,245
35001000103,35,001,000103,64.7,254.8,25.4,5.2,1,0,0,0,80.7,254.5,112,223.3,86.4,241.6
35001000104,35,001,000104,14,115,9,3,0,0,0,1,23,111,35,100,21,115
35001000105,35,001,000105,30,151,12,1,0,0,2,0,42,140,44,133,26,147
35001000106,35,001,000106,61.9,269.2,34.7,6.1,0.7,0.7,0,0,76.1,273.2,101.3,250.8,71.4,272.6
35001000107,35,001,000107,61,336,37,9,3,1,5,1,66,367,136,294,91,325
35001000108,35,001,000108,127,156,27.1,3.9,0,0,0,0,132.8,174.4,183.2,118.2,165.7,129.9
35001000109,35,001,000109,14.4,22.6,4.5,0.9,0,0,0,0,11.7,28,19.8,20.8,10.8,28
35001000110,35,001,000110,249,337,78,8,3,3,1,0,263,386,362,283,312,324
35001000111,35,001,000111,219.1,302.7,81.3,7.6,5.8,0,1.2,0.6,218.5,375.9,326.6,262,268.4,309.7
35001000112,35,001,000112,164.1,179.5,55.3,5.6,5.2,0.3,0.3,0,180.5,215.2,249.8,142.4,212,176
35001000113,35,001,000113,278.1,298.6,81.2,6.7,13.5,0,1.9,0,290.7,364.2,407.6,249.2,340,308.1
35001000114,35,001,000114,411.6,370.5,103.7,9.9,14.3,3.8,1.1,0.6,414.9,460.5,574.6,299.7,489,367.7
35001000115,35,001,000115,305.6,309.8,65.5,6.7,13.7,1.8,1,0,307.7,370.4,410.6,263.2,359.1,302.4
35001000116,35,001,000116,450.6,428.9,96.9,6.7,13.7,0.9,2.6,0,452.7,520.9,619.9,347,548.5,402.5
35001000117,35,001,000117,239.2,214.9,56,5.5,10.5,2.1,0,0,252.4,258.6,315.2,186.9,279.8,217.9
35001000118,35,001,000118,269,233.3,66.1,5.6,14.6,3.5,0,1,284.3,288.3,357.2,209,317.2,241.1
35001000119,35,001,000119,133.5,217.7,42.5,4.8,2,0.9,0,0,139.8,245.6,190,184,154.1,218.2
35001000120,35,001,000120,198.2,323.5,60.7,5.5,1.7,1.1,0.6,0.6,208.7,356.6,284.3,271.1,234.6,312.5
35001000121,35,001,000121,141,488,43,8,1,0,3,0,161,504,288,380,215,435
35001000122,35,001,000122,44,217,24,7,3,1,1,0,53,241,97,191,63,218
35001000123,35,001,000123,65,383,50,25,1,0,1,2,78,430,149,354,104,389
35001000124,35,001,000124,33.4,226.8,30.7,9.9,0,0,0,0,42.5,250.3,82.2,203.3,50.6,230.4
35001000125,35,001,000125,68,307,35,8,2,1,3,1,66,349,149,256,103,289
35001000126,35,001,000126,106,261.1,44.3,4.8,0.5,0,0.5,0,106.6,292.8,189.9,207.9,139.8,250.6
35001000127,35,001,000127,217.6,213.2,48.2,4.9,8.2,0.8,0.1,0.3,226.8,247.6,293,175.7,250.6,210.5
35001000128,35,001,000128,256.4,227.7,75.9,10.2,5.6,0,0.9,0.9,272.1,286,361.9,196.2,311,236.9
35001000129,35,001,000129,234,217,56,3,4,0,0,1,243,249,285,203,267,216
35001000130,35,001,000130,107.5,274.5,56.6,4.2,0.5,0.5,0.5,0.9,127.3,300,167.9,251.4,129.7,287.7
35001000131,35,001,000131,46.6,177.5,19.8,8.9,0,1,1,0,53.5,193.3,90.2,151.7,70.4,157.7
35001000132,35,001,000132,58,280.8,35.5,22.1,2,0,4,1,56,321.4,105.6,255,74,286
35001000133,35,001,000133,42,202,22,5,2,1,1,2,37,225,81,178,49,210
35001000134,35,001,000134,223.8,337.4,82.2,7.4,4.7,0.8,1.2,0,245.9,380.4,318.4,294,260.6,346.7
35001000135,35,001,000135,63.8,316.6,30.4,14.7,0,0,4.3,0,71.3,342.4,117.7,285.9,72.8,336.1
35001000136,35,001,000136,198,417.5,85.7,6.9,0.9,0.9,0,1.7,223.8,452.7,279.5,389.2,222.1,433.8
35001000137,35,001,000137,154.5,294.1,60.2,5,3,0,0,0,173.6,311.2,229.8,247,171.6,301.2
35001000138,35,001,000138,37.7,99.2,19.1,2.2,0.4,0.2,0.4,0.2,42.7,112.3,55.8,95.3,45.1,104.4
35001000139,35,001,000139,113.8,219.6,25,6,0,0,0,0,106.8,237.6,141.8,196.7,98.8,236.6
35001000140,35,001,000140,55.2,126.7,23.3,1.2,1,0,0,0.4,62.9,132.4,72,122.4,60.2,135
35001000141,35,001,000141,132.5,288.4,47.6,5,5,1.7,1.7,0,152.5,310.1,178.5,269.2,157.5,286
35001000142,35,001,000142,126.9,256,46,5.8,3.1,1,0.5,0,145.2,268,179.7,225.7,145.2,253.9
35001000143,35,001,000143,60,167.5,23.7,3,0,0,0,0,69,176.4,77.8,154.2,63,172.7
35001000144,35,001,000144,129.7,203.5,50.1,4.5,0.6,0,0.6,0,132.2,229.8,168.8,193.8,132.2,222.1
35001000145,35,001,000145,27.7,50.5,10.8,1.1,1.4,0.2,0.1,0.1,30.7,56.8,37.6,48.1,30.9,54.4
35001000146,35,001,000146,153.2,333.7,69.1,6.4,3.8,0.5,0.5,0.4,174.7,367,224.8,306.6,177.4,348.6
35001000147,35,001,000147,27,101.9,12.5,2.2,0.7,0,0.3,0,34.6,101.9,41.1,91.9,28.9,104.2
35001000148,35,001,000148,128.1,247.4,46.1,4.4,1.5,0.5,0,0.5,131.5,267.3,177.1,218.8,127.1,265.4
35001000149,35,001,000149,205.4,487.5,86,6.4,0.7,0.7,0,1.4,216,538,299.2,437.1,222.4,507.4
35001000150,35,001,000150,78.8,248.6,40.5,4.6,0.8,0,0,0.4,90.1,267.3,172.2,187.7,122.6,230.2
35001000151,35,001,000151,105.4,365.2,50,9.8,1.8,0,1.8,0.9,106.3,407.2,178.6,335.8,122.3,393.8
35001000152,35,001,000152,105,337,44,6,2,0,0,0,105,377,210,276,129,342
35001000153,35,001,000153,125.4,319.7,45,14.4,3.8,0,1.9,1,135,368.5,197.2,305.4,152.2,347.5
35001000154,35,001,000154,55,182.6,23.3,4,1.3,0.3,1.1,0,57.9,200.1,101.6,155.5,67.3,186.4
35001000155,35,001,000155,154.6,510.1,65.3,11.5,3.8,0.7,3,0,163,559.5,284.6,435.7,189.3,521.4
35001000156,35,001,000156,230.2,375.3,73.3,8.4,3.4,1.5,0,0,241,423.5,327.6,317.2,265.6,376.3
35001000157,35,001,000157,160.8,262.5,49.3,4.5,1.3,0.9,0.4,0.4,169.3,289.4,230.7,219.9,190.4,253.5
35001000158,35,001,000158,93.8,125.2,29.8,1.4,2.9,0.2,0,0,98.5,143.4,129.8,107.5,108.7,125.5
35001000159,35,001,000159,69.8,105.2,25.6,2.3,1.4,0.2,0.4,0,76.7,118.6,99.3,91.6,81.3,108.1
35001000160,35,001,000160,62.1,75.5,13.5,1,1,0,0,0.2,62.8,85.1,87.7,59.7,73.7,69.1
35001000161,35,001,000161,30.4,93.7,17.4,2.2,0,0.8,0.9,0,33.9,106,48.9,88.9,37.4,97.4
35001000162,35,001,000162,92,444.9,52,15,2,1,1,0,111,475.9,210,366.9,134,438.9
35001000163,35,001,000163,52.2,231.4,39.6,12.4,0,0.2,0.2,0,57,270,131.1,197.4,70.7,249.1
35001000164,35,001,000164,121.1,431.6,51.5,12.7,2.5,1,4.9,1,131.7,473.8,218.2,379.5,139.3,451.6
35001000165,35,001,000165,40,291,24,13,0,1,1,0,51,304,85,261,50,292
35001000166,35,001,000166,39,234,26,19,0,0,1,0,46,261,97,204,62,238
35001000167,35,001,000167,162.5,208.6,49.3,5.1,0.5,1.8,0,0,152.8,259.7,242.6,165.7,183.7,217.8
35001000168,35,001,000168,224.8,378.8,84.6,8.9,4.8,0,0,0,234.4,429.7,328.6,325.9,259.9,385
35001000169,35,001,000169,85,118.5,20.2,3.4,1.1,0,0.4,0.1,88.1,134.7,133.1,87.2,107.8,111.2
35001000170,35,001,000170,299.6,353.4,93.6,6.3,2.8,0,0,0,308.7,414.9,408.6,317.1,340.1,369.5
35001000171,35,001,000171,323.5,422.8,95.1,6.8,5.1,1.7,1.7,0,345.5,492.4,435.5,383.7,377,438.1
35001000172,35,001,000172,41.6,54.4,12.2,0.9,0.7,0.2,0.2,0,44.4,63.3,56,49.4,48.5,56.3
35001000173,35,001,000173,183.6,261,46.2,3.7,5.5,0.9,0,0.5,186.8,290.7,259.6,218.4,212.9,253.2
35001000174,35,001,000174,251.7,244.7,58.9,4.3,8.6,0.5,0.7,0,256.9,290.5,337.6,207.3,297,239.3
35001000175,35,001,000175,109.3,117.2,31.1,1.9,5,1.7,0.2,0.2,124.2,131.8,158.2,96.2,135.9,114.8
35001000176,35,001,000176,121.2,141.6,37.5,2.5,1.2,0,0,0,124.9,166.3,164.8,127.2,137.4,148.1
35001000177,35,001,000177,408.1,387.2,99.1,8,10.4,1.2,1.9,0.1,416.5,459.6,552.7,319.1,492.1,368.6
35001000178,35,001,000178,205.3,286.2,48.7,8.2,2.6,0,1,0.3,212.9,325.4,321.4,210.6,260.2,268.5
35001000179,35,001,000179,349.3,340.5,80.7,4.7,4.7,0.6,0.6,0,349.3,397.3,485,258.6,411.3,318.9
35001000180,35,001,000180,75.4,186.1,29.4,4.9,2,0,1,0,75.4,214.4,150.8,140,119.5,166.5
35001000181,35,001,000181,79.5,284.7,30.6,5.8,1,0,0,0,78.1,308.5,160.4,228.6,101.3,280.9
35001000182,35,001,000182,112,238,46,5,1,1,2,0,112,276,175,208,130,252
35001000183,35,001,000183,109.4,284.7,45.2,6.5,0,0,0,0,121.9,307.9,186.1,246.1,140.3,282.9
35001000184,35,001,000184,111.7,343.8,38.6,7,4.2,0,0,0.1,114.1,374.8,230.6,259.9,165.1,319.9
35001000185,35,001,000185,111.1,346.1,31,8.3,1.7,1.1,0,0,111.1,376,229.5,252.7,158.1,312.4
35001000186,35,001,000186,171,485,59,5,4,1,1,1,153,542,279,416,203,479
35001000187,35,001,000187,118,416,47,11,4,0,1,0,126,436,223,338,137,423
35001000188,35,001,000188,89.9,279.9,25,6.7,1.3,0.9,0,0,89.9,304,185.5,204.3,127.9,252.6
35001000189,35,001,000189,53.3,74.3,12.6,2.1,0.7,0,0.3,0.1,55.2,84.4,83.4,54.6,67.5,69.7
35001000190,35,001,000190,109.3,297.4,53,5.7,1.4,0.1,2.2,0.2,128.3,322.6,173.3,265.5,119.5,317.8
35001000191,35,001,000191,89,222,33,5,7,0,1,1,95,254,152,191,111,226
35001000192,35,001,000192,74,288,36,7,1,0,2,0,85,309,160,231,90,301
35001000193,35,001,000193,157,310.7,63.1,11.2,0,0.6,0,0,166.2,360.3,229,292.5,178.7,331.6
35001000194,35,001,000194,157.1,403.8,56.4,10.5,1,1,0,0,164.4,441.7,234.1,370.5,191.8,405.6
35001000195,35,001,000195,70,209,34,4,0,0,0,0,74,227,122,181,91,210
35001000196,35,001,000196,68,176,30,6,0,0,1,0,69,194,99,158,75,181
35001000197,35,001,000197,99,304,34,13,2,2,0,0,105,325,171,251,118,292
35001000198,35,001,000198,107,376.4,54.6,3,0.8,0.8,1.5,1.5,116,409.3,169.1,343.5,113.8,397.4
35001000199,35,001,000199,169.8,406.8,74.1,7,1.5,0.8,1.5,3.1,179.8,458.5,281,351.2,189.9,436.1
35001000200,35,001,000200,241.7,254,62.1,8.9,4.5,0.6,1.1,0.6,245.6,300.5,330.1,212.6,279.8,257.9
35001000201,35,001,000201,157.3,146.5,33.2,4.9,1.8,0.6,0.4,0.2,159,176.2,222.3,110.8,185.4,139.1
35001000202,35,001,000202,93.3,84,23.5,2.2,3.2,0.9,0.2,0.1,94.1,104.4,130.3,67.9,110.8,83.4
35001000203,35,001,000203,243,249.8,79.4,5.5,7.4,1.2,1.2,0.6,263.3,302.7,372.8,196.9,312.5,245.5
35001000204,35,001,000204,304.9,333.5,102.7,10.4,9.8,0.7,0.7,0,335.5,399.9,464.2,264.6,394,327
35001000205,35,001,000205,433.6,503.7,132.7,5.6,14.1,1.2,2.3,0,456.1,593.8,642.1,408.6,532.4,495.1
35001000206,35,001,000206,354.2,464.5,112.4,7.8,5.7,3.6,2.1,0.7,365.6,551.2,528.5,379.8,422.5,467.3
35001000207,35,001,000207,217.6,277.6,50.8,6.3,8,0.6,0,0.6,223.3,316.4,315.8,220.5,257.6,276.4
35001000208,35,001,000208,157.9,218.3,58.6,5.4,4.2,0,0.8,0.4,157.5,271.1,235.4,188.9,193.6,223.3
35001000209,35,001,000209,213,274.8,56.4,5.5,4.6,2.5,0,0,210.8,324.9,317.3,213.8,246.2,276.5
35001000210,35,001,000210,133.4,162.6,35.4,2,2.8,0.3,0,0.3,137.9,187.2,194.3,126.9,161.2,156.3
35001000211,35,001,000211,22.4,89,14.1,3.4,0.7,0,1,0,26.8,101.1,50.4,75.9,31.8,92.2
35001000212,35,001,000212,50.9,287.8,49.1,15.8,0.1,0,2.2,0,72.8,321.8,117.6,265.7,67.8,315.8
35001000213,35,001,000213,39.1,99.2,22.7,1.3,0.7,0,0.6,0,41.3,112.1,73.1,75.3,49.6,90.5
35001000214,35,001,000214,32.5,170.7,14.5,5.8,0.5,0.5,0.9,0,36.2,182.7,75.8,136.6,48.6,161.2
35001000215,35,001,000215,39,218,39,19,3,2,1,1,61,246,93,209,71,225
35001000216,35,001,000216,79.9,293.3,51.3,4.3,2,0,0,1,104.3,299.4,164.1,238.8,130.3,265.3
35001000218,35,001,000218,183.6,229.4,53.5,4.2,5.8,0.5,0.2,0,191.9,265.6,267,189.4,221.9,228.6
35001000219,35,001,000219,260.1,383.8,73.6,5.3,3.3,0,0,0,248.1,448,375.8,319.6,305.6,377.8
35001000220,35,001,000220,265.4,357.7,71.1,5.6,7.7,1.4,0.7,0,280.2,414.7,423.1,261.2,328.8,338.7
35001000221,35,001,000221,82.2,434.6,48.6,10.1,6,2,4,0,92.4,475.1,166.4,389.6,109.9,433
35001000222,35,001,000222,174.6,162.5,36.8,5.5,2,0.7,0.4,0.2,176.4,195.5,246.7,123,205.7,154.4
35001000223,35,001,000223,15.7,172.1,25.6,14.9,0,0.8,4.1,0.8,22.3,201.1,47.2,177.9,32.3,186.2
35001000224,35,001,000224,15.8,87.7,6.7,7,1,0,1,0.5,16.3,98.5,26.5,86.8,19.8,91.4
35001000225,35,001,000225,17,91,10,6,0,0,0,1,20,99,36,84,21,98
35001000226,35,001,000226,22,163,25,3,1,0,0,0,36,170,59,143,38,163
35001000227,35,001,000227,249.8,216,61.3,5.2,13.6,3.3,0,0.9,264,267.1,331.4,193.7,294.5,223.4
35001000228,35,001,000228,223.6,224,48.4,4.8,10.2,1.4,0.7,0.1,225.9,268.4,300,191.1,262.8,219.6
35001000229,35,001,000229,124,111.4,29,2.9,5.4,1.1,0,0,130.8,134,163.4,96.9,145.1,113
35001000230,35,001,000230,344.9,371.8,106.1,13.6,7.4,1.9,1.4,2.6,360.8,456.2,490.3,329.8,397.7,410.8
35001000231,35,001,000231,198.3,197,44.5,4,8.9,0.7,0,0.3,208.5,226.7,263.6,165.7,227,196.3
35001000232,35,001,000232,216.5,241.6,52.7,11.3,5.7,0.1,0.6,0,222.9,283.4,302.6,206.8,261.7,241.8
35001000233,35,001,000233,107.8,228.1,44.7,5.3,0,0.7,1.3,0.7,107.8,259,166.3,193.3,119.7,236
35001000234,35,001,000234,92.6,257.6,47.5,3,0.6,0.6,1.2,0.6,105,282.5,134.1,251.6,90.8,289.6
35001000235,35,001,000235,63.3,248,24.3,5.1,1,0,0,0,79,247.5,109.8,216.6,85,234.3
35001000236,35,001,000236,110.1,256.6,36.3,1.3,0,1.3,0,0,123.3,264.5,161.6,224.2,118.7,261.8
35001000237,35,001,000237,92.3,203.3,36.4,2.4,0.4,1.2,0,0.4,110.3,213.3,132.6,183,102.3,214.1
35001000239,35,001,000239,92.1,339,41.9,7.1,2.2,0.1,1.1,0,117.1,339.4,139.6,305.4,98.5,346.8
