GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIMCM,G16PRECCAS,G16PRESLAR,G16PREAROC,G16SOSRESP,G16SOSDOLI,G16SSCRNAK,G16SSCDVIG,G16SACRFRE,G16SACDVAR
35009000016,35,009,000016,28.96,0.01,2.71,0,0,0,0,0,23.54,6.33,24.45,6.32,26.25,4.53
35009000017,35,009,000017,431,103,34,2,1,1,0,0,428,126,446,110,451,103
35009000018,35,009,000018,681.04,157.32,33.61,3.36,21.51,1.34,0.67,0,664.23,192.28,662.21,176.81,665.57,172.11
35009000019,35,009,000019,190.55,37.99,15.31,0.29,1.77,1.18,0,0,178.76,58.61,184.36,50.65,186.13,46.83
35009000020,35,009,000020,186,126,41,4,1,1,2,0,198,155,187,161,182,165
35009000021,35,009,000021,65.88,38.84,12.08,1.15,0.58,0.29,0,0.29,64.44,49.19,65.3,46.6,62.14,49.19
35009000022,35,009,000022,87,67,22,6,0,0,0,0,93,85,81,95,84,94
35009000023,35,009,000023,328,49,23,1,6,2,0,0,315,82,321,66,335,57
35009000024,35,009,000024,151.49,50.76,12.1,0.53,1.32,0.26,0.26,0.26,146.23,63.12,148.86,57.6,149.65,57.34
35009000025,35,009,000025,53,105,14,0,2,1,0,2,57,109,42,125,39,126
35009000026,35,009,000026,76,70,14,4,0,0,0,0,79,71,68,82,72,78
35009000027,35,009,000027,51,44,5,0,0,1,1,0,48,51,40,58,38,56
35009000028,35,009,000028,73,62,20,0,0,1,0,1,86,66,69,81,65,84
35009000029,35,009,000029,109.9,73.37,16.03,2.1,1.05,0,1,0,108.48,84.45,114.1,74.88,105,81.88
35009000030,35,009,000030,220.08,28.01,16,1,0,1,0,0,205.07,52.02,202.08,48.02,209.08,36.01
35009000031,35,009,000031,127.1,43.63,18.97,1.9,0.95,0,0,0,119.52,63.55,130.9,53.12,129,53.12
35009000032,35,009,000032,211,50,27,3,1,0,0,0,204,69,217,55,215,53
35009000033,35,009,000033,325,80,23,4,2,3,1,0,316,100,317,95,321,95
35009000034,35,009,000034,91.8,4,3.26,0,0,0,0,0,68.28,19.61,77.36,9.61,78.54,8.44
35009000035,35,009,000035,394.4,47.81,22.91,2.99,1,2.99,0,0,365.52,90.63,389.42,69.72,396.39,53.78
35009000036,35,009,000036,137,21,12,0,2,0,0,0,130,35,136,28,138,25
35009000037,35,009,000037,495,133,33,5,11,3,0,0,482,178,501,148,495,153
35009000038,35,009,000038,208.06,48.06,10.27,1.03,6.57,0.41,0.21,0,202.93,58.74,202.31,54.02,203.34,52.58
35009000039,35,009,000039,123.9,28.62,6.12,0.61,3.91,0.24,0.12,0,120.84,34.98,120.48,32.17,121.09,31.31
35009000040,35,009,000040,456.45,91.01,36.69,0.71,4.23,2.82,0,0,428.24,140.39,441.64,121.35,445.87,112.17
35009000041,35,009,000041,163.12,96.16,29.92,2.85,1.42,0.71,0,0.71,159.56,121.81,161.7,115.4,153.86,121.81
35009000042,35,009,000042,424.51,142.24,33.9,1.47,3.68,0.74,0.74,0.74,409.77,176.88,417.14,161.4,419.35,160.66
35011000001,35,011,000001,68.69,7.1,6.03,0,0,0,0,0,64.69,13.14,65.71,7.11,63.73,6.11
35011000002,35,011,000002,335.48,58.95,35.94,1,1,0,0,0,275.63,134.73,293.53,106.8,288.6,108.75
35011000003,35,011,000003,176.79,64.56,31.78,2.98,0.99,0,0,0,143.02,115.21,155.94,99.32,153.95,96.34
35011000004,35,011,000004,39,62,15,2,0,0,0,0,46,56,36,67,38,59
35013000001,35,013,000001,130.02,128.02,14,0,2,0,0,0,133.02,122.02,124.02,133.02,114.02,145.02
35013000002,35,013,000002,98.55,152.57,10.42,0,3.79,0,0,0,111.82,135.51,94.76,152.57,92.87,153.51
35013000003,35,013,000003,105.56,133.65,11.27,2.01,2.95,0,0.04,0,120.05,112.17,109.31,119.07,102.13,123.26
35013000004,35,013,000004,129,364,44,3,3,1,0,3,175,350,141,383,130,390
35013000005,35,013,000005,103.68,138.94,30.88,2.65,3.97,0.44,0.88,0.44,122.64,145.56,129.69,139.83,119.55,149.97
35013000006,35,013,000006,142.42,83.37,18.32,5.03,0.02,1.01,1,0,151.5,87.52,157.52,78.5,155.44,80.6
35013000007,35,013,000007,250.28,255.41,49,6.02,8.95,1.02,0.01,0,283.44,270.3,283.37,265.46,280.21,269.56
35013000008,35,013,000008,62.51,314.07,22.23,4.2,0.6,0,1.8,0.6,110.55,278.05,79.93,311.67,79.93,310.47
35013000009,35,013,000009,60.01,178.74,18.82,2.13,0.26,0.06,1,0.06,76.4,167.78,67.18,181.94,59.35,189.64
35013000010,35,013,000010,27.94,111.49,5.1,1.61,0.27,0.81,0.27,0,44.33,95.91,34.39,105.31,31.7,107.99
35013000011,35,013,000011,62.71,406.19,18.23,6.56,0,2.19,2.19,1.46,110.84,353.68,67.09,390.87,58.34,398.17
35013000012,35,013,000012,66.79,292.76,19.67,3.34,1.48,0.74,1.11,0.37,103.15,260.1,80.89,276.43,70.13,288.3
35013000013,35,013,000013,28.35,343.35,12.48,6.8,0.57,0.57,1.98,0.28,65.49,306.21,39.41,328.61,31.47,335.41
35013000014,35,013,000014,418.88,393.61,35.27,7.05,4.7,0.59,0.59,0.59,453.02,368.3,447.68,370.7,425.32,392.47
35013000015,35,013,000015,316.79,590.95,43.29,11.81,3.94,2.62,3.28,1.31,384.35,543.73,356.8,569.31,322.04,595.55
35013000016,35,013,000016,163.61,382.94,22.13,4.01,2.16,1.5,1.17,0.01,204.71,351.31,180.62,372.07,162.03,389.66
35013000017,35,013,000017,192.17,343.5,41.97,2.02,3.76,0.94,0.07,0.96,243.5,328.16,224.61,346.22,212.45,356.46
35013000018,35,013,000018,169,410,31,9,6,1,0,0,212,402,203,411,193,416
35013000019,35,013,000019,362.62,302.86,55.69,6.35,6.42,0.04,1.57,0.82,391.45,315.88,394.83,310.16,362.61,340.73
35013000020,35,013,000020,254.92,336.42,43.87,8.1,4.1,1.09,1.99,0.01,276.68,349.56,282.59,349.64,266.35,360.8
35013000021,35,013,000021,390.06,300.04,39.01,9,7,0,0,0,427.06,301.04,492.06,236.03,440.06,283.04
35013000022,35,013,000022,153.09,192.17,49.42,6.31,3.48,0,0.04,0.38,182.99,208.97,180.21,210.67,165.48,223.41
35013000023,35,013,000023,123,264,40,9,2,0,0,0,154,268,135,284,118,300
35013000024,35,013,000024,170,280,51,7,3,1,0,0,195,296,203,292,185,304
35013000025,35,013,000025,98,200,24,6,4,0,1,0,119,205,135,189,120,204
35013000026,35,013,000026,147.11,163.05,29.42,4.09,3.68,0,0,0.41,167.54,166.32,165.5,167.54,155.28,177.76
35013000027,35,013,000027,93,247,33,7,3,3,1,0,122,254,123,254,117,259
35013000028,35,013,000028,97,358,46,3,1,3,1,0,149,341,133,357,108,382
35013000029,35,013,000029,47,134,21,5,2,1,0,1,60,137,57,143,53,147
35013000030,35,013,000030,94,199,51,11,2,0,0,1,116,230,126,219,111,232
35013000031,35,013,000031,131,250,30,10,3,0,0,0,148,261,163,246,141,262
35013000032,35,013,000032,14,77,5,5,0,0,0,0,27,70,19,79,17,80
35013000033,35,013,000033,116,247,33,6,1,2,0,0,135,250,152,236,128,258
35013000034,35,013,000034,187,420,65,12,4,1,0,0,250,419,245,419,221,441
35013000035,35,013,000035,52,192,20,6,0,0,2,1,76,179,56,205,52,207
35013000036,35,013,000036,49,127,15,6,1,1,0,1,65,124,53,140,45,146
35013000037,35,013,000037,79,247,22,9,1,1,2,0,89,264,104,247,86,266
35013000038,35,013,000038,72.13,163.63,25.66,1.94,1.45,1.45,0,0.48,89.07,167.98,80.36,176.21,77.46,177.67
35013000039,35,013,000039,115.12,210.58,33.69,5.62,4.68,0,0,0,139.45,214.32,139.45,211.51,128.22,219
35013000040,35,013,000040,194.21,277.87,41.83,6.97,6.97,0,1,1.99,231.06,273.89,231.06,276.87,207.16,293.81
35013000041,35,013,000041,59.9,169.62,24.02,3.34,0.28,2,2,0,77.36,165.84,64.36,177.68,59.68,181.12
35013000042,35,013,000042,40,133,18,9,3,0,2,0,65,129,54,138,40,151
35013000043,35,013,000043,61,184,30,9,1,3,2,1,89,193,84,197,75,202
35013000044,35,013,000044,83,227,15,6,3,0,0,0,98,232,83,244,75,252
35013000045,35,013,000045,83,208,40,6,1,1,2,0,107,219,97,230,93,233
35013000046,35,013,000046,84,173,33,6,3,0,0,2,109,180,105,183,87,200
35013000047,35,013,000047,98,247,34,6,0,0,1,0,121,250,126,248,102,266
35013000048,35,013,000048,129.42,313.07,40.81,10.18,2.13,0.02,0,1,153.08,304.14,149.34,311.82,131.83,327.33
35013000049,35,013,000049,110.57,193.74,23.48,5.87,3.91,0.98,0,0,131.11,195.69,142.86,182,124.27,202.54
35013000050,35,013,000050,49,128,19,8,3,4,5,0,80,134,80,134,67,146
35013000051,35,013,000051,112,220,40,8,2,1,0,0,146,225,141,228,128,237
35013000052,35,013,000052,168,373,91,17,12,0,2,1,221,416,232,404,217,416
35013000053,35,013,000053,111,253,54,12,5,0,2,1,151,271,153,275,132,286
35013000054,35,013,000054,60.77,141.19,33.07,17.17,2.12,2.01,0.01,0,94.86,156.61,92.36,154.42,76.09,170.23
35013000055,35,013,000055,200,308,75,11,1,5,2,1,237,347,253,332,226,351
35013000056,35,013,000056,162.12,251.39,35.05,10.41,3.29,1.1,1.64,0,187.31,264.54,219.08,232.77,191.15,259.61
35013000057,35,013,000057,166,258,28,15,5,0,1,0,178,279,205,254,194,261
35013000058,35,013,000058,79,154,46,6,4,2,0,0,115,163,111,165,107,168
35013000059,35,013,000059,311.8,299.83,53.62,6.77,5.73,1.56,1.04,1.04,353.44,306.6,351.88,308.68,334.18,322.73
35013000060,35,013,000060,59,67,9,1,1,0,0,0,60,60,53,70,51,70
35013000061,35,013,000061,203.63,325.35,60.11,18.78,6.76,0.75,1.5,0.75,259.23,337.38,262.99,332.87,241.2,349.4
35013000062,35,013,000062,332.78,324.18,69.35,10.21,11.29,0.54,0,0.54,374.18,347.3,384.93,337.08,360.2,351.06
35013000063,35,013,000063,327.96,279.83,36.25,3.31,1.03,0.99,0.32,0.01,352.37,285.73,357.24,282.15,328.13,306.99
35013000064,35,013,000064,123.22,120.96,28.02,2.99,2,1,0.01,0,130.49,133.74,132.39,131.9,125.25,141.03
35013000065,35,013,000065,83.89,210.21,33.55,2.96,1.97,0.99,0.99,0,111.52,208.24,106.58,218.1,87.83,237.84
35013000066,35,013,000066,213.49,273.05,50.98,6.56,4.04,1.01,0.5,1.51,244.78,283.14,247.81,283.14,234.18,291.72
35013000067,35,013,000067,168.05,239.28,38.73,6.22,4.5,1.73,0.35,0.35,203.66,235.82,216.8,222.68,200.9,236.51
35013000068,35,013,000068,105,187,37,11,0,1,2,0,127,195,132,190,117,203
35013000069,35,013,000069,151,238,59,9,1,0,0,0,178,260,200,242,180,257
35013000070,35,013,000070,101,169,34,12,4,1,0,0,126,187,126,188,119,193
35013000071,35,013,000071,186,268,51,10,5,1,0,0,221,281,252,249,235,259
35013000072,35,013,000072,127,123,28,2,4,0,1,0,139,139,152,125,134,143
35013000073,35,013,000073,85.19,119.47,15.56,1.85,2.37,0.53,0,0,100.22,117.63,111.82,103.91,100.48,112.09
35013000074,35,013,000074,174.99,167.99,14,4,6,4,0,0,196.98,160.99,189.98,170.99,183.98,176.99
35013000075,35,013,000075,141.17,172.59,18.67,2.28,1.82,1.37,0.46,0.91,164.39,160.29,151.64,174.86,139.34,186.7
35013000076,35,013,000076,115,181,25,3,2,0,1,0,142,176,130,181,116,191
35013000077,35,013,000077,129,206,22,3,5,1,0,0,154,198,171,184,154,194
35013000078,35,013,000078,152.95,282.65,45.55,8.2,3.35,3.27,0.54,0,198.87,286.07,193.45,294.69,178.77,306.67
35013000079,35,013,000079,137.34,337.48,28.27,3.04,0.03,0.01,1.01,1.01,179.58,313.52,154.53,338.58,149.4,343.68
35013000080,35,013,000080,26.26,235.12,12.29,1.68,2.23,0,0.56,0,55.3,193.79,36.87,211.66,29.61,219.48
35013000081,35,013,000081,92,62,7,4,1,1,0,0,91,66,89,74,91,71
35013000082,35,013,000082,137.18,296.18,38.04,5.21,4.81,1.1,0.96,2.06,191.54,283.71,166.99,309.22,156.28,318.55
35013000083,35,013,000083,238.49,302.32,47.01,6.43,4.95,3.46,0.49,0.49,273.62,310.24,272.63,314.19,257.29,324.59
35013000084,35,013,000084,238,224,62,11,7,0,0,1,282,238,288,243,268,258
35013000085,35,013,000085,228,263,34,12,7,1,0,0,254,281,261,274,248,279
35013000086,35,013,000086,163.23,164.61,32.44,3.45,2.42,0.69,0,0.69,184.97,169.79,183.93,172.89,169.1,184.28
35013000087,35,013,000087,237.15,137.59,42.73,1.88,0.94,0,0,0,256.4,149.33,266.26,142.76,256.4,148.39
35013000088,35,013,000088,75.11,114.15,22.23,4.86,0.99,0,0.96,0,76.54,133.71,84.49,127.77,79.43,130.79
35013000089,35,013,000089,228,261,33,8,5,0,1,0,269,255,285,237,260,261
35013000090,35,013,000090,179,251,49,5,8,2,1,0,210,271,224,260,199,280
35013000091,35,013,000091,140,228,27,8,1,0,1,1,159,236,152,245,141,251
35013000092,35,013,000092,24,90,15,2,2,1,1,0,43,82,37,89,32,95
35013000093,35,013,000093,26,104,8,1,1,0,0,1,38,98,31,107,34,102
35013000094,35,013,000094,68,195,37,6,2,4,1,2,86,208,85,216,67,230
35013000095,35,013,000095,49.61,48.81,4.92,0.01,0.21,0,0.01,0,46.91,46.23,45.15,48.86,43.27,50.67
35013000096,35,013,000096,249.33,281.26,50.62,7.09,6.07,2.01,2.01,1.05,295.5,287.78,285.82,299.48,261.71,317.6
35013000097,35,013,000097,96.12,587.22,25.69,6.09,1.94,0.04,4.82,1.64,151.19,511.29,118.14,538.54,102.17,556.87
35013000098,35,013,000098,185.13,154.13,32.67,2.51,5.86,0.84,0,0.84,217.8,160,214.45,163.35,207.75,167.54
35013000099,35,013,000099,387.59,340.83,81.41,16.07,10.03,2.01,3.02,0,430.79,385.91,439.85,372.94,420.67,386.06
35013000100,35,013,000100,243,186,34,5,8,3,1,0,263,196,272,189,258,200
35013000101,35,013,000101,256,394,70,5,12,0,1,0,337,377,317,399,293,419
35013000102,35,013,000102,44.69,42.21,6.13,0.77,1.1,0.17,0.11,0.11,49.94,41.27,53.53,38.17,49.39,41.21
35013000103,35,013,000103,195,278,45,11,4,0,1,1,238,276,251,265,219,288
35013000104,35,013,000104,135.16,200.75,22.86,5.96,0,0,0.99,0,153.05,199.76,176.9,181.87,162.98,188.82
35013000105,35,013,000105,389.84,477.1,84.41,12.88,10.01,0,0.72,2.15,455.65,487.83,442.05,499.28,412.01,525.03
35013000106,35,013,000106,413.92,512.14,74.05,6.24,10.13,1.56,1.56,0.78,485.64,495.77,530.07,454.46,469.27,505.13
35013000107,35,013,000107,383.93,261.9,42.66,1.98,2.98,0.99,0,0,406.74,262.9,436.51,230.16,413.69,247.02
35013000108,35,013,000108,150.93,206.81,21.97,3.34,3.34,0,0.48,0,168.6,208.72,190.57,185.8,173.38,200.12
35013000109,35,013,000109,146.34,172.01,28.24,3.85,4.11,2.05,0.26,0,164.31,179.46,172.53,171.5,156.87,185.36
35013000110,35,013,000110,233.65,229.23,28.65,8.73,2.59,0.02,1.02,0,257.33,226.08,279.76,202.62,264.98,213.84
35013000111,35,013,000111,71.2,25.7,8.29,1.66,0.02,0.01,1.62,0,68.77,35.28,73.59,32.18,65.69,38.4
35013000112,35,013,000112,401.4,371.7,55.81,9.21,10.75,1.54,0.51,0.51,476.13,353.28,489.45,339.45,446.96,376.82
35013000113,35,013,000113,251,274,32,8,4,0,0,0,263,290,306,242,273,271
35013000114,35,013,000114,290.34,286.53,35.11,8.67,3.88,0.79,0,0,327,275.1,363.29,244.94,326.04,270.6
35013000115,35,013,000115,272.61,147.72,47.92,1,6.98,2.99,0.01,0,302.53,162.73,312.53,150.74,300.53,158.75
35013000116,35,013,000116,285,340,54,6,3,4,0,1,340,325,361,305,323,337
35013000117,35,013,000117,69.7,108.18,20.42,1.41,1.88,0.47,0.23,0,87.3,105.36,80.96,111.7,76.03,115.45
35013000118,35,013,000118,297,340,67,9,6,4,0,0,348,349,343,353,325,368
35013000119,35,013,000119,169,254,47,3,7,2,0,1,206,249,200,254,186,271
35013000120,35,013,000120,45,53.62,3.48,2.33,2.13,1.01,0,0,55.41,49.19,54.05,49.84,54.39,49.97
35013000121,35,013,000121,46.01,56.32,9.96,1.52,1.18,0,0.08,0.25,53.78,57.58,52.18,58.93,48.63,61.97
35013000122,35,013,000122,108.04,132.23,23.39,3.57,2.78,0,0.2,0.59,126.28,135.2,122.51,138.37,114.19,145.51
35013000123,35,013,000123,262.13,152.09,47.24,2.08,1.04,0,0,0,283.41,165.06,294.31,157.8,283.41,164.03
35013000124,35,013,000124,309.77,312.39,61.56,6.55,4.58,1.31,0,1.31,351.03,322.21,349.07,328.11,320.9,349.72
35013000125,35,013,000125,259.59,305.13,50.1,6.83,7.29,3.64,0.46,0,291.47,318.34,306.04,304.22,278.26,328.81
35013000126,35,013,000126,109.13,128.28,21.06,2.87,3.06,1.53,0.19,0,122.53,133.83,128.66,127.89,116.98,138.23
35013000127,35,013,000127,237,300.43,46.71,6.39,4.92,3.44,0.49,0.49,271.91,308.3,270.93,312.23,255.68,322.55
35013000128,35,013,000128,49.82,48.53,10.38,1.53,1.69,0.08,0,0.08,56.02,52,57.63,50.47,53.93,52.56
35013000129,35,013,000129,236.4,230.28,49.26,7.26,8.02,0.38,0,0.38,265.8,246.71,273.44,239.45,255.87,249.38
35013000130,35,013,000130,289.26,279.38,49.99,6.27,5.33,1.45,0.97,0.96,328.14,285.53,326.52,287.63,310.07,300.69
35013000131,35,013,000131,225.24,349.61,65.98,4.55,6.07,1.52,0.76,0,282.12,340.51,261.64,360.99,245.72,373.12
35013000132,35,013,000132,128.52,164.37,30.69,3.95,2.43,0.61,0.3,0.91,147.36,170.45,149.18,170.45,140.98,175.62
35013000133,35,013,000133,80.99,103.58,19.34,2.49,1.53,0.38,0.19,0.57,92.86,107.41,94.01,107.41,88.84,110.66
35013000134,35,013,000134,131.41,176.15,39.14,3.36,5.03,0.56,1.12,0.56,155.46,184.54,164.41,177.27,151.54,190.13
35013000135,35,013,000135,122.31,172.22,30.49,7.66,3.78,1.02,0.59,0.25,147.46,179,151.78,174.52,138.69,185.19
35013000136,35,013,000136,212.89,235.95,42.58,5.91,5.32,0,0,0.59,242.46,240.68,239.5,242.46,224.72,257.24
35013000137,35,013,000137,155.3,221.13,35.79,5.75,4.15,1.6,0.32,0.32,188.21,217.93,200.36,205.79,185.66,218.57
35013000138,35,013,000138,162.65,231.59,37.48,6.02,4.35,1.67,0.33,0.33,197.12,228.25,209.84,215.53,194.44,228.92
35013000139,35,013,000139,681.68,642.58,93.65,12.16,16.99,2.54,1.61,1.61,766.18,626.64,817.9,581.71,753.85,629.67
35013000140,35,013,000140,111.46,103.23,15.5,2.56,2.98,0.43,0.14,0.14,132.18,98.12,135.91,94.26,124.11,104.63
35013000141,35,013,000141,145.25,137.17,19.93,2.51,3.59,0.54,0.36,0.36,162.3,134.12,173.97,124.06,160.51,133.94
35013000142,35,013,000142,207.28,191.94,28.82,4.76,5.55,0.79,0.26,0.26,245.88,182.43,252.75,175.29,230.81,194.59
35013000143,35,013,000143,82.27,101.42,14.67,1.24,2.01,0.31,0.31,0.16,96.45,98.19,105.25,90.02,93.23,100.02
35013000144,35,013,000144,36.05,44.61,6.45,0.54,0.88,0.14,0.14,0.07,42.3,43.18,46.17,39.58,40.87,43.99
35013000145,35,013,000145,242.53,303,78.37,9.87,5.55,0,0,0.62,290.66,328.92,285.72,332.01,262.27,352.37
35013000146,35,013,000146,105.97,87.03,16.07,1.81,1.82,0.01,0.45,0.22,114.02,90.86,115.38,88.8,105.98,97.7
35013000147,35,013,000147,77.66,175.5,27.51,2.09,1.58,1.55,0,0.52,95.86,180.13,86.58,188.91,83.39,190.53
35013000148,35,013,000148,165.07,226.19,24.03,3.66,3.66,0,0.52,0,184.4,228.28,208.43,203.2,189.62,218.88
35013000149,35,013,000149,237.81,333.53,43.44,5.15,6.63,1.47,0,0,279.78,328.37,312.18,290.09,280.52,312.91
35013000150,35,013,000150,133.88,207.61,28.95,8.59,2.71,0.9,1.36,0,154.69,218.46,180.92,192.23,157.85,214.39
35013000151,35,013,000151,125.45,233.7,37.59,6.79,2.72,2.72,0.45,0,163.5,236.42,158.97,243.66,146.74,253.63
35013000152,35,013,000152,62.09,61.09,7.45,1.82,0.83,0.17,0,0,69.87,58.61,77.65,52.15,69.7,57.62
35013000153,35,013,000153,222.99,218.59,27.38,8.31,2.45,0,0.98,0,245.48,215.65,267,193.16,252.82,203.92
35013000154,35,013,000154,39.31,197.69,13.99,2.65,0.38,0,1.13,0.38,69.55,175.01,50.27,196.18,50.27,195.42
35013000155,35,013,000155,32.98,132.18,6.18,1.89,0.34,0.93,0.33,0.01,52.27,113.88,40.57,124.85,37.3,128.14
35013000156,35,013,000156,27.25,108.75,4.98,1.57,0.26,0.79,0.26,0,43.24,93.55,33.54,102.72,30.92,105.34
35013000157,35,013,000157,37.54,164.54,11.05,1.88,0.83,0.42,0.63,0.21,57.97,146.19,45.46,155.36,39.41,162.04
35013000158,35,013,000158,73.91,323.96,21.76,3.7,1.64,0.82,1.23,0.41,114.15,287.83,89.51,305.9,77.6,319.04
35013000159,35,013,000159,23.29,150.81,6.77,2.44,0,0.81,0.81,0.54,41.16,131.32,24.91,145.13,21.66,147.83
35013000160,35,013,000160,20.75,185.9,9.71,1.32,1.77,0,0.44,0,43.71,153.22,29.14,167.35,23.4,173.53
35013000161,35,013,000161,168.83,206.41,22.33,2.72,2.18,1.63,0.54,1.09,196.61,191.71,181.36,209.14,166.66,223.3
35013000162,35,013,000162,154.55,288.3,21.12,5.76,1.92,1.28,1.6,0.64,187.51,265.26,174.07,277.74,157.11,290.54
35013000163,35,013,000163,6.95,12.97,0.95,0.26,0.09,0.06,0.07,0.03,8.43,11.93,7.83,12.49,7.07,13.07
35013000164,35,013,000164,3.66,6.83,0.5,0.14,0.05,0.03,0.04,0.02,4.44,6.29,4.12,6.58,3.72,6.88
35013000165,35,013,000165,109.86,103.08,9.25,1.85,1.23,0.15,0.15,0.15,118.8,96.46,117.41,97.07,111.56,102.78
35013000166,35,013,000166,153.93,144.43,12.95,2.59,1.73,0.22,0.22,0.22,166.45,135.15,164.51,136.01,156.3,144
35013000167,35,013,000167,42.6,515.83,18.74,10.22,0.85,0.85,2.98,0.43,98.4,460.03,59.21,493.68,47.28,503.9
35013000168,35,013,000168,22.41,271.4,9.86,5.38,0.45,0.45,1.57,0.22,51.77,242.04,31.15,259.74,24.88,265.12
35013000169,35,013,000169,6.64,80.42,2.92,1.59,0.13,0.13,0.46,0.07,15.34,71.72,9.23,76.97,7.37,78.56
35013000170,35,013,000170,16.69,142.69,5.9,1.42,0.41,0,1.22,0.41,30.12,123.76,21.78,130.68,18.12,134.95
35015000001,35,015,000001,361.66,74.29,23.68,1.63,0.82,1.63,1.63,0,336.35,106.13,334.72,101.23,339.62,96.33
35015000002,35,015,000002,172.57,136.22,32.26,1.02,0,1.54,1.02,0.51,172.06,140.31,143.38,163.36,142.36,162.33
35015000003,35,015,000003,240,76,23,1,1,0,0,0,226,92,219,97,219,95
35015000004,35,015,000004,223.49,38.98,14.44,0,2.02,0,0.58,0,221.18,48.51,211.65,53.71,217.71,47.06
35015000005,35,015,000005,508.2,62.54,30.28,1.97,3.29,0.66,0,0,486.48,98.09,479.89,89.53,490.43,77.68
35015000006,35,015,000006,465.25,84.16,32.36,0,2.43,0.81,0,0,444.22,112.47,420.76,124.6,425.62,114.89
35015000007,35,015,000007,518.02,108.36,33.34,6.55,2.98,0.6,0,0.6,489.43,144.08,486.46,135.75,490.03,134.56
35015000008,35,015,000008,426,44,19,0,2,0,0,0,420,57,416,55,417,50
35015000009,35,015,000009,298.13,158.88,35.31,3.33,0.16,0,0,0,293.06,181.44,280.46,180.71,266.97,190.71
35015000010,35,015,000010,103.42,192.06,23.8,2.46,1.64,0.82,0,0,125.58,189.6,101.77,205.19,101.77,201.91
35015000011,35,015,000011,65.2,108.66,14.75,0.78,2.33,0,0,0.78,78.39,106.33,62.87,118.75,57.44,123.41
35015000012,35,015,000012,43,53,11,0,0,0,0,0,47,51,36,58,32,62
35015000013,35,015,000013,199.46,244.58,34.86,0.22,3.63,0.99,0,0.22,218.08,242.92,189.91,270.19,180.44,281.41
35015000014,35,015,000014,90,117,26,2,1,1,0,0,91,136,88,132,83,140
35015000015,35,015,000015,158,151,34,3,0,0,0,0,168,160,129,195,142,185
35015000016,35,015,000016,294,160,51,0,2,2,0,1,290,206,284,200,286,195
35015000017,35,015,000017,340,190,41,4,0,1,0,0,324,235,337,209,338,202
35015000018,35,015,000018,327,132,52,5,5,1,0,0,304,189,334,160,328,158
35015000019,35,015,000019,266.16,109.01,25.44,3.63,1.81,0,0,0,254.35,137.17,269.77,118.12,264.33,118.11
35015000020,35,015,000020,255,98,28,1,4,0,0,0,234,140,239,124,242,118
35015000021,35,015,000021,152,74,21,3,0,2,0,0,142,100,142,94,147,87
35015000022,35,015,000022,164.43,129.78,30.74,0.98,0,1.46,0.98,0.49,163.94,133.69,136.62,155.64,135.64,154.67
35015000023,35,015,000023,217,146,28,0,1,0,2,0,213,163,189,178,188,174
35015000024,35,015,000024,544.36,94.95,35.17,0,4.92,0,1.41,0,538.74,118.16,515.53,130.82,530.3,114.64
35015000025,35,015,000025,169,69,24,4,2,1,0,0,160,99,181,78,171,81
35015000026,35,015,000026,263,123,31,5,3,0,1,0,251,148,254,143,256,135
35015000027,35,015,000027,131.21,55.58,15.07,0.76,2.35,0.24,0,0,125.74,70.56,133.05,62,134.82,58.63
35015000028,35,015,000028,313.79,87.53,19.65,0.6,1.79,0,0,0,295.33,115.51,308.43,94.67,310.21,90.5
35015000029,35,015,000029,26.69,0.99,2.97,0.99,0,0,0,0,24.72,5.93,26.69,2.97,27.68,1.98
35015000030,35,015,000030,47,8,3,0,1,0,0,0,46,11,47,10,48,10
35015000031,35,015,000031,344.98,72.17,22.21,4.36,1.98,0.4,0,0.4,325.95,95.96,323.97,90.41,326.35,89.62
35015000032,35,015,000032,50.92,44.13,5.02,0.14,0.14,0.14,0,0.14,45.76,49.29,42.5,51.33,40.87,51.74
35015000033,35,015,000033,465.24,190.49,46.51,5.27,0.02,0,0.87,0,439.82,247.49,442.62,239.42,441.68,232.45
35015000034,35,015,000034,467.77,195.08,39.39,1.92,2.47,0.88,0,0,447.28,230.4,435.57,229.97,426.5,234.21
35015000035,35,015,000035,344.14,111.03,27.01,5,1,0,0,1,318.14,150.03,331.14,140.02,323.14,146.03
35015000036,35,015,000036,476.14,104.11,35.35,3.2,2.14,1.14,1,0.01,433.91,161.26,461.71,135.2,456.08,131.15
35015000037,35,015,000037,414.68,98.11,41.65,2.78,1.85,1.85,0,0,417.46,123.1,420.23,118.47,427.64,102.74
35015000038,35,015,000038,91.22,18.02,7.58,0.05,0.02,0.02,0,0,93.02,17.51,93.96,15.4,92.17,17.14
