GEOID,G18GOVRDUN,G18GOVDBEG,G18GOVLTOI,G18GOVIWAL,G18GOVOWRI,G18HALRYOU,G18HALDGAL,G18HALOWRI
022700001001109,0,0,0,0,0,0,0,0
022700001001122,0,0,0,0,0,0,0,0
022700001001243,0,0,0,0,0,0,0,0
022700001004089,0,0,0,0,0,0,0,0
022700001004183,0,0,0,0,0,0,0,0
022700001004137,0,0,0,0,0,0,0,0
022700001004182,0,0,0,0,0,0,0,0
022700001004110,0,0,0,0,0,0,0,0
022700001004063,0,0,0,0,0,0,0,0
022700001003041,0,0,0,0,0,0,0,0
022700001004192,0,0,0,0,0,0,0,0
022700001001223,0,0,0,0,0,0,0,0
022700001002070,0,0,0,0,0,0,0,0
022700001004001,0,0,0,0,0,0,0,0
022700001003079,0,0,0,0,0,0,0,0
022700001001034,0,0,0,0,0,0,0,0
022700001001163,0,0,0,0,0,0,0,0
022700001001181,0,0,0,0,0,0,0,0
022700001002066,0,0,0,0,0,0,0,0
022700001001193,0,0,0,0,0,0,0,0
022700001001361,0,0,0,0,0,0,0,0
022700001002131,0.6,1.4,0.1,0.1,0,1.1,1,0
022700001002114,0.8,2.2,0.1,0.1,0,1.6,1.6,0
022700001002133,1.5,4,0.1,0.1,0,3,2.9,0
022700001002132,1.5,4,0.1,0.1,0,3,2.9,0
022700001001210,1.8,6.7,0.4,0.9,0.3,5,5.1,0.1
022700001001212,1.7,6.3,0.4,0.9,0.3,4.7,4.8,0.1
022700001001367,5,12.3,0.3,1.5,0.4,11.2,8.2,0.1
022700001003094,0.1,0.3,0,0,0,0.2,0.3,0
022700001002061,0,0,0,0,0,0,0,0
022700001003033,0,0,0,0,0,0,0,0
022700001001002,0,0,0,0,0,0,0,0
022700001003120,0,0,0,0,0,0,0,0
022700001003123,0,0,0,0,0,0,0,0
022700001001373,0,0,0,0,0,0,0,0
022700001003105,0,0,0,0,0,0,0,0
022700001003006,0,0,0,0,0,0,0,0
022700001003091,0.2,0.7,0,0,0,0.4,0.5,0
022700001002107,0.8,2.2,0.1,0.1,0,1.6,1.6,0
022700001002091,0,0,0,0,0,0,0,0
022700001002090,0,0,0,0,0,0,0,0
022700001002151,5.8,12.9,0.2,2.6,0,12.4,9,0.2
022700001004044,0,0,0,0,0,0,0,0
022700001004056,1.3,5.9,0.1,0.4,0,3.2,4.5,0
022700001003150,0,0,0,0,0,0,0,0
022700001001065,0,0,0,0,0,0,0,0
022700001003036,0,0,0,0,0,0,0,0
022700001002078,0,0,0,0,0,0,0,0
022700001001088,0,0,0,0,0,0,0,0
022700001002080,0,0,0,0,0,0,0,0
022700001002161,0,0,0,0,0,0,0,0
022700001001394,0,0,0,0,0,0,0,0
022700001001191,0,0,0,0,0,0,0,0
022700001001321,0,0,0,0,0,0,0,0
022700001004206,0,0,0,0,0,0,0,0
022700001001029,0,0,0,0,0,0,0,0
022700001001082,0,0,0,0,0,0,0,0
022700001001257,0,0,0,0,0,0,0,0
022700001001229,0,0,0,0,0,0,0,0
022700001001330,0,0,0,0,0,0,0,0
022700001004116,0,0,0,0,0,0,0,0
022700001004120,0,0,0,0,0,0,0,0
022700001004147,0,0,0,0,0,0,0,0
022700001004185,0,0,0,0,0,0,0,0
022700001002015,0,0,0,0,0,0,0,0
022700001001300,0,0,0,0,0,0,0,0
022700001004029,0,0,0,0,0,0,0,0
022700001004037,0,0,0,0,0,0,0,0
022700001004051,0,0,0,0,0,0,0,0
022700001004090,0,0,0,0,0,0,0,0
022700001004201,0,0,0,0,0,0,0,0
022700001004177,0,0,0,0,0,0,0,0
022700001004064,20.7,100.5,4,9.3,0.3,62.4,70.8,1.7
022700001001342,0.6,1.5,0.1,0.1,0,1.2,1.1,0
022700001001333,16.6,41,2.6,3.5,0,33.6,31,0
022700001002124,0,0,0,0,0,0,0,0
022700001002103,0,0,0,0,0,0,0,0
022700001003071,4.1,14.9,0.9,0.9,0,9.5,11.2,0
022700001003116,0.8,2.8,0.1,0.3,0,2,1.8,0
022700001004131,0,0,0,0,0,0,0,0
022700001004215,0,0,0,0,0,0,0,0
022700001004082,4,19.4,0.8,1.8,0.1,12,13.6,0.3
022700001004022,0,0,0,0,0,0,0,0
022700001004127,0,0,0,0,0,0,0,0
022700001004189,0,0,0,0,0,0,0,0
022700001004194,0,0,0,0,0,0,0,0
022700001004198,0,0,0,0,0,0,0,0
022700001001359,0,0,0,0,0,0,0,0
022700001003124,1.2,3.6,0.1,0.2,0,3.2,1.8,0
022700001003004,0,0,0,0,0,0,0,0
022700001002037,0,0,0,0,0,0,0,0
022700001001131,0,0,0,0,0,0,0,0
022700001001378,0,0,0,0,0,0,0,0
022700001004075,0,0,0,0,0,0,0,0
022700001004121,0,0,0,0,0,0,0,0
022700001004078,0,0,0,0,0,0,0,0
022700001004067,0,0,0,0,0,0,0,0
022700001001184,0,0,0,0,0,0,0,0
022700001004109,0,0,0,0,0,0,0,0
022700001001281,0,0,0,0,0,0,0,0
022700001004125,0,0,0,0,0,0,0,0
022700001004052,0,0,0,0,0,0,0,0
022700001004166,0,0,0,0,0,0,0,0
022700001004077,0,0,0,0,0,0,0,0
022700001003015,0,0,0,0,0,0,0,0
022700001002041,0,0,0,0,0,0,0,0
022700001002118,0,0,0,0,0,0,0,0
022700001002109,4.2,10.8,0.4,0.4,0,8.2,7.8,0
022700001002116,1.7,4.3,0.2,0.2,0,3.3,3.1,0
022700001002117,7.6,19.8,0.7,0.7,0,15,14.3,0
022700001002129,0.6,1.4,0.1,0.1,0,1.1,1,0
022700001003117,0,0,0,0,0,0,0,0
022700001002134,0,0,0,0,0,0,0,0
022700001003152,0,0,0,0,0,0,0,0
022700001003115,0.6,2.3,0,0.2,0,1.6,1.5,0
022700001001177,0,0,0,0,0,0,0,0
022700001004188,0,0,0,0,0,0,0,0
022700001004172,0,0,0,0,0,0,0,0
022700001003095,0.9,3.5,0.2,0.2,0,2.2,2.6,0
022700001002105,0,0,0,0,0,0,0,0
022700001002127,0,0,0,0,0,0,0,0
022700001002140,0,0,0,0,0,0,0,0
022700001003055,0,0,0,0,0,0,0,0
022700001004096,0,0,0,0,0,0,0,0
022700001001105,0,0,0,0,0,0,0,0
022700001001114,0,0,0,0,0,0,0,0
022700001001139,0,0,0,0,0,0,0,0
022700001003062,0,0,0,0,0,0,0,0
022700001004202,0,0,0,0,0,0,0,0
022700001003023,0,0,0,0,0,0,0,0
022700001002154,0,0,0,0,0,0,0,0
022700001002153,0,0,0,0,0,0,0,0
022700001002147,0,0,0,0,0,0,0,0
022700001002152,0,0,0,0,0,0,0,0
022700001002094,0.6,1.2,0,0.2,0,1.2,0.9,0
022700001002087,0,0,0,0,0,0,0,0
022700001003013,0,0,0,0,0,0,0,0
022700001001199,0,0,0,0,0,0,0,0
022700001001319,0,0,0,0,0,0,0,0
022700001003059,0,0,0,0,0,0,0,0
022700001003043,0,0,0,0,0,0,0,0
022700001002071,0,0,0,0,0,0,0,0
022700001003131,0,0,0,0,0,0,0,0
022700001002142,0,0,0,0,0,0,0,0
022700001001178,2.8,10.4,0.6,1.4,0.5,7.7,7.9,0.1
022700001001357,0,0,0,0,0,0,0,0
022700001001324,0,0,0,0,0,0,0,0
022700001001104,0,0,0,0,0,0,0,0
022700001001162,0,0,0,0,0,0,0,0
022700001001145,0,0,0,0,0,0,0,0
022700001004181,0,0,0,0,0,0,0,0
022700001004190,0,0,0,0,0,0,0,0
022700001001360,0,0,0,0,0,0,0,0
022700001004218,0,0,0,0,0,0,0,0
022700001001263,0.3,0.6,0.1,0,0,0.5,0.5,0
022700001004017,0,0,0,0,0,0,0,0
022700001004221,2.5,17.2,0.2,1.3,0,8.1,13.1,0
022700001001397,0,0,0,0,0,0,0,0
022700001001291,3.9,7.6,1,0.5,0,6.6,6.6,0
022700001003054,0,0,0,0,0,0,0,0
022700001001094,0,0,0,0,0,0,0,0
022700001001046,0,0,0,0,0,0,0,0
022700001001083,0,0,0,0,0,0,0,0
022700001004074,0,0,0,0,0,0,0,0
022700001001338,0.2,0.5,0,0,0,0.4,0.4,0
022700001004097,0,0,0,0,0,0,0,0
022700001004069,0,0,0,0,0,0,0,0
022700001004070,0,0,0,0,0,0,0,0
022700001004151,0,0,0,0,0,0,0,0
022700001001018,0,0,0,0,0,0,0,0
022700001003077,0,0,0,0,0,0,0,0
022700001004100,0,0,0,0,0,0,0,0
022700001001175,0,0,0,0,0,0,0,0
022700001002106,0,0,0,0,0,0,0,0
022700001004053,0,0,0,0,0,0,0,0
022700001004033,3.8,26.3,0.4,2,0,12.4,19.9,0
022700001004212,0.4,2.7,0,0.2,0,1.3,2.1,0
022700001001337,2.7,6.7,0.4,0.6,0,5.5,5.1,0
022700001002112,0.6,1.4,0.1,0.1,0,1.1,1,0
022700001002000,0,0,0,0,0,0,0,0
022700001001348,0,0,0,0,0,0,0,0
022700001003140,2.4,7.3,0.1,0.3,0,6.3,3.7,0.1
022700001001033,0,0,0,0,0,0,0,0
022700001002115,2.1,5.4,0.2,0.2,0,4.1,3.9,0
022700001003128,6.7,19.8,0.4,0.9,0,17.3,10.1,0.2
022700001001289,0,0,0,0,0,0,0,0
022700001001346,0.8,2,0.1,0.2,0,1.6,1.5,0
022700001001234,0,0,0,0,0,0,0,0
022700001001254,0,0,0,0,0,0,0,0
022700001001314,0,0,0,0,0,0,0,0
022700001001237,0,0,0,0,0,0,0,0
022700001001351,0,0,0,0,0,0,0,0
022700001001393,0,0,0,0,0,0,0,0
022700001001060,0,0,0,0,0,0,0,0
022700001001235,0,0,0,0,0,0,0,0
022700001001161,0,0,0,0,0,0,0,0
022700001001111,0,0,0,0,0,0,0,0
022700001004136,0,0,0,0,0,0,0,0
022700001001138,0,0,0,0,0,0,0,0
022700001001124,0,0,0,0,0,0,0,0
022700001003075,1.3,4.9,0.3,0.3,0,3.1,3.6,0
022700001003137,1.2,3.6,0.1,0.2,0,3.2,1.8,0
022700001001371,1.1,2.7,0.1,0.3,0.1,2.5,1.8,0
022700001001347,2.1,5.2,0.3,0.4,0,4.3,3.9,0
022700001001339,3.9,9.7,0.6,0.8,0,7.9,7.3,0
022700001001381,0.6,1.1,0.1,0.1,0,1,1,0
022700001004234,3.4,15,0.4,1,0.1,8.2,11.4,0.1
022700001001151,0,0,0,0,0,0,0,0
022700001001146,0,0,0,0,0,0,0,0
022700001004039,0,0,0,0,0,0,0,0
022700001002040,0,0,0,0,0,0,0,0
022700001004129,0,0,0,0,0,0,0,0
022700001001354,0,0,0,0,0,0,0,0
022700001003135,0.4,1.3,0,0.1,0,1.2,0.7,0
022700001002076,1.9,4.3,0.1,0.9,0,4.1,3,0.1
022700001001328,0,0,0,0,0,0,0,0
022700001001195,0,0,0,0,0,0,0,0
022700001001133,0,0,0,0,0,0,0,0
022700001001197,0,0,0,0,0,0,0,0
022700001004041,0,0,0,0,0,0,0,0
022700001003030,0,0,0,0,0,0,0,0
022700001001309,0,0,0,0,0,0,0,0
022700001003035,0,0,0,0,0,0,0,0
022700001003049,0,0,0,0,0,0,0,0
022700001002122,0,0,0,0,0,0,0,0
022700001002065,0,0,0,0,0,0,0,0
022700001002067,0,0,0,0,0,0,0,0
022700001001119,0,0,0,0,0,0,0,0
022700001002058,0,0,0,0,0,0,0,0
022700001002143,0,0,0,0,0,0,0,0
022700001002144,0,0,0,0,0,0,0,0
022700001002063,0,0,0,0,0,0,0,0
022700001002082,0,0,0,0,0,0,0,0
022700001004059,0,0,0,0,0,0,0,0
022700001004025,0,0,0,0,0,0,0,0
022700001003056,0,0,0,0,0,0,0,0
022700001004021,0,0,0,0,0,0,0,0
022700001001074,0,0,0,0,0,0,0,0
022700001001066,0,0,0,0,0,0,0,0
022700001001390,0,0,0,0,0,0,0,0
022700001001206,0,0,0,0,0,0,0,0
022700001001285,0,0,0,0,0,0,0,0
022700001004000,0,0,0,0,0,0,0,0
022700001003099,0.7,2.4,0.1,0.1,0,1.5,1.8,0
022700001003007,0,0,0,0,0,0,0,0
022700001001377,0,0,0,0,0,0,0,0
022700001003012,0,0,0,0,0,0,0,0
022700001002062,0,0,0,0,0,0,0,0
022700001003089,0,0,0,0,0,0,0,0
022700001001081,0,0,0,0,0,0,0,0
022700001001275,0,0,0,0,0,0,0,0
022700001003048,0,0,0,0,0,0,0,0
022700001001112,0,0,0,0,0,0,0,0
022700001001115,0,0,0,0,0,0,0,0
022700001001183,0,0,0,0,0,0,0,0
022700001001239,0,0,0,0,0,0,0,0
022700001001355,0,0,0,0,0,0,0,0
022700001001336,1.9,4.7,0.3,0.4,0,3.9,3.6,0
022700001001068,0,0,0,0,0,0,0,0
022700001001048,0,0,0,0,0,0,0,0
022700001001019,0,0,0,0,0,0,0,0
022700001001268,0,0,0,0,0,0,0,0
022700001001279,0,0,0,0,0,0,0,0
022700001004031,0,0,0,0,0,0,0,0
022700001004093,0,0,0,0,0,0,0,0
022700001004073,0,0,0,0,0,0,0,0
022700001004145,0,0,0,0,0,0,0,0
022700001001265,0,0,0,0,0,0,0,0
022700001004102,0,0,0,0,0,0,0,0
022700001002013,0,0,0,0,0,0,0,0
022700001002003,0,0,0,0,0,0,0,0
022700001004106,2.1,9.1,0.2,0.6,0,5,6.9,0
022700001001209,0,0,0,0,0,0,0,0
022700001001211,3.8,14.2,0.8,1.9,0.7,10.5,10.7,0.1
022700001001366,6.2,15.3,0.4,1.8,0.5,13.9,10.1,0.1
022700001001307,0,0,0,0,0,0,0,0
022700001001294,0,0,0,0,0,0,0,0
022700001002148,0.8,1.8,0,0.4,0,1.8,1.3,0
022700001003093,0,0,0,0,0,0,0,0
022700001003017,0,0,0,0,0,0,0,0
022700001001021,0,0,0,0,0,0,0,0
022700001001095,0,0,0,0,0,0,0,0
022700001004226,0.5,2.3,0.1,0.2,0,1.2,1.7,0
022700001001272,0,0,0,0,0,0,0,0
022700001001233,0,0,0,0,0,0,0,0
022700001001276,0,0,0,0,0,0,0,0
022700001004099,0,0,0,0,0,0,0,0
022700001004065,0,0,0,0,0,0,0,0
022700001004150,0,0,0,0,0,0,0,0
022700001004165,0,0,0,0,0,0,0,0
022700001004155,0,0,0,0,0,0,0,0
022700001001344,0,0,0,0,0,0,0,0
022700001002055,0,0,0,0,0,0,0,0
022700001001334,2.1,5.2,0.3,0.4,0,4.3,3.9,0
022700001001213,1.3,4.8,0.3,0.7,0.2,3.6,3.7,0
022700001001182,0,0,0,0,0,0,0,0
022700001002136,0,0,0,0,0,0,0,0
022700001001204,0,0,0,0,0,0,0,0
022700001001127,0,0,0,0,0,0,0,0
022700001001130,0,0,0,0,0,0,0,0
022700001003037,0,0,0,0,0,0,0,0
022700001001185,7.8,29.1,1.6,3.9,1.4,21.5,21.9,0.2
022700001001194,0,0,0,0,0,0,0,0
022700001003125,0,0,0,0,0,0,0,0
022700001001085,0,0,0,0,0,0,0,0
022700001001032,0,0,0,0,0,0,0,0
022700001001037,0,0,0,0,0,0,0,0
022700001001022,0,0,0,0,0,0,0,0
022700001001266,0,0,0,0,0,0,0,0
022700001004170,0,0,0,0,0,0,0,0
022700001002001,0,0,0,0,0,0,0,0
022700001004209,0.9,6.4,0.1,0.5,0,3,4.8,0
022700001003031,0,0,0,0,0,0,0,0
022700001004024,0,0,0,0,0,0,0,0
022700001004141,0,0,0,0,0,0,0,0
022700001001179,0,0,0,0,0,0,0,0
022700001001383,0,0,0,0,0,0,0,0
022700001002009,0,0,0,0,0,0,0,0
022700001003000,0,0,0,0,0,0,0,0
022700001003100,0.2,0.7,0,0,0,0.4,0.5,0
022700001002022,0,0,0,0,0,0,0,0
022700001001071,0,0,0,0,0,0,0,0
022700001003143,0,0,0,0,0,0,0,0
022700001003018,0,0,0,0,0,0,0,0
022700001003097,0.1,0.3,0,0,0,0.2,0.3,0
022700001003011,0,0,0,0,0,0,0,0
022700001002029,0,0,0,0,0,0,0,0
022700001004081,25.9,125.8,5,11.7,0.4,78.2,88.6,2.1
022700001003148,3.5,13,0.3,1.3,0,9.3,8.5,0
022700001002111,0.6,1.4,0.1,0.1,0,1.1,1,0
022700001001246,0,0,0,0,0,0,0,0
022700001002096,0,0,0,0,0,0,0,0
022700001004167,0,0,0,0,0,0,0,0
022700001001041,0,0,0,0,0,0,0,0
022700001001026,0,0,0,0,0,0,0,0
022700001001116,0,0,0,0,0,0,0,0
022700001003069,0,0,0,0,0,0,0,0
022700001003066,0.1,0.3,0,0,0,0.2,0.3,0
022700001003096,2.6,9.4,0.6,0.6,0,6,7,0
022700001002155,2.1,4.6,0.1,0.9,0,4.4,3.2,0.1
022700001003138,0,0,0,0,0,0,0,0
022700001001286,3.5,6.8,0.9,0.4,0,5.9,5.9,0
022700001004210,1.8,12.7,0.2,0.9,0,6,9.6,0
022700001004224,5.2,22.7,0.6,1.5,0.1,12.4,17.2,0.1
022700001004231,0.9,4.1,0.1,0.3,0,2.2,3.1,0
022700001001284,0,0,0,0,0,0,0,0
022700001001249,0,0,0,0,0,0,0,0
022700001004079,0,0,0,0,0,0,0,0
022700001003102,6.1,22.2,1.3,1.3,0,14.1,16.7,0
022700001003025,0,0,0,0,0,0,0,0
022700001004143,0,0,0,0,0,0,0,0
022700001004213,0.5,3.6,0.1,0.3,0,1.7,2.8,0
022700001004208,1.7,11.8,0.2,0.9,0,5.5,8.9,0
022700001001374,0,0,0,0,0,0,0,0
022700001002044,0,0,0,0,0,0,0,0
022700001002089,0,0,0,0,0,0,0,0
022700001003053,0,0,0,0,0,0,0,0
022700001003003,4,11.9,0.2,0.5,0,10.4,6.1,0.1
022700001001247,0,0,0,0,0,0,0,0
022700001001044,0,0,0,0,0,0,0,0
022700001001045,0,0,0,0,0,0,0,0
022700001001016,0,0,0,0,0,0,0,0
022700001001009,0,0,0,0,0,0,0,0
022700001004149,0,0,0,0,0,0,0,0
022700001002010,0,0,0,0,0,0,0,0
022700001004225,8.5,37.3,0.9,2.5,0.2,20.3,28.2,0.2
022700001004054,5.4,23.7,0.6,1.6,0.1,12.9,17.9,0.1
022700001004092,5.1,24.9,1,2.3,0.1,15.5,17.5,0.4
022700001002031,0,0,0,0,0,0,0,0
022700001001310,0,0,0,0,0,0,0,0
022700001001322,0,0,0,0,0,0,0,0
022700001001340,0.9,2.2,0.1,0.2,0,1.8,1.7,0
022700001001218,0.4,1.5,0.1,0.2,0.1,1.1,1.1,0
022700001001301,0,0,0,0,0,0,0,0
022700001004026,0,0,0,0,0,0,0,0
022700001001250,0,0,0,0,0,0,0,0
022700001001142,0,0,0,0,0,0,0,0
022700001003022,0,0,0,0,0,0,0,0
022700001001368,3.7,9.1,0.2,1.1,0.3,8.3,6,0.1
022700001001306,0,0,0,0,0,0,0,0
022700001003087,0,0,0,0,0,0,0,0
022700001001296,0,0,0,0,0,0,0,0
022700001001055,0,0,0,0,0,0,0,0
022700001001054,0,0,0,0,0,0,0,0
022700001001391,0,0,0,0,0,0,0,0
022700001001120,0,0,0,0,0,0,0,0
022700001001160,0,0,0,0,0,0,0,0
022700001001386,0,0,0,0,0,0,0,0
022700001001137,0,0,0,0,0,0,0,0
022700001001089,14.4,35.3,0.9,4.2,1.2,32,23.3,0.3
022700001001126,0,0,0,0,0,0,0,0
022700001001152,0,0,0,0,0,0,0,0
022700001004222,1.8,12.7,0.2,0.9,0,6,9.6,0
022700001004104,3.1,13.6,0.3,0.9,0.1,7.4,10.3,0.1
022700001004229,0.9,4.1,0.1,0.3,0,2.2,3.1,0
022700001001231,0,0,0,0,0,0,0,0
022700001001252,0,0,0,0,0,0,0,0
022700001001150,0,0,0,0,0,0,0,0
022700001002093,0,0,0,0,0,0,0,0
022700001001369,5.9,14.6,0.4,1.7,0.5,13.2,9.6,0.1
022700001001311,0,0,0,0,0,0,0,0
022700001001030,0,0,0,0,0,0,0,0
022700001004002,0,0,0,0,0,0,0,0
022700001004058,0,0,0,0,0,0,0,0
022700001001302,0,0,0,0,0,0,0,0
022700001004130,0,0,0,0,0,0,0,0
022700001002019,0,0,0,0,0,0,0,0
022700001001304,0,0,0,0,0,0,0,0
022700001001315,0,0,0,0,0,0,0,0
022700001003057,0,0,0,0,0,0,0,0
022700001003002,10.3,30.7,0.6,1.4,0,26.8,15.6,0.3
022700001004030,0.8,5.4,0.1,0.4,0,2.6,4.1,0
022700001004134,0,0,0,0,0,0,0,0
022700001004080,0,0,0,0,0,0,0,0
022700001002095,0,0,0,0,0,0,0,0
022700001003090,0,0,0,0,0,0,0,0
022700001003142,0,0,0,0,0,0,0,0
022700001001318,0,0,0,0,0,0,0,0
022700001002135,0,0,0,0,0,0,0,0
022700001001353,0,0,0,0,0,0,0,0
022700001004191,0,0,0,0,0,0,0,0
022700001004197,0,0,0,0,0,0,0,0
022700001004168,0,0,0,0,0,0,0,0
022700001004159,0,0,0,0,0,0,0,0
022700001003088,0,0,0,0,0,0,0,0
022750003001193,0,0,0,0,0,0,0,0
022750003001108,0.4,0.2,0,0,0,0.4,0.2,0
022750003001333,0,0,0,0,0,0,0,0
022750003001338,0,0,0,0,0,0,0,0
022750003001048,0,0,0,0,0,0,0,0
022750003001133,0,0,0,0,0,0,0,0
022750003001137,0,0,0,0,0,0,0,0
022750003001365,0,0,0,0,0,0,0,0
022750003001043,0,0,0,0,0,0,0,0
022750003001289,0,0,0,0,0,0,0,0
022750003001282,0,0,0,0,0,0,0,0
022750003001264,0,0,0,0,0,0,0,0
022750003001283,0,0,0,0,0,0,0,0
022750003001276,0,0,0,0,0,0,0,0
022750003001240,0,0,0,0,0,0,0,0
022750003001250,0,0,0,0,0,0,0,0
022750003001357,0,0,0,0,0,0,0,0
022750003001345,0,0,0,0,0,0,0,0
022750003001279,0,0,0,0,0,0,0,0
022750003001013,1.4,0.6,0.1,0.1,0,1.4,0.8,0
022750003001020,0,0,0,0,0,0,0,0
022750003001024,0,0,0,0,0,0,0,0
022750003001266,0,0,0,0,0,0,0,0
022750003001260,0.4,0.2,0,0,0,0.4,0.2,0
022750003001125,0,0,0,0,0,0,0,0
022750003001199,0,0,0,0,0,0,0,0
022750003001021,0,0,0,0,0,0,0,0
022750003003021,2.8,1.3,0.1,0.2,0,2.8,1.5,0
022750003002015,8.8,4,0.3,0.6,0,8.8,4.8,0.1
022750003001298,0,0,0,0,0,0,0,0
022750003001159,0,0,0,0,0,0,0,0
022750003003014,0.7,0.3,0,0,0,0.7,0.4,0
022750003001190,0,0,0,0,0,0,0,0
022750003001121,0,0,0,0,0,0,0,0
022750003001305,0,0,0,0,0,0,0,0
022750003001228,0,0,0,0,0,0,0,0
022750003001281,0,0,0,0,0,0,0,0
022750003001107,0,0,0,0,0,0,0,0
022750003001313,0,0,0,0,0,0,0,0
022750003004004,0,0,0,0,0,0,0,0
022750003001213,0,0,0,0,0,0,0,0
022750003001314,0,0,0,0,0,0,0,0
022750003001369,0,0,0,0,0,0,0,0
022750003001057,0,0,0,0,0,0,0,0
022750003004005,0,0,0,0,0,0,0,0
022750003003003,5.6,2.6,0.2,0.4,0,5.6,3.1,0.1
022750003001053,0,0,0,0,0,0,0,0
022750003001215,0,0,0,0,0,0,0,0
022750003001169,0,0,0,0,0,0,0,0
022750003001038,0,0,0,0,0,0,0,0
022750003001074,0,0,0,0,0,0,0,0
022750003001170,0,0,0,0,0,0,0,0
022750003001263,0,0,0,0,0,0,0,0
022750003001245,0,0,0,0,0,0,0,0
022750003001136,0,0,0,0,0,0,0,0
022750003001058,0,0,0,0,0,0,0,0
022750003004002,0,0,0,0,0,0,0,0
022750003001118,0,0,0,0,0,0,0,0
022750003001026,0,0,0,0,0,0,0,0
022750003001070,0,0,0,0,0,0,0,0
022750003001097,11.9,5.5,0.5,0.8,0,11.9,6.5,0.1
022750003001023,0,0,0,0,0,0,0,0
022750003001291,0,0,0,0,0,0,0,0
022750003001288,0,0,0,0,0,0,0,0
022750003001244,0,0,0,0,0,0,0,0
022750003001334,0,0,0,0,0,0,0,0
022750003001255,0,0,0,0,0,0,0,0
022750003001340,0,0,0,0,0,0,0,0
022750003001131,0,0,0,0,0,0,0,0
022750003001126,0,0,0,0,0,0,0,0
022750003001096,0,0,0,0,0,0,0,0
022750003001301,0,0,0,0,0,0,0,0
022750003002002,13.3,6.1,0.5,0.9,0,13.3,7.3,0.1
022750003002003,2.5,1.1,0.1,0.2,0,2.5,1.3,0
022750003001099,0,0,0,0,0,0,0,0
022750003002001,65.9,30.4,2.5,4.6,0.1,66,36.2,0.7
022750003001225,0,0,0,0,0,0,0,0
022750003001168,0,0,0,0,0,0,0,0
022750003001175,0,0,0,0,0,0,0,0
022750003002006,8.8,4,0.3,0.6,0,8.8,4.8,0.1
022750003001197,0,0,0,0,0,0,0,0
022750003001304,0,0,0,0,0,0,0,0
022750003003019,18.9,8.7,0.7,1.3,0,19,10.4,0.2
022750003001352,1.1,0.5,0,0.1,0,1.1,0.6,0
022750003001324,0,0,0,0,0,0,0,0
022750003001355,0,0,0,0,0,0,0,0
022750003001359,0,0,0,0,0,0,0,0
022750003001297,3.2,1.5,0.1,0.2,0,3.2,1.7,0
022750003001367,0,0,0,0,0,0,0,0
022750003001335,0,0,0,0,0,0,0,0
022750003001047,0,0,0,0,0,0,0,0
022750003001034,0,0,0,0,0,0,0,0
022750003001358,0,0,0,0,0,0,0,0
022750003001353,0,0,0,0,0,0,0,0
022750003001354,0,0,0,0,0,0,0,0
022750003001300,3.5,1.6,0.1,0.2,0,3.5,1.9,0
022750003001269,0,0,0,0,0,0,0,0
022750003001294,0,0,0,0,0,0,0,0
022750003001292,0,0,0,0,0,0,0,0
022750003001371,0,0,0,0,0,0,0,0
022750003001360,0,0,0,0,0,0,0,0
022750003003002,16.8,7.8,0.6,1.2,0,16.8,9.2,0.2
022750003003024,3.2,1.5,0.1,0.2,0,3.2,1.7,0
022750003003018,5.3,2.4,0.2,0.4,0,5.3,2.9,0.1
022750003004008,4.9,2.3,0.2,0.3,0,4.9,2.7,0.1
022750003003013,0.7,0.3,0,0,0,0.7,0.4,0
022750003001091,3.5,1.6,0.1,0.2,0,3.5,1.9,0
022750003003025,13,6,0.5,0.9,0,13,7.1,0.1
022750003002011,8.1,3.7,0.3,0.6,0,8.1,4.4,0.1
022750003001104,0.7,0.3,0,0,0,0.7,0.4,0
022750003001041,0,0,0,0,0,0,0,0
022750003001015,0,0,0,0,0,0,0,0
022750003002005,0,0,0,0,0,0,0,0
022750003001061,0,0,0,0,0,0,0,0
022750003001037,0,0,0,0,0,0,0,0
022750003001080,0,0,0,0,0,0,0,0
022750003001052,0,0,0,0,0,0,0,0
022750003001299,0,0,0,0,0,0,0,0
022750003001178,0,0,0,0,0,0,0,0
022750003001306,0,0,0,0,0,0,0,0
022750003003012,0.7,0.3,0,0,0,0.7,0.4,0
022750003001167,0,0,0,0,0,0,0,0
022750003001102,0,0,0,0,0,0,0,0
022750003004012,2.1,1,0.1,0.1,0,2.1,1.2,0
022750003003022,0,0,0,0,0,0,0,0
022750003001069,0,0,0,0,0,0,0,0
022750003001201,0,0,0,0,0,0,0,0
022750003001009,0,0,0,0,0,0,0,0
022750003004003,0,0,0,0,0,0,0,0
022750003001002,0,0,0,0,0,0,0,0
022750003001192,0,0,0,0,0,0,0,0
022750003001093,38.2,17.6,1.5,2.7,0.1,38.3,21,0.4
022750003001310,0,0,0,0,0,0,0,0
022750003001101,0,0,0,0,0,0,0,0
022750003001030,0,0,0,0,0,0,0,0
022750003001011,0,0,0,0,0,0,0,0
022750003001162,0,0,0,0,0,0,0,0
022750003001146,0,0,0,0,0,0,0,0
022750003001122,0,0,0,0,0,0,0,0
022750003001348,0,0,0,0,0,0,0,0
022750003001161,0,0,0,0,0,0,0,0
022750003001224,0,0,0,0,0,0,0,0
022750003001050,0,0,0,0,0,0,0,0
022750003003011,0,0,0,0,0,0,0,0
022750003003009,1.8,0.8,0.1,0.1,0,1.8,1,0
