GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREOWRI,G16USSRYOU,G16USSDBAY,G16USSLBRE,G16USSOWRI,G16GOVRHOL,G16GOVDGRE,G16GOVLBEL,G16GOVOWRI,G16ATGRHIL,G16ATGDARR,G16SPIRMCC,G16SPIDRIT
18003002180,18,003,002180,665,148.7,42.1,7,600.7,190.8,60.2,0,607.8,209.9,36.1,0,695,131.6,594.6,244.1
18003002190,18,003,002190,318,65.9,25,15,297,98.9,23,1,308,92.9,22,0,348,61.9,305,105.9
18003002200,18,003,002200,432.3,208.5,29.3,15.4,401.3,240.1,40.1,0.1,402.3,246.6,22.8,0.1,461.7,182.2,400.4,259.6
18003002210,18,003,002210,663.5,233.3,36,10.7,610.1,289.7,43.8,1,603.3,308.2,25.3,0,716.1,186.7,597.4,315.1
18003002220,18,003,002220,479.2,151.7,30.6,8.4,427.5,188.6,45.8,2,436.3,191.4,29.7,0.1,500.9,142.8,438,211
18003002230,18,003,002230,476.5,143.5,26.5,11,476.4,151.6,27.3,0,471.9,162.8,16.2,0,519.9,120,461.6,176.8
18003002240,18,003,002240,291,118,18,9,275,140,23,0,289,137,7,0,332,90,278,152
18003002250,18,003,002250,192,56,7,1,177,68,13,0,170,82,5,0,206,48,168,86
18003002260,18,003,002260,648.5,130.7,43.1,5.7,577.3,198.3,48.3,0.9,574.9,223.7,22.2,0,666.9,134.9,561.8,245.4
18003002270,18,003,002270,518,250,40,9,503,273,35,2,502,286,21,0,574.9,221,500,303
18003002280,18,003,002280,440.2,138.1,20,9,406.2,165.1,36,0,413.2,174.1,14,0,473.2,113.1,401.2,197.1
18003002290,18,003,002290,313,115,21,7,286,137,31,0,285,150,16,0,335,108,278,159
18003002300,18,003,002300,384,91.3,17.9,4,353.3,110.2,32.8,0,355.2,117.1,18.9,0,392,80.4,336.4,145.9
18003002310,18,003,002310,547,203,31,5,503,249,32,0,505,256,20,0,573,173,494,265
18003002320,18,003,002320,799.9,150.6,47.9,10.8,766.8,190.5,48,0,780.5,194.1,21.9,0,850.1,127.9,740.3,248.9
18003002330,18,003,002330,637.4,115.9,32,18,604.5,157.9,36,0,614.5,163.9,19,1,666.4,108.9,572.5,202.8
18003002340,18,003,002340,665,147,34,13,615,194,45,0,595,232,26,0,697,133,565,275
18003002350,18,003,002350,369.1,110.3,23,7,326,147.4,32.1,1,325,159.4,18,1,368.2,120.3,322,170.4
18003002360,18,003,002360,473,87,35,2,430,136,29,0,426,149,16,0,490,83,395,185
18003002370,18,003,002370,467,148,24,7,424,181,37,1,415,206,16,2,501,128,412,225
18003002380,18,003,002380,404.2,80.8,10,2,387.2,90.8,11,0,371.2,109.8,6,1,418.1,63.9,354.3,128.7
18003002390,18,003,002390,908,169.9,25.8,14.9,843.2,220.7,41.7,1,835.4,251.5,18.9,0,931.8,152,812.5,281.3
18003002400,18,003,002400,256.7,76.3,15.1,4,230.2,102.5,17.4,0,237.1,108.7,8.3,0,281.8,52.1,216.1,122.9
18003002410,18,003,002410,307.3,124.7,14.9,3,259.8,156.5,34.6,0,255.9,170.3,24.7,1,327.2,104.9,249.9,194.1
18003002420,18,003,002420,483.5,220.5,44.9,5.3,428.9,264.7,55,0,454.5,258.4,32.7,0,547.2,175.4,450.1,280
18003002430,18,003,002430,82,31.7,4,1,72.5,43,6.3,0,72.1,44.6,5,0,91,26.2,68.9,43.2
18003002440,18,003,002440,289.3,136.5,19,1.8,257.6,160,19.9,0.9,264,168.2,7.2,0,323.6,104,260.4,174.5
18003002450,18,003,002450,723.9,273.2,68.3,9,655.6,345.9,72.7,1,665.6,369.1,38.6,0,800.8,250.8,656.7,399.8
18003002460,18,003,002460,24.6,2.5,2.8,1.1,21,6.2,2.8,0,22.8,4.7,1.5,0,27.5,2.1,22.9,6
18003002470,18,003,002470,39.3,9,2.7,0.2,34.3,12.9,3.2,0.1,35.2,13.6,1.7,0,41,8.2,33.6,16.3
18003002480,18,003,002480,16.4,6.6,0.2,0,12.1,8,2.2,0,14,6.2,1.1,0,15.5,5.7,14,7.2
18003002490,18,003,002490,2,0,0,0,2,0,0,0,2,0,0,0,1,1,1,1
18003002500,18,003,002500,494,161,31,14,437,216,46,1,435,235,26,0,526,149,434,247
18003002510,18,003,002510,548.5,173.8,26,11,510.6,212.8,32,0,506.6,227.8,16,0,589.5,148.9,472.6,270.8
18003002520,18,003,002520,522.9,177,28.8,7,476,227.7,29,0,476.8,232,19.9,0,545.1,166.7,462.1,253.8
18003002530,18,003,002530,330,132,31,2,285,163,47,0,287,173,31,0,353,134,306,182
18003002540,18,003,002540,8.8,3.5,0,0,7,4.4,0.9,0,8.8,2.6,0.9,0,7.9,4.4,7,5.3
18003002550,18,003,002550,261,78,12,4,220,104,24,2,231,103,14,0,263,83,228,116
18003002560,18,003,002560,231.4,102.3,14.9,3,207.6,111.2,32.8,0,196.6,129.1,20.9,1,243.3,103.3,222.4,125.1
18003002570,18,003,002570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18003002580,18,003,002580,31.1,12.1,3,2,34.1,14.1,2,0,32.1,16.1,2,0,38.2,9.1,30.1,19.1
18003002590,18,003,002590,750.4,260.3,53.6,13,737.4,297.2,41.9,1,748.8,289.2,28.9,0,815.2,216.7,731,317.3
18003002600,18,003,002600,730.1,299.2,36.9,15,706.2,349.1,36.9,0,724.2,349.1,16,0,818.9,218.4,681.2,374
18003002610,18,003,002610,514.2,178.5,20.1,8.8,512.5,177.7,22.5,0,511,196.2,6.4,0,572,122.3,493.3,206.6
18003002620,18,003,002620,154.2,53.7,8.7,4.9,151.4,57.5,10.8,0,165,50.5,4.9,0,175.9,40.2,156.3,62.4
18003002630,18,003,002630,390,175.7,27.3,10.1,383.9,209.9,14.3,0,404,195,13.1,0,450.4,140.4,377.8,222.1
18003002640,18,003,002640,699,362,51,18,693,377,56,0,699,390,26,0,811,272,679,421
18003002650,18,003,002650,2.6,1.3,0,0,1.5,2.3,0,0,2.5,1.3,0,0,2.6,1.2,2.5,1.3
18003002660,18,003,002660,660,262,32,14,671,261,36,0,660,280,21,0,741,188,645,304
18003002670,18,003,002670,506.3,132.8,23.1,10.1,494.3,152.9,23.2,1,491.1,167.1,9.1,0,556.6,96.5,470.1,187.1
18003002680,18,003,002680,264,66.1,14.7,3.5,254.5,76.9,20.9,0,247.2,91.9,9.8,0.8,281.8,63.5,240.7,107.2
18003002690,18,003,002690,484.6,198.4,28.8,11.6,467.9,217.5,29.7,0,470.4,224,17.3,0,533.6,162.3,449.2,254.2
18003002700,18,003,002700,251.7,62.2,8.9,8.9,249.7,66.1,13.8,0,236.9,85.9,5.9,0,277.4,41.5,240.8,82.9
18003002710,18,003,002710,213.2,65.5,7.9,3,191.4,79.3,14.9,0,192.4,86.3,6.9,0,225.1,55.5,182.5,97.2
18003002720,18,003,002720,301,246,30,8,253,281,41,0,277,276,16,0,327,223,276,290
18003002730,18,003,002730,422.9,130.7,13,5,381,159.6,27.9,1,400,154.6,11,2,450.8,101.7,388,169.6
18003002740,18,003,002740,177,33,7,3,159,50,10,0,156,58,3,0,184,32,152,63
18003002750,18,003,002750,517,83,16,12,494,114,23,0,484,132,11,0,550,66,478,148
18003002760,18,003,002760,467,129,31,6,439,163,33,0,435,176,21,0,496,121,422,204
18003002770,18,003,002770,427.6,137.6,21.9,9,384.7,171.4,37.9,1,392.7,181.4,18.9,0,451.5,131.6,383.7,200.3
18003002780,18,003,002780,323.4,170.4,26.1,5,285.3,189.6,50.1,0,299.3,198.6,22.1,0,348.5,152.4,293.3,217.7
18003002790,18,003,002790,106,78,9,2,83,88,24,0,85,91,16,0,111,81,95,94
18003002800,18,003,002800,15.1,11.2,0.7,1.3,14.2,11.7,2.1,0,15.7,10.8,1.5,0,17,8.7,16.6,9.3
18003002810,18,003,002810,6.6,1.1,0.2,0,6.3,1.3,0.3,0,6.2,1.5,0.1,0,6.7,1,6,1.6
18003002820,18,003,002820,124,93,6,0,125,94,1,0,129,92,0,1,148,64,123,92
18003002830,18,003,002830,418.2,193.9,29.4,7,389.4,232.8,23.8,0.3,397.4,230.4,14.1,0.3,464.7,160.1,377.7,256.2
18003002840,18,003,002840,457.4,173.2,18.6,11.9,437,205.4,26,0,439.6,214.6,8.1,0,508.7,131.5,430.8,222.7
18003002850,18,003,002850,34.2,31.2,5.9,2,30.3,36.1,3.9,0,32.2,35.1,3.9,0,38.1,32.2,31.2,40
18003002860,18,003,002860,472.3,162,35.2,12.1,448.9,180.2,50.4,1,439.8,207.5,30.1,0,501.6,151.7,434.9,225.5
18003002870,18,003,002870,573.1,409.8,46.2,7.9,521.7,447,64.4,0,512.8,473.3,39.2,1,627.5,367.6,507.5,499.4
18003002880,18,003,002880,139.8,146.1,15.9,7.4,129.9,149.8,19,0,131.4,154.8,12.7,0,152.6,139.9,121.4,170.1
18003002890,18,003,002890,127.7,50.9,3.8,2.8,112.7,57.5,15,0,123,55.6,5.7,0,135.3,43.4,116.5,65.9
18003002900,18,003,002900,62.2,14.2,1.1,1,57.3,17.2,4,0,59.3,15.3,3,0,65.2,12.3,55.5,21.1
18003002910,18,003,002910,430.8,96.2,26,4,364.8,141.2,48,0,367.8,150.2,33,0,444.9,89.1,357.7,179.3
18003002920,18,003,002920,36.8,8,1,2,31.8,11.9,0,0,32.8,11.9,0,0,35.8,8.9,29.8,15.9
18005000010,18,005,000010,264.7,305,61.8,9.9,274.1,301.6,50.9,0,257.3,314.5,35.9,0,312.4,279.1,280,314.6
18005000020,18,005,000020,568.7,333.9,52.7,5.2,564.8,332.6,40.8,0,566.1,352.6,24.6,0,624.7,265.2,554.8,356.7
18005000030,18,005,000030,419.5,256,59.2,15,438.9,254.4,49.3,0,429.2,279.1,29.2,0,486.6,227.8,445.2,276.4
18005000040,18,005,000040,395.2,304.3,36.3,6.1,403.4,298.3,27.2,0,384.4,323.2,20.1,0,453,241.7,414.6,298.2
18005000050,18,005,000050,140.8,152.7,31.7,6.9,128.9,173.5,28.8,0,126.9,183.4,16.9,1,156.7,161.6,138.8,186.4
18005000060,18,005,000060,365.2,318.3,53.3,7.1,338.1,343.5,45.2,0,342.1,347.6,26.1,1,406.3,273.4,345.2,356.6
18005000070,18,005,000070,400.4,220.7,35.5,7.8,391.4,232.6,29.6,0,386.5,247.3,18.7,1,456.3,170.6,404.1,240.5
18005000080,18,005,000080,290.6,194.9,38.4,6.1,283.7,202,33.2,0,265.5,235.7,13.7,0,325,164,275.9,229.8
18005000090,18,005,000090,333.6,184.7,37.9,3.9,312.2,213.9,32.1,0,315.1,217.8,23.3,0,355,189.5,307.3,236.3
18005000100,18,005,000100,294,188,39,10,264,220,39,0,267,223,22,0,321,178,288,220
18005000110,18,005,000110,433.4,224.3,37.1,9.1,409.8,257.1,38.9,0,411.9,259.2,21.7,0,477,187.5,399.7,281.7
18005000120,18,005,000120,330,206,56,8,314,236,43,0,314,254,22,0,380,198,309,280
18005000130,18,005,000130,394,196,32,3,369,220,31,0,364,240,14,0,434,161,358,249
18005000140,18,005,000140,300,176,33,9,275,211,21,0,281,215,14,0,321,157,283,211
18005000150,18,005,000150,509.2,252.1,48,6,466.2,293.1,46,0,468.2,308.1,30,0,564.2,213.1,465.1,326.1
18005000160,18,005,000160,372,251,42,9,352,263,44,0,333,283,35,0,409,229,364,277
18005000170,18,005,000170,148.8,111.5,15.1,0,141.7,111.5,22.1,0,150.8,110.5,7,1,167.8,95.4,149.7,118.5
18005000180,18,005,000180,262.3,161.5,25.9,7,250.3,172.5,21.9,0,260.3,169.5,14,0,289.2,136.6,251.3,186.5
18005000190,18,005,000190,222.7,184.8,44,14,206.8,203.8,37,1,213.8,206.8,24,0,247.7,184.8,220.7,213.8
18005000200,18,005,000200,269,107,12,4,236,134,12,0,240,128,8,0,276,97,238,136
18005000210,18,005,000210,187.2,100.1,28,4,163.2,115.1,29,1,163.2,121.1,20,0,184.2,107.1,164.2,132.1
18005000220,18,005,000220,120.3,57.2,13.1,1,95.2,70.2,18,0,102.2,71.2,11,0,123.3,55.2,107.3,65.2
18005000230,18,005,000230,222,133,22,5,188,156,29,0,188,169,14,0,228,130,199,162
18005000240,18,005,000240,249,75,19,3,190,120,20,0,191,117,22,0,230,82,202,120
18005000250,18,005,000250,105,53,8,1,91,64,8,0,90,62,8,0,104,56,98,58
18005000260,18,005,000260,169.2,93.7,29.6,3.3,143,119.1,23.5,0,144.2,124.3,16.1,0,177.2,99.6,164.3,117
18005000270,18,005,000270,288.4,195.1,35.6,2.9,289.3,200,29.8,0,281.5,219.3,16.3,0,345,151,291.1,220.2
18005000280,18,005,000280,338,283,35,6,354,281,31,0,347,297,19,0,419,212,352,303
18005000290,18,005,000290,347.9,246.7,46.2,6.9,360.7,246.7,33.4,0,344,275.2,14.7,0,416.7,207.4,367.6,268.3
18005000300,18,005,000300,367.1,176.3,35.8,6.1,314.3,217.3,39.6,2,313,224.8,28.3,2,379.3,180.6,321.4,236.7
18005000310,18,005,000310,52,48,5,1,37,53,12,0,42,53,5,0,47,49,44,53
18005000320,18,005,000320,475.7,218.1,23.7,6.9,459.9,236.8,24.7,0,469.7,237.8,12.8,0,519.1,173.7,438.2,269.4
18005000330,18,005,000330,261.3,98.6,17.9,3.7,232.9,118.4,23.7,0,246.2,111.6,15.1,0,277,83.8,243.8,125.1
18005000340,18,005,000340,359.2,145,28.3,4.7,322.5,185.5,26.4,0,325.3,189.3,18.9,0,389.3,129.2,344.2,182.7
18005000350,18,005,000350,11.1,4.8,0.3,0.1,8.9,6,0.3,0,10,6.1,0.2,0,10.7,4.2,9.6,6.5
18005000360,18,005,000360,330.1,201,38.3,13.9,342.2,215.7,27.3,0,334.4,226.6,21.2,0,399.7,161.3,329.3,250.7
18005000370,18,005,000370,130.6,50.6,15.3,2.1,121.7,65.7,10.2,0,122.7,62.8,9.2,0,142.2,48.3,127.6,67
18005000380,18,005,000380,361.8,143.1,30.2,3.5,321,183.2,28,0,325.2,184.2,20.6,0,369.2,140,317.8,196.9
18005000390,18,005,000390,332,108,21,0,276,142,34,0,289,150,17,0,335,106,294,153
18005000400,18,005,000400,222,122,23,2,221,128,14,0,223,129,11,1,236,103,223,130
18005000410,18,005,000410,460,176,38,4,429,203,36,0,432,211,23,0,498,150,424,236
18005000420,18,005,000420,348.3,121.1,25,5,320.3,153.1,20,0,313.3,166.1,14,0,369.3,108.1,307.2,177.2
18005000430,18,005,000430,593.9,172.9,42,5,503.9,253.9,48,0,510.9,265.9,25,1,612.9,162.9,488.9,299.9
18005000440,18,005,000440,0.3,0.1,0,0,0.3,0.1,0,0,0.3,0.1,0,0,0.3,0.1,0.3,0.2
18005000450,18,005,000450,87,14,4,0,74,16,11,0,73,22,7,0,79,17,74,22
18005000460,18,005,000460,203.1,74,13,2,175,96,18,0,183,100,4,1,214,70,174,110
18005000470,18,005,000470,307.8,67,20,0,274.8,96.9,19,0,280.8,88,19,0,311.8,66,267.8,112.9
18005000480,18,005,000480,418.4,155.5,36.5,6.4,365.9,201.7,31.6,0,376.4,210.1,16.9,0,435.3,148.5,395.2,196.6
18005000490,18,005,000490,3.1,1.2,0.3,0,2.7,1.5,0.2,0,2.8,1.6,0.1,0,3.2,1.1,2.9,1.5
18005000500,18,005,000500,196.9,54.1,14.2,3.5,172.9,74.5,15.1,0,170.3,86,8,0,212.8,45.2,178.2,80.7
18005000510,18,005,000510,317,152,32,7,270,186,42,0,271,199,25,0,332,153,288,201
18005000520,18,005,000520,485.6,175.5,29.2,10.7,445.6,220.4,26.3,0,468,206.7,19.5,0,514.9,150.2,458.3,217.4
18005000530,18,005,000530,257.2,188.4,26.8,6,270.8,186.6,16.9,0,271.9,184.7,9,0,317.5,140.9,283.8,183.6
18005000540,18,005,000540,500.7,191.3,26.9,8,469.9,213.2,30.9,0,488.8,216.2,14.9,0,543.6,153.4,495.8,211.2
18005000550,18,005,000550,117,76,7,1,133,65,2,0,127,71,0,0,143,48,121,73
18005000560,18,005,000560,514.8,162.9,41.8,3,447.1,227.6,37.8,1,443.2,245.4,20,0,527.6,160,418.4,284.1
18005000570,18,005,000570,105.7,25.9,9,0,88.7,33.9,14,0,87.7,41.9,7,0,102.7,26.9,79.8,51.8
18005000580,18,005,000580,230.3,80.7,22.2,3,195,109,26.1,0,198,112.1,21,0,233.4,81.7,183.9,130.2
18005000590,18,005,000590,311.9,66.4,22.1,2,245.9,116.5,31,0,254.8,121.5,17,0,302,83.3,257.8,131.6
18005000600,18,005,000600,343,100,12,2,312,124,19,0,306,129,15,0,344,83,291,144
18005000610,18,005,000610,685,208,55,5,623,261,58,0,624,269,38,0,729,184,634,279
18005000620,18,005,000620,506,176,35,4,468,218,32,0,462,235,16,0,531,159,453,251
18005000630,18,005,000630,396.9,112.5,35.4,8.1,378.1,133.2,43.4,0,363,170.4,17.2,0,418.9,104.6,363,181.6
18005000640,18,005,000640,357.9,105.7,23.2,4.6,333.8,132.6,26,0.9,320.8,146.5,17.6,0,380.1,94.6,331,150.2
18005000650,18,005,000650,254.4,61.6,12.7,4.9,229.9,80.2,15.7,0,220.2,95.9,10.8,0,253.4,66.5,213.3,109.6
18005000660,18,005,000660,426.4,90,23.7,2,372,140.5,25.7,0,374,141.5,10.9,1,427.4,89,377.9,146.4
18005000670,18,005,000670,375,85,17,1,334,118,18,0,341,114,13,0,370,81,341,126
18005000680,18,005,000680,163.3,57.8,19.2,2.1,136,83,18.2,0,143.9,77.2,11.1,0,160.3,63.9,139.8,85.4
18007000010,18,007,000010,306,109,38,4,283,138,40,0,289,147,23,0,343,107,278,175
18007000020,18,007,000020,171.1,60.4,12.4,3.1,152.5,85.2,10.8,0,153.3,86.7,7.7,0,178.8,62.7,154.8,92.1
18007000030,18,007,000030,203.1,76.7,23.6,1.9,185.7,98,24.2,0,191.9,98.4,15.3,0,219.4,74.4,188.4,117
18007000040,18,007,000040,233,86,12,6,220,97,20,0,208,107,17,0,249,72,199,125
18007000050,18,007,000050,165.8,82.9,7,0,146.8,96.9,13,0,150.8,98.9,3,0,180.8,65.9,142.8,107.8
18007000060,18,007,000060,104,19,5,0,98,28,2,0,101,27,1,0,105,18,88,34
18007000070,18,007,000070,337,97,24,8,287,151,30,0,295,140,24,0,347,99,307,150
18007000080,18,007,000080,91,38,10,0,75,49,14,0,79,51,8,0,91,40,82,53
18007000090,18,007,000090,300,93,28,3,269,124,28,0,248,152,19,0,315,95,260,158
18007000100,18,007,000100,160,53,17,2,144,66,22,0,146,75,10,0,166,58,151,77
18007000110,18,007,000110,54,33,2,2,53,35,3,0,54,34,1,0,67,21,48,41
18007000120,18,007,000120,130,29,7,2,122,37,10,0,121,42,5,0,143,20,113,53
18007000130,18,007,000130,174,59,21,1,143,90,21,0,144,98,14,0,175,76,160,91
18007000140,18,007,000140,84,12,5,0,78,15,6,0,79,19,2,0,86,10,80,17
18007000150,18,007,000150,66,12,3,1,59,22,2,0,58,25,0,0,62,15,52,28
18009000010,18,009,000010,356.1,145.8,32.2,3,300.6,177.2,42.3,0,283.6,201.2,36.2,0,376.1,128.8,305.7,200.4
18009000020,18,009,000020,294.9,78.2,21.8,1,242.4,111.8,30.7,0,245.4,117.8,19.8,0,293.9,78.2,254.3,129.6
18009000040,18,009,000040,15,14,2,2,6,23,4,0,8,21,4,0,10,19,11,19
18009000050,18,009,000050,382,99,26,2,321,155,26,0,306,180,16,0,374,102,318,163
18009000060,18,009,000060,393,213,27,12,348,264,43,0,351,278,21,0,402,220,351,294
18009000070,18,009,000070,406.8,159.7,27.1,8.1,319.4,212.1,52.2,0,314.4,235,29.1,0,393.8,173.7,336.5,244.1
18009000080,18,009,000080,341.1,110.4,29.4,4.1,273,165.2,43.8,0,277.9,173.8,27.2,0,318.1,141.3,285.2,184.6
18009000090,18,009,000090,314.8,127.5,21.5,12.1,247.3,192.5,31.1,0,250.1,187.4,27.2,0,320.8,132.3,264.4,190.2
18009000100,18,009,000100,462.3,183.4,26.1,8.7,379.3,245.2,57,0,370.6,284.7,14.5,0,463.3,176.6,390.9,275.1
18009000110,18,009,000110,99,19,2,0,85,26,6,0,87,28,3,0,96,15,87,26
18009000120,18,009,000120,151,53,5,1,110,75,19,0,112,82,10,0,150,46,124,80
18009000130,18,009,000130,134,40,10,4,116,60,10,0,113,68,5,0,134,42,109,77
18011000010,18,011,000010,320,142,32,3,292,168,24,0,269,203,9,0,354,114,263,216
18011000020,18,011,000020,367.6,140.5,40.5,6.1,331.2,168.7,39.6,0,316.8,191.4,25.3,0,400.9,121.3,319,204.4
18011000030,18,011,000030,288,99,43,6,234,136,51,0,226,168,31,0,291,116,248,168
18011000040,18,011,000040,261.9,104.9,28,4,218.9,139.9,34,0,211.9,151.9,25,0,276.9,91,224.9,147.9
18011000050,18,011,000050,590.8,156.4,40.2,6,540.4,188.5,59.9,0,531.8,230.6,22.6,0,616.5,145.5,498,274.4
18011000060,18,011,000060,272,111,31,1,236,143,32,0,238,143,17,0,290,101,239,160
18011000070,18,011,000070,320.7,144.7,40.2,4,292.5,181.8,30.3,0,295.3,181.1,16.1,0,344.8,134.6,291.4,195.1
18011000080,18,011,000080,171,74,25,3,145,92,29,0,151,97,15,0,175,79,154,103
18011000090,18,011,000090,389.4,159.8,37.9,5,357.4,195.7,25,0,359.4,208.7,16,0,426.3,124.8,347.4,230.6
18011000100,18,011,000100,370,138,44,8,308,189,50,0,305,215,28,0,409,123,328,214
18011000110,18,011,000110,404,142,49,12,345,199,48,0,340,222,28,0,422,140,338,238
18011000120,18,011,000120,352,128.9,20.9,7,336.3,149.8,19.2,0,318.9,176.8,10.4,0,390.3,96.7,313.6,189.1
18011000130,18,011,000130,236.9,128,32,3,218.9,148,30,0,213.9,144,24,0,238.9,126,215.9,151
18011000140,18,011,000140,409.8,110.9,35.1,7,380.3,129.4,46,1,354,174.7,23.1,0,436.5,94.3,365,174.8
18011000150,18,011,000150,78,34,7,1,86,32,3,0,83,38,1,0,93,24,77,44
18011000160,18,011,000160,62,11,6,1,62,12,7,0,63,16,3,0,67,13,61,18
18011000170,18,011,000170,334.6,108.3,42.3,6.9,281.4,149.6,51.2,0,292.3,162.4,29.5,0,350.3,109.2,306,163.4
18011000180,18,011,000180,360,89,32,4,346,101,33,0,327,141,12,0,390,81,317,155
18011000190,18,011,000190,456,355,60,11,548,319,17,0,524,348,8,0,599,242,543,313
18011000200,18,011,000200,276.7,228.2,31.6,11.6,316.4,209.3,20.8,0,304,232.5,11.8,0,353.7,169.8,330.8,198.7
18011000210,18,011,000210,277.8,296.8,33.5,15.2,305,290.7,24.6,0,282,324.9,14.4,0,365.6,232.5,304.4,296.8
18011000220,18,011,000220,374.6,399.6,45.5,10.4,414.9,382.6,26,0,387.6,419.2,11.6,0,474.3,305.9,423.3,370.2
18011000230,18,011,000230,294,208,32,17,343,193,19,0,331,214,8,0,388,151,355,192
18011000240,18,011,000240,506.2,328.3,70.5,13.8,614.7,265.2,39,0,583.2,311.1,25.4,0,649,231.7,617.5,271.1
18011000250,18,011,000250,518,355,51,19,613,325,21,0,596,339,22,0,653,262,636,297
18011000260,18,011,000260,495,342,68,23,581,323,24,0,551,362,17,0,638,255,594,306
18011000270,18,011,000270,442,296,64,16,508,289,29,0,491,314,15,0,563,227,520,281
18011000280,18,011,000280,562.5,410.2,100.2,19.1,649.6,387.1,53.2,0,628.5,428.3,31.1,0,726.8,316,675.7,388.2
18011000290,18,011,000290,413.6,292.8,54.8,20.4,490.6,266.7,26.2,0,451.7,310.4,18.5,0,540.4,216.7,488.8,274.1
18011000300,18,011,000300,277.9,280.7,41.3,11,310,272.4,27.5,0,297.2,296.3,12.8,0,344,230.2,317.4,268.7
18011000310,18,011,000310,578.9,449.9,106,19,651.9,430.9,59,0,632.9,466.9,46,0,722.8,389.9,667.9,450.9
18011000320,18,011,000320,420,349,60,16,525,305,21,0,482,349,19,0,570,246,528,307
18011000330,18,011,000330,224.5,162,34,9.9,266.7,154.6,10.2,0,247.7,170.7,11,0,279.7,131.7,263.7,158.6
18011000340,18,011,000340,212.8,149.5,18.7,5,229.7,138.7,12.7,0,225.2,148.1,6.8,0,256,109.1,234.6,134.4
18011000350,18,011,000350,309.7,249,43.2,15.7,328.4,239.2,43.2,0,319.5,260.8,29.4,0,382.5,211.5,354.9,249
18011000360,18,011,000360,225.7,184.9,33.7,7.9,288.1,155.5,13.6,0,272.3,177.7,5,0,313.9,129,301,146.2
18011000370,18,011,000370,449,365,87,11,499,356,48,0,501,373,25,0,569,299,491,382
18011000380,18,011,000380,475.1,405.1,75,20,532.1,379.1,61,0,509.1,415.1,39,0,602.2,330.1,542.1,396.1
18011000390,18,011,000390,272.5,64.6,20.9,1,237.7,97.5,13.9,0,239.7,100.4,7,0,269.5,62.6,229.7,106.4
18011000400,18,011,000400,375,75,10,3,325,106,31,0,300,138,20,0,367,75,296,159
18011000410,18,011,000410,332.8,92.8,29.6,3,275.5,133.3,36.5,0,268.6,155.1,16.8,0,341.7,84.9,270.6,163
18011000420,18,011,000420,262.2,55.2,19.4,2,230.5,73.7,20.5,0,228.4,80,16.2,0,271.3,49.1,226.4,95
18011000430,18,011,000430,624,117,41,6,558,182,38,0,543,219,13,0,625,109,535,220
18011000440,18,011,000440,264,48,10,3,241,60,22,1,233,77,11,1,272,40,229,86
18011000450,18,011,000450,261,71,26,0,250,97,11,0,238,112,6,1,277,67,240,106
18011000460,18,011,000460,418,98,45,3,415,117,30,0,390,139,26,0,445,85,398,147
18011000470,18,011,000470,327,118,27,4,288,142,35,0,263,177,25,0,337,114,263,190
18011000480,18,011,000480,400,79,34,5,335,129,43,0,344,140,24,0,408,76,336,161
18011000490,18,011,000490,556,311,55,15,608,277,42,0,608,300,16,0,675,225,610,299
18011000500,18,011,000500,550,210,48,15,597,207,22,0,567,247,12,0,638,165,604,214
18011000510,18,011,000510,566,121,34,9,509,148,55,0,486,196,31,0,569,115,483,213
18011000520,18,011,000520,725.9,456.1,107.8,20.6,738.6,466,81.4,0,716,506.2,56.9,0,829.9,409,708.3,523.8
18011000530,18,011,000530,341.1,134.9,22.2,6.4,331.4,142,25.6,0,331,155.8,15.1,0,367.1,117,339.7,153.2
18013000010,18,013,000010,461,186,36,7,415,222,51,0,411,246,30,0,479,196,427,257
18013000020,18,013,000020,543,154,25,5,485,191,48,1,471,225,28,0,551,164,478,242
18013000030,18,013,000030,469,136,25,0,428,173,28,0,417,196,15,0,471,147,420,204
18013000040,18,013,000040,468,169,23,5,429,198,33,0,423,218,20,0,489,162,425,225
18013000050,18,013,000050,258.2,188.3,19.4,2.1,237.2,207.1,23.7,0,228.3,222.3,14.7,0,276,181.3,232.2,227.7
18013000060,18,013,000060,362.3,161.3,12.6,9.1,337.6,182.9,24.7,1,322.4,213.4,11.4,0,368.7,164.2,331.5,206.6
18013000070,18,013,000070,259,207,17,7,233,235,24,0,225,254,11,0,269,216,219,269
18013000080,18,013,000080,648,293,65,10,612,338,64,1,587,379,45,0,682,296,616,380
18013000090,18,013,000090,512,244.7,50.1,14,453,301.8,61.1,0,448.9,331.8,32.1,0,547.1,247.6,469,333.8
18013000100,18,013,000100,367,240.3,44.9,6,353,271.2,36.9,0,336.1,289.2,28.9,0,407.9,230.4,350,296.2
18013000110,18,013,000110,321,262.6,23.2,13.9,314.5,279.2,28.8,0,312.6,285.7,13.9,0,361.8,235.6,313.6,292.2
18013000120,18,013,000120,347.6,275.9,33.9,12.9,318.7,307.7,38.8,2,305.7,340.6,21.9,0,361.5,280.8,312.7,343.6
18015000010,18,015,000010,183.3,46.4,9.9,1,164.4,60.3,14.9,0,155.7,75.1,7,0,181.4,50.4,146.8,90.9
18015000020,18,015,000020,671,140,45,12,599,203,65,0,589,249,29,0,697,155,581,276
