GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREOWRI,G16USSRYOU,G16USSDBAY,G16USSLBRE,G16USSOWRI,G16GOVRHOL,G16GOVDGRE,G16GOVLBEL,G16GOVOWRI,G16ATGRHIL,G16ATGDARR,G16SPIRMCC,G16SPIDRIT
18003000530,18,003,000530,420,381,73,26,406,407,79,1,409,436,41,0,510,356,424,451
18003000540,18,003,000540,322.8,193.88,16.99,8,322.8,201.87,12.99,0,324.8,204.87,6,0,365.77,159.9,305.81,225.86
18003000550,18,003,000550,60.82,59.79,5.98,7.97,57.83,64.77,8.97,0,58.83,68.76,3.99,0,67.8,61.78,56.83,73.74
18003000560,18,003,000560,208.64,137.23,23.25,5.06,203.66,140.21,25.26,0,199.69,155.34,14.11,0,239.85,121.21,196.76,168.34
18003000570,18,003,000570,726.67,282.32,46.21,13.73,696.23,317.64,56.91,0.97,708.89,337.34,28.48,0,815.98,233.23,697.07,360.95
18003000580,18,003,000580,494.36,173.6,22.77,11.27,480.84,193.23,29.07,0.03,475.17,210.53,11.49,1,531.05,150.64,467.97,221.91
18003000590,18,003,000590,567.67,210.4,29.99,7.19,567.21,222.34,26.6,1,565.84,239.89,10.61,0,641.05,148.46,545.46,253.49
18003000600,18,003,000600,613.22,276.3,34.79,14.91,604.27,300.15,40.75,0,608.25,312.08,19.88,0,693.72,220.64,609.24,314.06
18003000610,18,003,000610,226.29,139.76,22.12,9.03,209.13,154.9,29.16,0,221.19,156.92,13.07,0,246.44,130.69,216.22,165.95
18003000620,18,003,000620,154,246,29,16,156,256,33,1,167,258,19,1,233,192,152,280
18003000630,18,003,000630,153.65,153.64,16.36,3.64,160.01,140.01,24.55,0,160.01,151.83,12.73,0,173.65,142.73,160.01,157.28
18003000640,18,003,000640,331.18,250.11,24.02,9.02,305.13,274.14,34.05,0,303.19,280.12,20.02,0,364.21,228.11,299.18,289.14
18003000650,18,003,000650,125,85,14,5,132,81,13,1,140,85,4,0,166,58,127,99
18003000660,18,003,000660,100.92,208.36,33.93,17.17,96.69,217.91,40.67,0,91.72,240.11,20.43,0,131.5,209.47,102.01,239.08
18003000670,18,003,000670,193.73,278.18,24.25,18.17,187.24,277.34,45.41,0,199.4,280.26,25.33,0,226.9,260.01,199.9,295.01
18003000680,18,003,000680,131.03,183.48,34.96,13.18,127.79,196.05,37.69,0,124.82,216.26,18.45,0,161.63,189.6,137.12,214.23
18003000690,18,003,000690,417.85,195.93,31,11,351.88,248.91,43.99,1,371.86,248.92,20,1,432.85,204.93,398.85,241.92
18003000700,18,003,000700,164.28,184.26,18.66,7.69,145.29,202.03,27.41,0,148.14,209.61,14.65,0,177.98,190.47,145.03,225.74
18003000710,18,003,000710,451.84,305.91,37.98,22.98,398.88,350.88,61.96,1,439.83,341.9,28.98,1,515.81,282.91,425.84,371.88
18003000720,18,003,000720,223.44,159.6,27.93,3.99,182.55,189.53,41.9,0,204.49,190.53,16.96,0,243.4,158.61,214.47,194.52
18003000730,18,003,000730,434,238,25,7,381,260,53,0,397,271,28,0,464,210,400,272
18003000740,18,003,000740,276,222,23,10,237,230,53,0,250,237,26,0,306,201,270,245
18003000750,18,003,000750,266.76,224.49,27.06,5.03,250.64,233.56,41.13,0,243.63,248.62,26.05,0,311.78,199.48,244.63,265.65
18003000760,18,003,000760,340.84,260.19,27.51,9.32,302.64,285.72,45.25,0,314.59,298.84,21.18,0,377.68,242.18,325.54,303.36
18003000770,18,003,000770,191.33,164,29.11,9.04,185.17,177.11,29.17,0,196.22,171.16,17.08,0,212.47,162.93,184.26,198.17
18003000780,18,003,000780,304.8,245.21,41.56,16.17,278.21,264.71,55.69,0,272.58,289.75,32.32,0,331.46,233.93,280.58,291.01
18003000790,18,003,000790,348.97,190.61,27.37,5.87,330.4,210.16,28.35,0,331.37,217.01,14.66,0,390.02,164.22,338.22,225.8
18003000800,18,003,000800,448.26,221.64,32.95,9.98,412.32,260.57,33.94,0,416.32,271.55,15.97,0,506.17,180.7,415.32,281.54
18003000810,18,003,000810,345.03,274.39,23.63,8.13,327.6,279.84,33.65,1,332.63,285.99,19.34,0,378.98,243.78,312.78,310.2
18003000820,18,003,000820,379.79,234.55,32.73,16.03,351.27,253.31,53.43,0,361.14,268.91,22.74,0,428.24,207.81,368.37,276.85
18003000830,18,003,000830,432.99,175.78,21.84,7.94,388.28,206.58,37.74,0,383.33,229.4,13.9,0,462.77,159.9,386.32,235.35
18003000840,18,003,000840,322,176,16,10,299,195,19,0,298,203,11,0,353,139,281,218
18003000850,18,003,000850,626,338,60,20,588,381,60,0,591,401,32,0,709,291,588,417
18003000860,18,003,000860,310.16,236.07,24.01,13,314.15,239.08,30.01,0,313.15,250.08,14.01,0,373.18,194.06,316.16,253.08
18003000870,18,003,000870,185.3,141.14,19.02,5.01,180.3,144.15,26.02,0,184.3,150.15,13.01,0,220.34,119.11,183.3,153.15
18003000880,18,003,000880,489.46,199.59,35.74,10.92,472.6,235.34,30.76,0,487.51,234.32,13.9,0.99,544.1,169.78,464.66,256.18
18003000890,18,003,000890,172.2,145.79,25.44,7.83,145.79,168.29,31.31,0,162.42,170.25,14.68,0,202.54,133.07,162.42,181.99
18003000900,18,003,000900,265,227,35,17,231,254,51,0,232,269,31,0,300,215,246,275
18003000910,18,003,000910,283,156,25,9,252,185,36,1,258,187,23,0,328,126,247,214
18003000920,18,003,000920,331,228,29,18,288,263,45,1,285,285,30,1,347,236,278,309
18003000930,18,003,000930,683.33,337.12,65.15,22.08,673.14,362.31,69.21,0,681.16,379.33,41.12,1,762.46,288.98,637.16,433.38
18003000940,18,003,000940,425.04,208.7,38.18,15.27,415.7,221.43,44.12,0.85,404.68,246.88,23.75,0.85,474.24,182.4,394.49,269.78
18003000950,18,003,000950,1.17,1.07,0.18,0.05,1.08,1.15,0.23,0,1.08,1.25,0.11,0,1.33,1.05,1.13,1.27
18003000960,18,003,000960,387.85,140.26,11.33,10.12,386.55,149.46,15.16,0,398.01,145.5,9.12,0,435.14,103.83,385.68,160.57
18003000970,18,003,000970,269.56,306.96,29.38,9.26,258.21,323.21,34.61,1.01,265.36,326.34,24.35,0.01,331.09,267.81,270.37,331.51
18003000980,18,003,000980,229.67,232.62,30.43,8.83,215.93,242.43,36.32,0,217.89,254.21,20.61,0,262.06,219.86,231.63,256.17
18003000990,18,003,000990,257.39,214.16,27.51,18.67,231.85,231.85,44.21,0.98,242.65,241.67,25.54,0.98,295.7,203.36,243.63,253.46
18003001000,18,003,001000,305.76,148.85,17.48,7.21,271.2,172,29.13,0,280.75,176.01,13.51,0,337.23,126.57,261,204.15
18003001010,18,003,001010,583.4,373.55,55.93,14.98,504.45,428.49,90.92,1,515.46,451.46,48.95,2,628.32,372.55,538.43,472.44
18003001020,18,003,001020,466,255,43,17,372,296,94,1,409,307,45,0,483,268,417,335
18003001030,18,003,001030,159.67,281.41,25.95,6.99,140.71,296.38,39.92,0,156.67,298.38,15.97,0,199.58,263.45,154.68,313.35
18003001040,18,003,001040,472,295,38,17,405,344,66,1,428,352,30,0,539,259,439,361
18003001050,18,003,001050,338.14,192.03,18.4,4.11,300.91,211.23,30.55,0.01,299.98,230.33,13.3,0.01,371.81,159.72,307.06,233.55
18003001060,18,003,001060,272.86,262.97,34.6,9.89,253.09,280.77,47.45,0.99,259.02,289.67,25.7,0.99,331.19,236.28,265.94,308.45
18003001070,18,003,001070,12.65,8.5,3.06,1.02,13.48,11.61,0.12,0,12.49,10.66,3.05,0,15.74,9.42,16.41,7.75
18003001080,18,003,001080,396.76,209.65,27.43,9.8,382.07,224.34,31.35,0,382.07,240.02,12.74,0,452.6,160.66,360.52,264.51
18003001090,18,003,001090,239,172,21,9,246,174,19,0,244,185,7,1,294,134,240,189
18003001100,18,003,001100,368.38,246.91,34.85,7.96,371.36,252.88,30.86,0,376.34,260.85,13.94,0,445.04,195.14,355.43,288.73
18003001110,18,003,001110,265.81,204.85,27.96,5.05,254.83,211,32.93,0,259.84,215.98,18.93,0,304.96,174.82,254.77,226.06
18003001120,18,003,001120,346.96,230.74,30.1,7.02,340.92,245.76,31.12,0,345.94,249.78,20.07,0,411.1,188.63,344.92,259.82
18003001130,18,003,001130,464,243,34,8,471,250,26,0,464,264,11,0,529,193,427,307
18003001140,18,003,001140,559,327,47,10,575,344,35,0,588,341,19,0,660,267,568,369
18003001150,18,003,001150,312,152,4,4,324,143,10,1,328,141,7,0,355,107,324,141
18003001160,18,003,001160,308,147,7,6,310,149,9,0,311,147,4,0,349,107,296,161
18003001170,18,003,001170,448.65,274.95,37.66,11.59,467.52,278.85,24.7,0,466.55,284.5,14.88,0,533.53,213.77,439.98,319.13
18003001180,18,003,001180,260,182,25,10,258,203,16,1,276,193,7,1,304,159,261,205
18003001190,18,003,001190,338,236,26,12,317,258,35,0,328,259,20,0,393,196,325,272
18003001200,18,003,001200,360,232,34,15,350,247,44,0,353,256,27,1,450,180,344,294
18003001210,18,003,001210,346,173,29,13,339,190,28,1,351,188,14,1,402,140,334,210
18003001220,18,003,001220,419.84,333.84,26.83,14.78,419.23,337.47,41.96,0,430.22,352.51,15.88,0,518.79,261.34,425.26,361.26
18003001230,18,003,001230,310.35,176.05,33.34,7.41,321.48,187.15,21.3,0,309.45,207.5,11.12,0,359.47,148.23,302.02,215.87
18003001240,18,003,001240,328,193,31,12,297,220,41,0,300,229,23,0,379,163,301,245
18003001250,18,003,001250,440,248,39,6,422,267,41,1,440,264,18,0,504,203,410,298
18003001260,18,003,001260,558.67,332.79,35.31,14.36,558.5,346.82,39.27,0,565.43,357.21,19.55,0,646.61,272.9,570.55,362.74
18003001270,18,003,001270,590.14,338.52,55.28,10.49,599.29,351.35,37.3,1,597.29,359.84,27.23,0,693.21,262.09,586.14,379.24
18003001280,18,003,001280,291.92,175.54,27.94,11.53,281.93,190.66,32.44,0,277.29,213.15,13.58,0,329.28,160.06,270.17,228.43
18003001290,18,003,001290,357.92,229.26,20.97,20.89,385.78,226.28,16.97,0,362.91,247.17,13.96,0,432.66,177.42,371.84,250.19
18003001300,18,003,001300,127.43,156.39,21.24,15.45,115.84,169.9,28.96,0,124.53,172.8,16.41,0,141.91,165.08,124.53,188.25
18003001310,18,003,001310,143,240,40,18,129,274,40,0,130,290,15,0,177,251,149,289
18003001320,18,003,001320,118,246,21,21,134,236,34,1,126,252,24,0,167,227,133,259
18003001330,18,003,001330,86,166,16,9,77,175,20,0,79,184,9,0,100,165,82,184
18003001340,18,003,001340,153,267,25,12,154,277,26,0,155,282,13,0,196,252,159,291
18003001350,18,003,001350,97,181,27,14,114,188,19,0,110,199,13,0,138,179,115,205
18003001360,18,003,001360,211.46,439.05,38.56,19.58,211.96,434.01,51.61,0,197.58,338.73,29.02,0,244.53,308.51,205.6,351.48
18003001370,18,003,001370,41,140,10,3,45,132,13,0,38,138,14,1,60,124,38,149
18003001380,18,003,001380,102,176,17,17,88,180,35,0,88,199,15,0,108,186,102,192
18003001390,18,003,001390,210,334,41,20,203,356,47,0,217,356,26,0,271,313,211,382
18003001400,18,003,001400,280,408,31,14,286,407,34,0,292,418,15,0,377,311,296,408
18003001410,18,003,001410,88,198,11,2,74,199,23,0,88,196,8,0,104,189,80,214
18003001420,18,003,001420,121.7,261.2,14.84,9.89,110.81,273.07,21.77,0,116.75,275.05,12.86,0,150.39,251.31,125.65,276.04
18003001430,18,003,001430,179,213,16,5,170,224,20,0,167,240,7,0,221,177,184,226
18003001440,18,003,001440,33,71,4,3,29,74,9,0,33,71,6,0,40,66,33,74
18003001450,18,003,001450,38.27,456.82,6.75,8.83,39.76,450.66,18.59,0,41.6,456.74,6.67,0,62.1,440.99,49.1,449.99
18003001460,18,003,001460,45.14,180.19,5.96,1.99,44.15,178.21,7.95,0,42.16,183.18,4.97,0,54.09,170.25,46.14,177.21
18003001470,18,003,001470,167.32,166.35,23.21,20.31,123.8,193.43,56.09,0,139.27,197.3,34.82,0,175.05,185.69,141.2,221.48
18003001480,18,003,001480,181.83,148.42,29.26,18.14,158.94,168.35,48.3,1,165.91,181.47,29.2,1,199.14,161.35,177.1,188.41
18003001490,18,003,001490,187.84,132.62,22.04,13.04,164.62,157.75,31.18,0,170.71,159.67,22.13,0,207.97,133.53,182.53,164.93
18003001500,18,003,001500,141,192,11,8,143,195,15,0,141,201,12,0,186,157,148,200
18003001510,18,003,001510,109,195,21,8,96,201,30,0,103,203,14,1,123,198,113,208
18003001520,18,003,001520,155.11,179.32,25.03,11.02,144.12,190.31,36.04,1,140.12,198.33,25.03,1,170.15,190.31,145.14,212.32
18003001530,18,003,001530,219.28,251.79,27.6,17.21,204.06,266.16,43.61,0,213.63,272.74,24.65,0,263.3,227.11,220.11,277
18003001540,18,003,001540,148.06,431.26,46.7,24.84,166.94,419.34,53.66,0,161.97,440.2,35.77,0,202.71,419.34,195.76,430.27
18003001550,18,003,001550,257.29,240.82,37.16,15.34,247.1,258.94,46.43,0,262.84,263.46,22.94,0,319.79,210.81,245.36,296.76
18003001560,18,003,001560,270.99,212.9,28.07,17.03,230.06,239.86,59.05,1,237.1,253.63,28.04,0,294.12,208.66,233.14,277.63
18003001570,18,003,001570,180.98,208.74,26.86,6.22,176.52,208.2,37.01,0,182.27,215.92,21.39,0,225.36,183.01,183.77,228.68
18003001580,18,003,001580,160,156,35,12,137,174,43,0,145,179,25,0,167,173,148,195
18003001590,18,003,001590,95.52,110.37,30.21,5.7,88.06,128.19,21.76,0,88.88,134.36,14.18,0,114.39,113.59,98.3,133.45
18003001600,18,003,001600,38,231,3,1,37,220,7,0,43,216,4,0,46,217,37,222
18003001610,18,003,001610,33,221,6,4,29,217,15,0,31,218,5,0,48,207,31,217
18003001620,18,003,001620,44,299,7,4,39,287,28,0,45,298,10,0,62,293,49,302
18003001630,18,003,001630,26,319,8,2,22,318,9,0,24,319,4,0,40,306,24,323
18003001640,18,003,001640,53,341,8,1,47,335,10,0,46,326,13,0,61,325,47,344
18003001650,18,003,001650,82,338,9,3,84,339,10,0,79,344,6,0,98,335,85,349
18003001660,18,003,001660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18003001670,18,003,001670,2.88,2.81,0.04,0.01,2.87,2.8,0.05,0,2.86,2.83,0.03,0,2.93,2.75,2.88,2.8
18003001680,18,003,001680,24,330,9,4,24,327,12,0,25,327,7,0,41,319,23,336
18003001690,18,003,001690,36,356,6,8,35,353,11,0,34,358,6,1,51,350,40,357
18003001700,18,003,001700,100.91,541.64,22.98,4,90.91,547.63,23.98,0,82.93,561.61,17.98,0,132.88,521.65,91.92,567.61
18003001710,18,003,001710,56,424,8,5,51,429,17,0,52,431,7,0,72,419,58,437
18003001720,18,003,001720,165,401,5,2,158,396,11,0,164,393,7,1,190,369,148,413
18003001730,18,003,001730,60,478,12,3,65,466,16,0,57,474,11,0,87,455,62,487
18003001740,18,003,001740,85,294.99,5,4,76,293.99,18,0,71,304.99,7,0,118,264.99,77,302.99
18003001750,18,003,001750,80.43,244.22,12.75,1.89,71.6,226.57,26.41,0,69.64,240.23,11.77,0,96.12,228.46,84.35,240.23
18003001760,18,003,001760,125,513,12,8,119,510,25,0,123,515,8,1,162,482,128,517
18003001770,18,003,001770,100,455.01,14,5,88,461.01,17,0,90,464.01,12,0,125,437.01,97,463.01
18003001780,18,003,001780,4,10,1,0,3,12,1,0,4,11,1,0,6,10,4,12
18003001790,18,003,001790,1.4,0.62,0.09,0.02,1.26,0.67,0.2,0,1.19,0.78,0.13,0.01,1.47,0.62,1.35,0.76
18003001800,18,003,001800,0.01,0,0,0.09,0.01,0,0.09,0,0.01,0.1,0,0,0.01,0.09,0.01,0.1
18003001810,18,003,001810,57.8,334.25,17.34,6.74,64.54,319.8,18.3,0,74.17,319.8,12.52,0,94.4,305.35,71.28,328.47
18003001820,18,003,001820,112,364,14,2,113,353,22,0,107,365,8,0,141,342,116,370
18003001830,18,003,001830,40,409,5,4,40,395,15,0,39,399,11,0,45,400,40,406
18003001840,18,003,001840,108,189,13,8,98,186,29,0,109,195,14,0,131,180,113,198
18003001850,18,003,001850,4.4,0.59,0.02,0,4.14,0.72,0.15,0,3.38,1.49,0.14,0,4.3,0.71,3.17,1.84
18003001860,18,003,001860,5.02,0.36,1.01,0,5.02,0.37,1,0,5,1.37,0.02,0,5.05,1.33,5.01,1.38
18003001870,18,003,001870,80,180,9,4,67,177,27,0,75,188,9,0,90,169,75,192
18003001880,18,003,001880,174,489,25,12,164,489,39,1,167,505,15,1,220,468,177,506
18003001890,18,003,001890,30,361,11,8,32,351,19,3,33,360,10,1,41,361,37,364
18003001900,18,003,001900,83,176,6,1,63,192,9,0,73,183,8,1,91,170,74,187
18003001910,18,003,001910,39,450,10,4,37,456,10,0,36,462,7,0,55,449,32,472
18003001920,18,003,001920,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
18003001930,18,003,001930,458,243,28,10,460,259,14,1,472,250,8,0,504,210,453,267
18003001940,18,003,001940,577.05,269.02,30,20,587.05,281.03,30,0,606.05,272.03,15,0,666.06,212.02,582.05,305.03
18003001950,18,003,001950,572,295,50,21,608,296,34,1,603,299,19,0,668,235,588,322
18003001960,18,003,001960,378,179,17,5,402,165,12,0,402,171,3,0,444,123,386,189
18003001970,18,003,001970,88,56,6,0,84,56,6,0,89,54,1,0,98,41,86,58
18003001980,18,003,001980,437,219,44,17,453,239,26,0,476,224,11,0,532,164,464,241
18003001990,18,003,001990,644,375,42,19,660,370,47,0,671,375,16,0,733,316,645,400
18003002000,18,003,002000,439.09,245.85,30.66,12.17,423.82,273.01,34.74,0,431.81,276.37,17.33,0,503.29,205.74,418.36,296.89
18003002010,18,003,002010,104.06,107.2,6.04,8.1,107.08,100.08,14.67,0,109.86,103.85,8.09,0,133.68,77.86,105.61,107.5
18003002020,18,003,002020,31.14,9.51,0,0,26.81,9.51,1.73,0,26.81,12.11,0,0,32,7.78,27.68,11.24
18003002030,18,003,002030,15.83,2.75,0.14,1.05,14.73,4.87,0.09,0,12.78,6.85,0.09,0,15.92,3.78,12.75,5.97
18003002040,18,003,002040,0.01,0,0,0,0.01,0,0,0,0.01,0.01,0,0,0.01,0,0.01,0.01
18003002050,18,003,002050,125.7,56.65,1.83,1.81,112.95,63,7.24,0,110.24,73.03,1.82,0,138.36,45.81,112.92,72.16
18003002060,18,003,002060,67,24,4,0,56,33,6,0,61,30,3,0,69,19,55,37
18003002070,18,003,002070,318.64,142.77,24.26,10.02,276.47,176.43,37.51,0,286.43,178.69,21.23,0,343.95,128.46,294.72,181.69
18003002080,18,003,002080,3.13,1.06,0.17,0.04,2.85,1.36,0.17,0,2.85,1.38,0.12,0,3.26,1,2.76,1.52
18003002090,18,003,002090,2.35,0.79,0.13,0.03,2.14,1.02,0.13,0,2.14,1.04,0.09,0,2.44,0.75,2.07,1.14
18003002100,18,003,002100,578,119,27,7,571,133,27,0,554,164,9,0,618,98,532,192
18003002110,18,003,002110,622.64,85.88,14.83,4.95,597.96,104.67,21.73,0.99,609.81,100.71,10.88,0,637.47,64.18,567.4,140.17
18003002120,18,003,002120,331,126,21,8,323,138,25,0,324,151,10,0,365,106,297,179
18003002130,18,003,002130,607,184,29,10,606,190,30,0,617,194,16,0,660,143,595,225
18003002140,18,003,002140,581.56,173.1,35.03,8.02,575.53,190.14,25.03,1,566.54,205.14,18.02,0,637.58,132.1,522.5,253.18
18003002150,18,003,002150,295.19,40.49,7.27,5.25,287.9,48.86,11.29,0.01,282.44,57.23,7.29,0,305.13,33.91,277.06,67.92
18003002160,18,003,002160,0.3,0.06,0.02,0.01,0.28,0.09,0.02,0,0.29,0.09,0.02,0,0.33,0.06,0.29,0.1
18003002170,18,003,002170,483,110,30,5,449,137,42,0,443,153,25,0,518,92,435,182
18003002180,18,003,002180,664.97,148.71,42.14,7.03,600.73,190.85,60.25,0,607.75,209.91,36.15,0,695.03,131.62,594.6,244.13
18003002190,18,003,002190,318,65.94,24.96,14.97,297.02,98.89,22.97,1,308.01,92.9,21.96,0,347.95,61.93,304.96,105.91
18003002200,18,003,002200,432.3,208.5,29.33,15.44,401.34,240.08,40.15,0.15,402.3,246.6,22.82,0.15,461.72,182.25,400.41,259.56
18003002210,18,003,002210,663.55,233.35,36,10.7,610.11,289.71,43.8,0.97,603.27,308.24,25.29,0,716.07,186.74,597.4,315.13
18003002220,18,003,002220,479.22,151.67,30.6,8.39,427.53,188.64,45.75,1.98,436.33,191.4,29.73,0.15,500.85,142.75,437.95,210.97
18003002230,18,003,002230,476.5,143.46,26.51,11.02,476.4,151.63,27.31,0,471.93,162.78,16.21,0.01,519.89,120.01,461.6,176.85
18003002240,18,003,002240,291,118,18,9,275,140,23,0,289,137,7,0,332,90,278,152
18003002250,18,003,002250,192,56,7,1,177,68,13,0,170,82,5,0,206,48,168,86
18003002260,18,003,002260,648.46,130.74,43.11,5.73,577.27,198.3,48.28,0.88,574.91,223.68,22.17,0,666.91,134.94,561.79,245.37
18003002270,18,003,002270,517.95,249.98,40,9,502.95,272.97,35,2,501.95,285.97,21,0,574.94,220.98,499.95,302.97
18003002280,18,003,002280,440.25,138.05,20.01,9.01,406.22,165.08,36,0,413.22,174.08,14,0,473.24,113.06,401.2,197.11
18003002290,18,003,002290,313,115,21,7,286,137,31,0,285,150,16,0,335,108,278,159
18003002300,18,003,002300,384.03,91.29,17.86,3.97,353.27,110.15,32.75,0,355.25,117.09,18.85,0,391.97,80.38,336.4,145.87
18003002310,18,003,002310,547,203,31,5,503,249,32,0,505,256,20,0,573,173,494,265
18003002320,18,003,002320,799.87,150.62,47.92,10.82,766.84,190.49,47.99,0.01,780.45,194.07,21.85,0,850.12,127.92,740.28,248.89
18003002330,18,003,002330,637.44,115.9,31.97,17.98,604.47,157.86,35.97,0,614.46,163.86,18.98,1,666.42,108.9,572.5,202.82
18003002340,18,003,002340,665,147,34,13,615,194,45,0,595,232,26,0,697,133,565,275
18003002350,18,003,002350,369.09,110.34,23.03,7.01,325.98,147.41,32.07,1,325.03,159.4,18.03,1.01,368.16,120.26,322,170.44
18003002360,18,003,002360,473,87,35,2,430,136,29,0,426,149,16,0,490,83,395,185
18003002370,18,003,002370,467,148,24,7,424,181,37,1,415,206,16,2,501,128,412,225
18003002380,18,003,002380,404.17,80.83,9.98,2,387.21,90.81,10.98,0,371.24,109.78,5.99,1,418.15,63.87,354.28,128.74
18003002390,18,003,002390,907.99,169.86,25.82,14.95,843.25,220.73,41.7,1,835.37,251.46,18.88,0,931.84,152.02,812.51,281.31
18003002400,18,003,002400,256.68,76.26,15.11,4.02,230.18,102.54,17.37,0,237.08,108.69,8.29,0.01,281.8,52.13,216.13,122.93
18003002410,18,003,002410,307.32,124.74,14.89,2.98,259.82,156.46,34.63,0,255.92,170.31,24.71,0.99,327.2,104.87,249.87,194.07
18003002420,18,003,002420,483.53,220.48,44.88,5.33,428.9,264.69,54.97,0.03,454.52,258.35,32.74,0,547.19,175.42,450.08,279.98
18003002430,18,003,002430,82.03,31.7,4.04,1.01,72.49,42.98,6.3,0,72.13,44.6,5.03,0,90.96,26.16,68.87,43.25
18003002440,18,003,002440,289.3,136.51,18.99,1.81,257.65,160.02,19.89,0.9,263.98,168.16,7.23,0,323.65,103.97,260.37,174.48
18003002450,18,003,002450,723.85,273.2,68.31,8.99,655.58,345.89,72.72,0.97,665.56,369.08,38.58,0,800.75,250.81,656.68,399.78
18003002460,18,003,002460,24.58,2.46,2.8,1.12,21.01,6.2,2.78,0.04,22.82,4.69,1.54,0,27.53,2.08,22.86,5.95
18003002470,18,003,002470,39.31,9.03,2.67,0.25,34.33,12.86,3.24,0.11,35.18,13.62,1.74,0,40.95,8.23,33.58,16.27
18003002480,18,003,002480,16.42,6.62,0.24,0.04,12.11,7.99,2.23,0,14.02,6.18,1.1,0,15.49,5.72,14.02,7.2
18003002490,18,003,002490,2,0,0,0,2,0,0,0,2,0,0,0,1,1,1,1
18003002500,18,003,002500,494,161,31,14,437,216,46,1,435,235,26,0,526,149,434,247
18003002510,18,003,002510,548.53,173.85,25.98,10.99,510.56,212.82,31.97,0,506.57,227.81,15.99,0,589.5,148.87,472.6,270.77
18003002520,18,003,002520,522.89,177.03,28.76,6.99,475.95,227.73,28.97,0,476.83,232.03,19.86,0,545.13,166.73,462.09,253.76
18003002530,18,003,002530,345,136,31,2,295,169,49,0,299,178,32,0,368,138,321,186
18003002540,18,003,002540,8.81,3.53,0,0,7.05,4.41,0.88,0,8.81,2.64,0.88,0,7.93,4.41,7.05,5.29
18003002550,18,003,002550,261,78,12,4,220,104,24,2,231,103,14,0,263,83,228,116
18003002560,18,003,002560,231.38,102.27,14.89,2.98,207.55,111.21,32.77,0,196.62,129.09,20.85,0.99,243.3,103.26,222.43,125.12
18003002570,18,003,002570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18003002580,18,003,002580,31.15,12.07,3,2,34.14,14.07,2.01,0,32.14,16.09,2,0,38.17,9.05,30.14,19.09
18003002590,18,003,002590,750.39,260.26,53.65,13.02,737.39,297.21,41.92,1,748.79,289.23,28.9,0,815.21,216.68,731.03,317.32
18003002600,18,003,002600,730.11,299.23,36.93,14.97,706.18,349.1,36.91,0,724.16,349.06,15.97,0,818.88,218.41,681.22,374.02
18003002610,18,003,002610,514.19,178.46,20.11,8.84,512.55,177.69,22.52,0,510.95,196.17,6.45,0,572.04,122.26,493.28,206.63
18003002620,18,003,002620,154.15,53.74,8.67,4.88,151.45,57.54,10.84,0,164.99,50.5,4.88,0,175.86,40.17,156.32,62.43
18003002630,18,003,002630,390.05,175.66,27.29,10.09,383.87,209.95,14.29,0,403.97,194.97,13.12,0.01,450.44,140.43,377.81,222.12
18003002640,18,003,002640,699,362,51,18,693,377,56,0,699,390,26,0,811,272,679,421
18003002650,18,003,002650,2.56,1.27,0.04,0.02,1.51,2.31,0.05,0,2.51,1.32,0.03,0,2.59,1.23,2.51,1.33
18003002660,18,003,002660,660,262,32,14,671,261,36,0,660,280,21,0,741,188,645,304
18003002670,18,003,002670,506.29,132.81,23.12,10.12,494.26,152.86,23.18,1,491.1,167.12,9.08,0,556.63,96.54,470.15,187.08
18003002680,18,003,002680,264.03,66.07,14.74,3.48,254.54,76.89,20.91,0.05,247.22,91.92,9.77,0.83,281.84,63.45,240.7,107.18
18003002690,18,003,002690,484.58,198.36,28.77,11.57,467.87,217.5,29.74,0,470.35,224.02,17.34,0,533.6,162.3,449.25,254.19
18003002700,18,003,002700,251.71,62.19,8.88,8.88,249.74,66.14,13.82,0,236.9,85.88,5.92,0,277.37,41.46,240.85,82.92
18003002710,18,003,002710,213.23,65.46,7.94,2.98,191.41,79.35,14.88,0,192.4,86.29,6.94,0,225.13,55.54,182.49,97.19
18003002720,18,003,002720,301,246,30,8,253,281,41,0,277,276,16,0,327,223,276,290
18003002730,18,003,002730,422.91,130.66,12.97,4.99,381.02,159.59,27.93,1,399.97,154.6,10.97,1.99,450.84,101.74,388,169.56
18003002740,18,003,002740,177,33,7,3,159,50,10,0,156,58,3,0,184,32,152,63
18003002750,18,003,002750,517,83,16,12,494,114,23,0,484,132,11,0,550,66,478,148
18003002760,18,003,002760,467,129,31,6,439,163,33,0,435,176,21,0,496,121,422,204
18003002770,18,003,002770,427.59,137.55,21.93,8.97,384.73,171.43,37.88,1,392.71,181.4,18.94,0,451.51,131.57,383.73,200.34
18003002780,18,003,002780,323.41,170.45,26.07,5.03,285.27,189.57,50.12,0,299.29,198.6,22.06,0,348.49,152.43,293.27,217.66
18003002790,18,003,002790,106,78,9,2,83,88,24,0,85,91,16,0,111,81,95,94
18003002800,18,003,002800,15.12,11.16,0.69,1.27,14.21,11.72,2.08,0.02,15.65,10.75,1.52,0,16.95,8.74,16.6,9.29
