GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSDDUC,G16USSRKIR,G16USSLMCM,G16USSGSUM,G16USSOWRI,G16COMDMEN,G16COMRMUN,G16COMLBAL,G16COMGCUR
1711100Mc11,17,111,00Mc11,465.6,626.7,74.1,11.9,0,448.8,631.6,60.3,22.8,0,397.4,670.2,61.3,27.7
1711100Mc12,17,111,00Mc12,197.9,240.4,28.6,15.5,0,208.7,217.4,24.7,23.5,0,180.4,234.5,31.6,26
1711100Mc13,17,111,00Mc13,227,291,33,11,0,244,276,35,16,0,206,310,33,13
1711100Mc14,17,111,00Mc14,352.4,320.5,44.1,10,0,337.4,316.4,45,23,0,312.4,348.5,37.1,20
1711100Mc15,17,111,00Mc15,206.1,403.3,29.7,6.1,0,217.6,368.4,32.5,20.7,0,170.1,431,20.1,15.2
1711100Mc16,17,111,00Mc16,331.4,572.3,56,10,0,363,520.8,60.5,26.9,0,303.2,577,43.1,36.5
1711100Mc17,17,111,00Mc17,223,367.2,31.6,6.4,0.1,238.4,338.9,31.8,23,0,188.4,382.9,34.5,19.1
1711100Mc18,17,111,00Mc18,192.2,311.1,23.1,4,0,209.4,277.8,32.7,11.3,0,159.4,317.2,31.7,14.8
1711100Mc19,17,111,00Mc19,168,235.1,17,11,0,177,226.1,13,14,0,155,238.1,19,16
1711100Mc20,17,111,00Mc20,193,218,20,12,0,191,219,18,12,0,148,252,16,16
1711100Mc21,17,111,00Mc21,250.2,483,51.4,11.9,0,266.9,459.7,37.6,18.8,0,227.1,500.2,27.7,28.7
1711100Mc22,17,111,00Mc22,70,129,6,1,0,82,111,9,5,0,59,133,9,8
1711100Mc23,17,111,00Mc23,170,163,10,7,0,166,148,15,12,0,146,162,16,9
1711100Mc24,17,111,00Mc24,278.1,332,23.9,15.3,0,283.8,310.1,25.8,22.9,0,243.5,337,27.7,30.5
1711100Mc25,17,111,00Mc25,235.1,354.4,33.2,11,0,261.1,298.4,38.3,20.1,0,230.1,319.6,35.2,16.1
1711100Mc26,17,111,00Mc26,156,154,16,5,0,139,168,14,10,0,115,184,14,11
1711100Mc27,17,111,00Mc27,270.5,493.9,33.9,11.8,0,272.8,478,33.1,11.4,0,217,526.7,32.7,14.1
1711100Mc28,17,111,00Mc28,173.1,140.6,20.1,4.8,0,172.1,141.5,13.4,7.7,0,138.6,168.3,14.3,9.6
1711100Mc29,17,111,00Mc29,99.4,175.3,22.4,7.5,0,110.6,161.3,23.4,7.5,0,91.8,176.4,22.4,14
1711100Mc30,17,111,00Mc30,291.9,375.4,27.4,13.9,0,280.1,378.3,24.1,14.1,0,228.7,405,33,13.2
1711100Mc31,17,111,00Mc31,195,337.2,31.8,5,0,209.9,321.3,30.8,12.9,0,166.1,364.1,24.9,14.9
1711100Mc32,17,111,00Mc32,210.4,285.1,20.7,10.3,0,223.4,254.1,24,11.6,0,168.3,300.5,27.3,11.5
1711100Mc33,17,111,00Mc33,116.4,207.2,20.3,5.2,0,123.6,191.8,16.3,9.2,0,106.1,201.2,16.3,14.4
1711100Mc34,17,111,00Mc34,399.6,629,29,13.7,0,368,636.9,41.1,19,0,275.6,722.8,41.1,21.4
1711100Mc35,17,111,00Mc35,272.6,385.1,28.1,11,0,270.7,385,28.1,11,0,216.5,422.1,31.1,15.1
1711100Nu01,17,111,00Nu01,332.9,485.9,51,13.4,0,336.6,467.4,40.9,32.5,0,274,524.9,37.9,33.5
1711100Nu02,17,111,00Nu02,297,279,21,7,0,271,291,25,17,0,232,316,22,18
1711100Nu03,17,111,00Nu03,181.9,115.3,28.8,9.9,0,182.9,119.3,16.9,13.9,0,159.1,139.2,16.9,14.9
1711100Nu04,17,111,00Nu04,302.7,325.4,37.6,8.2,0.4,301.1,311,31.8,24.8,0.3,248.8,354.4,38.7,21.1
1711100Nu05,17,111,00Nu05,207.6,198.6,14.9,8.9,0,191.7,200.6,23.8,12.9,0,169.8,227.4,14.9,15.9
1711100Nu06,17,111,00Nu06,236.5,423.4,42.1,7.9,0,246.4,391.9,51.9,21.6,0,228.6,417.4,38.2,22.5
1711100Nu07,17,111,00Nu07,257.6,345.9,27,3.6,0.6,249.9,329.2,34.2,16.8,0,212.2,361.6,33.7,19.2
1711100Nu08,17,111,00Nu08,142,266,15,10,0,161,226,24,12,0,137,248,16,19
1711100Nu09,17,111,00Nu09,236.9,227.7,29.6,10.2,0,236.9,227.7,25.9,16.7,0,200.8,254.5,25.9,17.6
1711100Nu10,17,111,00Nu10,265.5,334.5,30.2,5,0,224.3,376.8,29.1,14,0,185,413.1,24.1,17.1
1711100Nu11,17,111,00Nu11,187.6,254.2,25,7,0,167.6,294.1,18.1,9.1,0,125.6,330.1,23,10.1
1711100Nu12,17,111,00Nu12,310,412.6,26.1,6.9,0,299.5,383.5,39.1,18.8,0,242.6,439.8,38.7,13
1711100Nu13,17,111,00Nu13,188,113,13,10,0,193,115,15,4,0,158,149,9,8
1711100Nu14,17,111,00Nu14,333,401,33,11,0,290,448,37,14,0,244,498,25,18
1711100Nu15,17,111,00Nu15,529.1,517.7,73.2,18.1,0,483.1,588.7,52.1,29.1,0,412.9,656.8,49.1,27.1
1711100Nu16,17,111,00Nu16,151,228.4,18.9,3.1,0,155.5,207.5,26.9,6.3,0,121.4,249.2,17.3,9
1711100Nu17,17,111,00Nu17,314.1,443.1,37.8,8.9,0,290.6,449.9,50.2,20.6,0,232.8,528.9,33.7,20.7
1711100Nu18,17,111,00Nu18,243.5,244.5,37.8,6,0,223.6,288.2,18.9,7,0,161,341.9,11.9,10.9
1711100Nu19,17,111,00Nu19,491.2,635.6,51.3,11.3,0,488.3,613.2,46.4,37.4,0,415.4,690.8,40.4,38.5
1711100Nu20,17,111,00Nu20,258.4,421.7,28.3,3.3,0,223.7,465.1,26.6,8.7,0,171.7,520.7,22.1,10.7
1711100Nu21,17,111,00Nu21,337.4,498,54.9,9,0,302.4,559.9,33.9,13,0,236.6,614.8,30.9,14
1711100Nu22,17,111,00Nu22,377,455,56,17,0,354,503,40,22,0,278,584,31,20
1711100Nu23,17,111,00Nu23,207.3,175.7,22.9,5.6,0,189.3,179.7,26.5,13.1,0,180,192,15.2,12.3
1711100Nu24,17,111,00Nu24,290,387,46,14,0,294,379,36,23,0,246,410,37,23
1711100Nu25,17,111,00Nu25,247.7,285.2,28.9,12.5,0,238,302.6,24.1,14.5,0,193.7,345,24.1,11.6
1711100Nu26,17,111,00Nu26,282.5,263,32.3,7.1,0,282.5,240.9,45.1,19.2,0,254.9,270.3,34.3,16.2
1711100Nu27,17,111,00Nu27,325.8,354.3,21.6,18.7,0,332.7,326.8,26.6,23.6,0,277.6,364.2,25.6,29.5
1711100Nu28,17,111,00Nu28,191.2,181.2,22.4,6.5,0.1,179.2,171,28.9,12.1,0,154.1,197.1,25.1,14.9
1711100Nu29,17,111,00Nu29,102.8,121.2,12.1,1,0,79.8,149.3,9.1,1,0,69.6,156.5,4.1,6
1711100RI01,17,111,00RI01,372,598,52.3,21.7,0,366.1,577.3,67.1,32.6,0,272.4,678,52.3,35.5
1711100RI02,17,111,00RI02,312.3,606.6,57,13,0,357.3,541.5,63,21,0,274.3,624.6,47,31
1711100RI03,17,111,00RI03,144.4,200.2,26.3,5.1,0,151.4,196,24.4,5.2,0,135.9,203.4,18.4,13.1
1711100RI04,17,111,00RI04,316.8,603.1,56.3,14.2,0,307.8,598.9,55.5,25.2,0,252.9,656.7,44.4,29.3
1711100RL01,17,111,00RL01,496.5,846.2,56.7,14.9,0.1,510.4,792.4,66.7,36.8,0,420,895.9,42.8,31.8
1711100Se01,17,111,00Se01,347,427,29,15,0,319,450,35,24,0,273,509,25,18
1711100Se02,17,111,00Se02,233.4,477,35.5,13.8,0,242.2,454.4,44.4,19.8,0,202.7,514.6,25.6,20.8
17113000101,17,113,000101,108.4,289.3,19.9,7,2,121.3,271.4,16.9,15.9,0,95.4,298.2,19.9,8
17113000201,17,113,000201,32,109,5,2,2,24,112,12,3,0,24,117,3,4
17113000301,17,113,000301,70.1,130.5,19.8,5.9,2,65.2,138.4,13.9,7.9,0,50.5,154.1,9.9,7
17113000401,17,113,000401,46,215,9,2,0,37,224,6,7,1,39,221,9,7
17113000501,17,113,000501,205.8,277.2,27.1,5.8,5.4,188.2,295.6,19.1,15.5,0.3,161.4,317.9,23,13.5
17113000502,17,113,000502,363.7,518.9,59.4,6.7,17.2,334.2,575.4,36.2,17.4,0.9,270.2,632.2,31.7,17
17113000601,17,113,000601,67,132,16,0,5,70,135,10,5,0,58,152,7,1
17113000701,17,113,000701,79.5,324.1,29.8,3,9.9,79.5,331,24.9,8.9,0,74.6,334,15.9,15.9
17113000801,17,113,000801,136,330,35,8,3,136,348,20,7,0,124,351,18,8
17113000802,17,113,000802,110,296,20,9,6,112,288,20,16,0,116,288,18,8
17113000901,17,113,000901,16,74,4,1,0,21,67,5,2,0,17,71,4,2
17113001001,17,113,001001,241.4,484.9,44.6,10.7,13.1,227.6,519.2,29.1,15.7,0,195.4,550.3,32.2,16
17113001101,17,113,001101,116.1,314.8,28.2,6,3,117.2,318.7,19.2,15.2,0,104.1,337.9,14.2,10.1
17113001102,17,113,001102,155.5,354.9,35.9,2,7,161.5,342.9,28.9,19.9,1,156.5,362.9,19.9,9
17113001201,17,113,001201,88.3,221.4,23.4,2.1,4,80.2,223.6,19.3,13.2,0,85,221.9,15.2,9.1
17113001301,17,113,001301,196.7,380.5,46.7,9.9,4,179.8,405.3,34.8,15.9,1,175.8,427.1,22.9,8
17113001401,17,113,001401,317.3,595,55.4,12.1,10.1,289,619,42.4,28.3,1,249.4,680.5,29.5,20.3
17113001501,17,113,001501,192.8,412.8,46,11,3,167.9,422.8,49,22,1,150.9,456.8,37,13
17113001502,17,113,001502,254.6,502.5,49.9,10.6,11.5,227.1,526.4,35.4,35.1,1.3,216.8,550.6,32.5,18.2
17113001503,17,113,001503,157,287.1,36.2,3.5,9.5,135.5,323.1,20.8,13,1.7,127.6,331,15.6,13.8
17113001601,17,113,001601,48,112.9,9,2,0,41,114.9,9,4,0,31,123.9,10,2
17113001701,17,113,001701,101,284,26,5,2,96,291,19,18,0,104,289,18,16
17113001702,17,113,001702,89,376,35,4,8,95,389,27,8,1,91,409,14,12
17113001801,17,113,001801,178,457,47,9,14,184,468,26,17,0,143,509,20,21
17113001802,17,113,001802,251.1,427,36.1,7.6,12.4,227.3,428,35.2,29.5,2.9,173.1,494.5,22.8,25.7
17113001901,17,113,001901,24,66.9,0,2,0,22,66.9,4,0,0,13,72.9,2,4
17113002001,17,113,002001,177.1,335.9,42.4,8.7,6.7,175.2,346.5,27,19.2,3.9,163.6,367.6,27,15.4
17113002002,17,113,002002,166,395,37,1,5,147,424,27,11,1,129,450,24,8
17113002101,17,113,002101,135,374.1,33,4,3,142,366.1,34,12,1,129,390.1,23,11
17113002201,17,113,002201,199.8,459.1,37.5,10.7,11.9,178.6,505.6,17.9,17.3,0.3,156.3,537.8,12.2,12.9
17113002301,17,113,002301,100,425,28,5,1,116,380,32,20,0,95,426,21,6
17113002401,17,113,002401,396.1,712.1,81.3,13.1,15,346,813.2,43.2,18.1,2,287,879.4,28.1,16
17113002402,17,113,002402,191.6,394.8,30.1,5.3,9.5,165.5,431.6,20.8,8.2,0,147.1,454,16.7,9.1
17113002501,17,113,002501,197,515,47,9,3,206,498,42,12,1,185,528,33,14
17113002502,17,113,002502,222,549,50,9,1,229,548,47,16,0,212,562,39,20
17113002503,17,113,002503,199,345,33,4,15,182,372,24,9,3,144,413,21,11
17113002601,17,113,002601,290,527.7,52.4,5.9,11.9,290.6,559.8,20.8,11.9,0,234.3,612.1,13.9,15.8
17113002701,17,113,002701,17.6,97.6,2.9,0,0,15.6,92.8,4.9,2.9,1,12.7,98.6,2.9,2.9
17113002801,17,113,002801,134,296,53,13,8,135,320,36,19,0,128,349,22,10
17113002901,17,113,002901,39,111,2,0,0,39,106,8,1,0,35,110,5,1
17113003001,17,113,003001,354.3,212.6,44.7,11.2,4.3,312.9,249.1,33.6,18.4,1,301.5,257.4,27.7,18.4
17113003002,17,113,003002,827,327,72,33,15,773,394,51,38,3,737,402,54,41
17113003003,17,113,003003,445.7,238.2,42.8,18.1,17.3,426.4,281,31.4,18.3,2,370.4,317.9,28.5,26.3
17113003004,17,113,003004,238,237,35,8,11,228,264,23,11,3,212,277,21,14
17113003005,17,113,003005,234,232,26,8,3,206,264,18,10,0,189,281,13,15
17113003006,17,113,003006,214,256,17,4,13,211,283,7,3,1,141,336,10,4
17113003007,17,113,003007,457,311,51,24,13,421,372,36,19,1,384,399,40,18
17113003008,17,113,003008,1127,407,79,23,14,986,487,64,31,2,980,436,62,33
17113003009,17,113,003009,446,227,45,22,12,412,251,36,32,3,405,240,36,31
17113003010,17,113,003010,312,213,42,6,11,285,248,29,15,3,245,272,34,19
17113003011,17,113,003011,355,249,38,18,10,312,278,38,27,0,294,294,32,29
17113003012,17,113,003012,370,366,59,15,6,351,403,42,18,1,298,463,31,18
17113003013,17,113,003013,367.2,329.4,68.2,10.9,11.9,353.3,390.7,33.6,13.9,0,308.8,440.1,27.7,12.9
17113003014,17,113,003014,705,401,95,19,18,637,446,60,37,3,612,423,71,33
17113003015,17,113,003015,521,366,62,31,16,479,420,51,35,2,468,416,39,36
17113003016,17,113,003016,373,308,55,8,7,368,341,34,14,3,347,356,32,16
17113003017,17,113,003017,558,314,63,14,13,523,366,45,30,2,502,399,46,21
17113003018,17,113,003018,533.8,533.8,61.5,13.1,11.5,443.3,664.8,23.4,22,1.1,419.1,675,36.2,17.2
17113003019,17,113,003019,494,427,72,9,46,442,541,40,14,0,389,584,35,15
17113003020,17,113,003020,457.5,413.9,58.3,14.1,28,414.5,491.7,48.2,21.2,4,362.7,546.7,45.1,19.1
17113003021,17,113,003021,287,221,25,10,14,277,241,21,13,0,256,260,18,15
17113003022,17,113,003022,346,239,32,7,9,319,271,22,20,0,282,308,22,14
17113003023,17,113,003023,356.8,250.6,34.8,11.1,9.1,319.7,276.3,28.4,23.1,2,318.2,269.9,31.3,20.1
17113003024,17,113,003024,349.6,229.8,46.5,10.9,8.9,330.8,232.8,39.6,26.7,2,327.9,255.6,31.7,14.9
17113003025,17,113,003025,452.8,579.3,84.2,13.1,18.1,380.7,706.5,44.2,23.1,0,352.4,743.8,36.2,15.1
17113003026,17,113,003026,187,267.6,34.4,7,0.1,160,308.8,23.1,5.1,2,145.6,331.2,22.1,3.1
17113003027,17,113,003027,261,348,42,6,12,226,398,31,7,0,194,435,28,7
17113003028,17,113,003028,257.7,213.5,35.2,11.2,13.5,247.2,242,27.7,9,0.8,215.8,260.7,38.2,10.5
17113003029,17,113,003029,574,187,60,24,12,543,215,45,25,0,526,211,51,28
17113003030,17,113,003030,290,100,14,7,4,263,110,13,5,2,256,98,15,4
17113COB001,17,113,COB001,378,116,29,14,12,368,139,15,18,1,346,148,21,21
17113COB002,17,113,COB002,260.2,263,41.8,4.9,19.4,234.7,303.7,35.9,13.8,0,221.8,329,27.3,9.9
17113COB003,17,113,COB003,376.3,363.4,48.9,10.6,27,331.8,445.2,30.8,8.9,4.2,265.6,503.2,31.4,14.2
17113COB004,17,113,COB004,602,298,52,16,28,551,358,31,24,4,523,362,45,28
17113COB005,17,113,COB005,306.4,194.6,35.3,12.7,2.1,292.9,196.1,33.7,21,1,287.1,198.2,37,19.1
17113COB006,17,113,COB006,552,196,38,16,9,513,223,36,28,3,480,241,41,36
17113COB007,17,113,COB007,513,189.2,45,12,10.9,487.2,201.3,40.9,27.9,2,494.4,192.2,41.9,27.8
17113COB008,17,113,COB008,179.9,250.5,23.4,5.6,9.6,157.1,280.1,11.7,11.6,1.1,143.8,291.2,14.6,14.7
17113COB009,17,113,COB009,486,170,38,22,20,444,203,38,39,1,428,205,43,45
17113COB010,17,113,COB010,377.6,480.9,58.6,13.9,24.8,366.6,523.6,37.8,18.9,1,319.9,570.3,42.7,11.9
17113COB011,17,113,COB011,332,413.1,52.9,7,15,314.9,459.2,30,10.1,4.9,254,515.9,32.8,12
17113COB012,17,113,COB012,429.8,203.5,40.7,25.8,8.9,421.8,215.4,32.8,38.7,3,406,224.3,38.7,39.7
17113COB013,17,113,COB013,328.4,262.9,27.4,16,5.1,320.1,251.3,39.2,23.1,1,309.6,270.8,32.2,18.1
17113COB014,17,113,COB014,234.2,254.2,30.4,2.1,25.1,189.7,334,13.1,7.1,0,168.5,350.1,11.2,7.1
17113COB015,17,113,COB015,326.5,214.1,42.8,12.9,17.6,287.3,266.4,24.1,22.2,1.9,260.7,287.4,27.9,25.8
17113COB016,17,113,COB016,334,208,57,14,23,310,273,36,11,1,286,286,50,7
17113COB017,17,113,COB017,259.4,269.7,19.8,12.2,11.3,253.7,259.4,28.3,18.9,2.8,238.5,288.7,18,17
17113COB018,17,113,COB018,377,299.2,39.6,13,14.2,355.7,320.8,34.3,23.1,0,336,334.4,43.2,17.1
17113COB019,17,113,COB019,285,268.8,30.2,10.7,10.7,272.3,280.4,32.1,18.5,0,246,311.6,24.3,17.5
17113COB020,17,113,COB020,372.6,360,47.4,13.1,15.6,354.2,390.7,47,13.7,0,321.2,421.3,38.9,18.6
17113COB021,17,113,COB021,333.2,284.1,31.6,8.1,15.2,293.7,346.9,19.3,10.3,1,243.4,392.1,20.3,11.4
17113COB022,17,113,COB022,514,348,41,11,21,483,404,34,10,0,427,436,35,20
17113COB023,17,113,COB023,477,252,57,24,18,480,262,40,27,0,452,273,50,31
17113COB024,17,113,COB024,404,226,53,9,9,380,269,32,13,2,336,295,38,16
17113COB025,17,113,COB025,417.9,363.8,45.6,9.9,32.7,375.4,444,23.8,11.9,1,329.8,487.6,22.8,14.9
17113COB026,17,113,COB026,216.5,81.6,15.3,6,8.9,207.2,82.8,18.1,11.2,0,214.6,84.2,17.3,6.2
17113COB027,17,113,COB027,365.5,307.2,31.6,19.8,21.7,339.8,358.6,28.6,16.8,0,287.4,392.2,24.7,25.7
17113COB028,17,113,COB028,297,239,26,11,20,266,286,28,14,2,238,296,36,16
17113COB029,17,113,COB029,243.4,233.2,26.6,5.4,7.3,234.9,255.7,15.5,8.4,0,210.4,266.2,23.5,12.3
17113COB030,17,113,COB030,225,198.1,30.1,5.1,13.3,211.8,230,16.8,10.8,0.2,174.4,261,19.1,13.1
17113COB031,17,113,COB031,369.6,241.8,35.4,21.6,15.7,342,268.3,26.5,23.6,2,313.6,298.8,30.5,19.7
17113COB032,17,113,COB032,212.3,200.2,22.4,7.5,7.5,196.4,211.4,22.4,10.3,1.9,169.3,239.5,23.4,11.2
17113COB033,17,113,COB033,303,418,54,7,26,267,500,26,7,3,216,541,23,12
17113COB034,17,113,COB034,348,376,64,13,27,299,456,34,21,3,256,500,39,17
17113COB035,17,113,COB035,476.5,520.7,72.4,19.8,15.6,437.5,581.4,53.6,16.1,0.9,394.8,614.5,52.9,21.1
17113COB036,17,113,COB036,413,417.5,49.5,11,22.2,325.3,546.8,23.3,13,1,268,587.1,29.1,14
17113COB037,17,113,COB037,225,256.5,36.5,2,17.8,165.8,353.2,19.7,2,0,148,372,10.8,3
17113COB038,17,113,COB038,313.2,340.2,41,6,18,267.2,394.3,28,7,0,246.2,401.3,43,8
17113COB039,17,113,COB039,343.5,359.1,43.1,7.3,15.7,292.6,430.7,20,14.8,1.1,229.7,489.4,28.3,11.3
17113COB040,17,113,COB040,433.8,485.4,61.7,11.9,30.8,399.9,553,36.8,21.9,1,349.2,596.8,46.7,12
17113COB041,17,113,COB041,358,233.1,44.7,14,17.7,331.9,273.1,33.6,20.5,0,300.2,293.6,39.1,21.4
17113COB042,17,113,COB042,257.2,283.5,42.5,6.6,17,214.6,360,18,4.7,1.9,191,383.6,14.2,6.6
17113COB043,17,113,COB043,391.9,471.7,55.3,6.7,25.8,314.7,577.7,33.3,8.6,1.9,279.4,612.1,36.1,10.5
17113COB044,17,113,COB044,398.6,502.7,58.4,13.8,27.8,329.8,626.7,30.7,8,2,263.6,673.4,42.4,12.9
17113COB045,17,113,COB045,231.2,215.7,28.4,2,13.7,192,268.5,13.7,12.8,0,184.1,267.6,11.8,11.8
17113COB046,17,113,COB046,142.8,157.8,20,8,2,138.8,148.8,20,15,1,143.8,146.8,16,16
17113COB047,17,113,COB047,130,141.2,13.9,5.5,10.2,129.9,137.7,18.5,13.9,0,116.9,156.2,13.9,7.4
17113COB048,17,113,COB048,238.3,208.1,34.5,3.4,9.7,209.5,252.3,16.8,8.2,0,185.8,271.5,17.1,7.3
17113COB049,17,113,COB049,203.1,249.3,27.2,3.6,19,167.7,314.6,12.7,0.9,0.9,138.7,330.9,17.2,4.5
17113COB050,17,113,COB050,175.8,244.4,24.2,3.4,12.4,134.9,307.8,9.1,5.5,0.1,117.9,325.7,10.1,4.6
17113COB051,17,113,COB051,336,266.3,42.4,10.1,17.5,284,342.7,33.1,6.1,0.1,277.6,355.8,21.2,5.3
17113COB052,17,113,COB052,230.7,323.9,38.9,6.6,16.6,208.2,366.3,26,6.6,0,173.8,392.7,27.6,9
17115501001,17,115,501001,438.4,124.8,18.6,3.4,4.1,405.5,138.8,22.1,13.6,0,408.9,141.4,18.7,8.5
17115501002,17,115,501002,314.5,101,20.3,10.9,7.9,299.1,113.3,18.9,15,1.1,284.6,117.6,19.1,15.8
17115501003,17,115,501003,663.8,147,15.2,9,2,631.9,148.9,19.1,21.1,2,634.1,145.8,21.1,17
17115501005,17,115,501005,206.3,143.5,18.8,5,5,202.3,132.7,15.8,17.8,1,228.1,124.7,13.9,6
17115501006,17,115,501006,334,286,34,11,12,325,302,24,16,0,275,332,31,22
17115501016,17,115,501016,194,116,14,3,2,197,111,9,8,0,188,118,12,4
17115501017,17,115,501017,195,132,8,4,3,192,128,11,12,0,196,127,10,8
17115501018,17,115,501018,504.1,310.9,41.4,11,11,498.6,327.5,23,12.9,0.9,443.4,356,25.8,22.1
17115501020,17,115,501020,228,107.6,10.5,3.9,3.1,217.8,104.3,11.6,10.2,0,213.2,116.8,8,7.3
17115501023,17,115,501023,383.7,254.2,28.9,8,13,381.7,253.2,25.9,13,2,402.6,239.2,20.9,14
17115501028,17,115,501028,282,259,36,15,13,280,288,20,11,1,266,292,14,18
17115501030,17,115,501030,218.5,441.9,29.8,6,7.9,239.3,412.1,28.8,11.9,0,244.3,411.1,24.8,8.9
17115501032,17,115,501032,212.2,360.5,27.4,5.4,4,212.8,346.3,19.8,22,1.1,213.9,345.7,20.3,20.2
17115501033,17,115,501033,170.3,172.8,15.1,4,4,179.3,146.8,18.1,18,0,165.4,163.8,13.1,19
17115501034,17,115,501034,384,54,5,7,2,349,55,8,10,1,346,57,10,12
17115501035,17,115,501035,141.6,218.8,15.3,2.4,5.6,135.9,220.4,11.3,8,0.8,122.2,231.6,8.8,8.8
17115501041,17,115,501041,557.8,59.9,14.7,3,3.9,512.6,74.6,20.6,17.7,1,521.4,73.7,19.6,19.6
17115501044,17,115,501044,254,118,3,4,7,235,120,8,15,0,250,98,14,12
17115501046,17,115,501046,236.5,242.1,21.2,2,3.1,248.7,218.9,17.2,14.1,0,245.7,224.9,16.2,13.1
17115501047,17,115,501047,518,216,20,7,8,509,211,23,16,1,508,213,17,15
17115501049,17,115,501049,366.8,629.9,45.6,6.1,20.2,364.5,637,33.5,16.3,0,334,653.4,26.4,20.4
17115501052,17,115,501052,288.1,127.6,11,6,4,279.1,120.6,13,15.9,3,282.1,120.6,15.9,10
17115501056,17,115,501056,323,227,25,8,4,331,205,24,16,1,317,214,26,19
17115501057,17,115,501057,127.2,147.8,10.8,3.9,3.9,130.2,123.3,20.6,9.8,0,130.2,135,10.8,8.8
17115501060,17,115,501060,170.3,113.2,7.2,7.2,2.7,160.3,112.3,10,9.1,0,152.2,119.6,11.8,10
17115501061,17,115,501061,133,154.7,12.4,4.1,1.1,143.2,132.5,11.8,10.5,0,146.4,124.8,12.5,14.5
17115501062,17,115,501062,173.9,172.4,22,5,0,178.9,163.4,15,11.1,1,172.9,161.4,19,9
17115501063,17,115,501063,286.2,456.3,25,10,9,303.3,409.2,32,16,1,293.3,415.2,32,22
17115501064,17,115,501064,273,304,35,11,8,279,304,26,16,0,270,307,24,15
17115501066,17,115,501066,213,268,17,1,3,217,260,15,3,0,211,266,9,4
17115501067,17,115,501067,235,271,15,10,8,231,263,18,15,0,237,250,18,18
17115501068,17,115,501068,253,434,25,6,15,248,453,19,10,0,233,451,20,13
17115501070,17,115,501070,211.7,282.5,20,5,6,197.7,295.5,20,10,0,201.7,282.5,21,15
17115501071,17,115,501071,197,295,10,3,3,175,304,14,11,0,161,315,10,9
17115502001,17,115,502001,38.9,90.8,4,0,3,31.9,97.8,7,0,0,32.9,97.8,4,1
17115503001,17,115,503001,81,389,16,3,3,96,362,20,13,0,95,362,14,12
17115504001,17,115,504001,182,483,36,13,10,211,455,24,25,1,192,454,28,37
17115505001,17,115,505001,270,666,29,4,8,322,583,39,20,2,317,581,30,28
17115506001,17,115,506001,436.8,1106.9,55.8,8,24.9,394.9,1160.7,30.9,19.9,1,367,1177.7,15.9,19.9
17115506002,17,115,506002,321.2,614.1,29.2,5,12.1,311.1,629.3,25.1,13.1,0,284,637.4,23,19.1
17115506003,17,115,506003,248.4,379.9,14.6,6.6,9.2,247.6,379.8,16.8,5.7,0,217.9,399.4,15.9,5.8
17115506004,17,115,506004,294.7,424.7,27.6,6,6.9,270,411,38.4,22.7,2,261,430.7,30.6,17.9
17115506005,17,115,506005,279,343,18,20,5,300,311,20,22,2,291,311,19,24
17115506006,17,115,506006,240.3,157.1,23.6,5.1,5.2,237.8,156.8,14.8,8.5,2,252.6,138.2,16.6,14.4
17115506007,17,115,506007,285.1,444,37.1,6.2,12.6,274,482.4,21.6,8.4,1,275.4,462.4,24.5,9.6
17115506008,17,115,506008,252,552,29,2,9,258,540,23,13,0,251,539,22,16
17115506010,17,115,506010,217,267,23,9,11,217,270,25,11,0,210,282,21,13
17115506011,17,115,506011,253,165,13,5,2,269,141,11,7,0,254,155,9,8
17115506012,17,115,506012,174.9,282.8,26.1,7,8,174.8,283.9,22.1,8.1,0,176.8,276.9,24.1,12.1
17115506014,17,115,506014,181.9,398,21.9,3.8,11.4,178.1,406.6,12.4,7.6,0.9,167.6,405.6,10.5,11.4
17115507001,17,115,507001,154,472,30,6,8,163,455,30,14,1,166,437,32,19
17115508001,17,115,508001,200.1,428.4,15,4,9,208.1,413.3,26,8,1,194.1,435.3,14,13
17115508002,17,115,508002,278.6,969.5,44.9,4,7,314.5,922.5,38.9,18,2,319.5,907.6,33,28
17115508003,17,115,508003,229.2,428.2,26.4,2.9,7.8,223.3,412.5,24.5,13.7,2,213.5,435,13.7,12.7
17115508004,17,115,508004,225,279,29,8,4,215,288,25,16,0,190,302,27,12
17115508005,17,115,508005,152,279,16,5,4,156,270,7,13,0,137,285,14,8
17115508006,17,115,508006,254.4,757.6,40.5,11,15.1,270.2,743.3,34.5,17.3,0,253.1,753.8,30.2,16.2
17115508007,17,115,508007,230,430,36,6,5,264,393,20,12,2,234,420,26,12
17115508008,17,115,508008,187,373,24,5,8,198,361,21,10,1,208,343,16,17
17115509001,17,115,509001,232.1,639.2,42,6,10,228.1,632.2,29,24,0,244.1,600.2,34,30
17115511001,17,115,511001,377.3,1095.2,78,12,20,431.4,1048.1,53,30,1,422.4,1033.1,51,43
17115511002,17,115,511002,450,1224,65,22,20,503,1161,67,34,0,472,1157,69,41
17115511004,17,115,511004,91,362,21,3,4,86,363,17,5,0,86,354,20,5
17115512001,17,115,512001,92.9,238.7,30,2,3,101.9,235.7,7,14,2,106.9,218.7,15,15
17115513001,17,115,513001,138,456,17,4,11,155,426,22,18,1,137,445,17,13
