GEOID,G18USSDWHI,G18USSRFLA,G18USSOWRI,G18GOVDRAI,G18GOVRFUN,G18GOVITRI,G18GOVIMUN,G18GOVOGIL,G18GOVOARM,G18GOVOWRI,G18LTGDMCK,G18LTGRPEN,G18LTGIRIC,G18LTGIMCC,G18LTGOHEL,G18LTGOWRI,G18ATGDNER,G18ATGOGOR,G18ATGOWRI,G18TREDMAG,G18TRERRIL,G18TREOWRI,G18SOSDGOR,G18SOSRCOR,G18SOSOWRI
440010304002004,31.9,15.3,0.2,33.3,11.5,1.1,0.3,0.8,0.2,0.2,30.6,10.5,0.5,0.8,2.8,0.4,37.8,4.6,0.6,33.4,13.2,0,33.8,12.5,0
440010303003016,20,9.5,0.1,18.9,8.4,0.8,0.3,0.8,0.2,0.1,18.9,7,0.6,0.6,1.4,0.3,23.4,3.1,0.2,20.8,8.2,0,21,7.9,0
440010303002004,23.7,11.2,0.1,22.4,10,1,0.4,1,0.2,0.1,22.4,8.3,0.7,0.7,1.7,0.4,27.8,3.7,0.2,24.7,9.7,0,24.9,9.3,0
440010304003000,163.4,78.6,0.8,170.9,59,5.4,1.3,4.1,1,0.8,157.2,53.9,2.5,4.2,14.4,2.3,193.8,23.4,3.1,171.3,67.5,0,173.4,63.9,0.2
440010301003010,15.7,7.1,0,14.5,6.3,0.9,0.2,0.4,0.2,0,14.8,5.1,0.4,0.4,1.3,0.2,17.7,3,0.1,16,6.3,0,16.4,5.9,0
440010301003008,9,4.1,0,8.4,3.6,0.5,0.1,0.3,0.1,0,8.5,2.9,0.2,0.2,0.7,0.1,10.2,1.8,0.1,9.2,3.6,0,9.4,3.4,0
440010301001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010301001021,5.8,3.1,0,5.4,2.7,0.4,0.1,0.2,0.1,0,5.4,2.3,0.2,0.1,0.6,0.1,6.9,1.1,0.1,6,2.8,0,6.2,2.5,0
440010302001010,11.2,6,0.1,10.5,5.2,0.7,0.3,0.4,0.2,0,10.4,4.4,0.5,0.2,1.1,0.2,13.3,2.2,0.2,11.5,5.3,0,12,4.9,0
440010303002000,13.5,6.4,0.1,12.7,5.7,0.6,0.2,0.5,0.1,0.1,12.7,4.7,0.4,0.4,1,0.2,15.8,2.1,0.1,14,5.5,0,14.2,5.3,0
440010309023052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010309022008,10.6,7.2,0,9.8,6.2,0.8,0.2,0.4,0.2,0,10.2,5,0.4,0.3,0.6,0.4,13.5,2.3,0.1,12.1,5.3,0,11.9,5.5,0
440010308004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010309022026,50.7,34.5,0.1,47.1,29.9,3.7,1.1,2.1,0.7,0.2,48.9,24.2,1.9,1.7,3.1,1.8,64.8,11.3,0.4,58,25.6,0.1,57.3,26.2,0
440010309022016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010309021014,7,4.1,0,6.2,3.6,0.6,0.2,0.3,0.1,0.1,6.7,2.9,0.4,0.2,0.3,0.1,8.2,1.9,0.1,7.5,3.3,0,7.4,3.3,0
440010309024003,4.4,2.6,0,3.9,2.3,0.4,0.1,0.2,0.1,0,4.2,1.8,0.2,0.1,0.2,0.1,5.1,1.2,0,4.7,2.1,0,4.6,2.1,0
440010309024006,5.8,3.4,0,5.2,3,0.5,0.1,0.3,0.1,0,5.6,2.4,0.3,0.2,0.2,0.1,6.8,1.6,0.1,6.3,2.7,0,6.2,2.7,0
440010307001004,22.2,13,0.1,19.8,11.5,1.8,0.5,1,0.5,0.2,21.2,9.3,1.2,0.7,0.8,0.4,25.8,6,0.2,23.8,10.4,0,23.5,10.4,0.1
440010307004012,37.7,22,0.1,33.6,19.5,3.1,0.9,1.7,0.8,0.3,36,15.7,2.1,1.2,1.4,0.6,43.9,10.1,0.3,40.5,17.7,0,39.8,17.7,0.1
440010307004016,11.4,5.3,0,10.5,4.3,0.9,0.4,0.3,0.2,0.1,10.1,3.8,0.4,0.6,0.6,0.4,12.2,2.8,0.2,12.1,4.2,0.1,11.7,4.1,0.1
440010307004020,15.9,7.4,0,14.6,6.1,1.3,0.5,0.5,0.3,0.1,14.1,5.4,0.5,0.9,0.9,0.6,17.1,3.9,0.2,16.9,5.9,0.1,16.4,5.8,0.1
440010307001012,25.7,15,0.1,22.9,13.3,2.1,0.6,1.1,0.5,0.2,24.5,10.7,1.4,0.8,1,0.4,29.9,6.9,0.2,27.6,12.1,0,27.2,12.1,0.1
440010307001002,13.6,6.3,0,11.2,7.5,1,0,0.1,0.5,0.1,13.1,4.3,0.2,0.7,0.4,0.2,15.3,2.7,0.2,13.7,5.2,0,13.7,5.1,0
440010307004023,21.6,10,0,19.9,8.2,1.7,0.7,0.6,0.3,0.1,19.1,7.3,0.7,1.2,1.2,0.8,23.2,5.3,0.3,23,8.1,0.2,22.3,7.9,0.2
440010308003007,5.4,3,0,5.1,2.6,0.3,0.1,0.1,0.1,0,5.1,2.1,0.2,0.3,0.3,0.2,6.5,1,0,6,2.3,0,5.9,2.4,0
440010307003007,23.9,11.1,0,22,9.1,1.9,0.8,0.7,0.4,0.1,21.1,8.1,0.8,1.3,1.3,0.8,25.7,5.8,0.3,25.4,8.9,0.2,24.6,8.7,0.2
440010308003000,10.3,5.8,0,9.8,5,0.6,0.1,0.3,0.1,0.1,9.8,4,0.4,0.6,0.5,0.3,12.5,2,0,11.5,4.5,0,11.2,4.5,0
440010309011025,6.2,5.2,0.1,5.4,4.6,0.8,0.2,0.3,0.2,0,6.1,3.8,0.3,0.3,0.4,0.2,8,2.3,0.1,7.1,4.1,0,6.8,4.3,0
440010307001001,5.7,3.4,0,4.7,3.1,0.5,0.1,0.4,0.1,0,5.5,2.4,0.3,0.2,0.3,0.1,6.9,1.5,0,6.3,2.5,0,6.1,2.7,0
440010309012015,10.8,8.9,0.1,9.1,8,1.5,0.3,0.7,0.2,0.1,11,6,0.6,0.5,0.6,0.2,13.9,3.8,0.1,12.1,7,0,12.4,6.8,0
440010309012046,13,10.8,0.1,11,9.6,1.8,0.3,0.8,0.2,0.1,13.2,7.3,0.8,0.6,0.7,0.2,16.8,4.6,0.1,14.5,8.4,0,14.9,8.1,0
440010309013020,3.8,2.2,0,3.1,2.1,0.4,0.1,0.3,0.1,0,3.6,1.6,0.2,0.1,0.2,0.1,4.6,1,0,4.2,1.7,0,4.1,1.8,0
440010307001007,3.3,1.6,0,2.8,1.8,0.3,0,0,0.1,0,3.2,1,0.1,0.2,0.1,0.1,3.8,0.7,0.1,3.4,1.3,0,3.4,1.3,0
440010307002005,18.4,10.9,0,15.5,9.5,2,0.6,0.9,0.4,0.1,17.2,8,0.9,0.5,1.3,0.4,20.9,5.6,0.3,19.1,9.7,0,19.5,9,0
440010302001030,6.3,3.3,0,5.9,2.9,0.4,0.1,0.2,0.1,0,5.8,2.5,0.3,0.1,0.6,0.1,7.4,1.2,0.1,6.5,3,0,6.7,2.7,0
440010301004008,3.3,1.5,0,3.1,1.3,0.2,0.1,0.1,0.1,0,3.1,1.1,0.1,0.1,0.3,0,3.8,0.6,0,3.4,1.3,0,3.5,1.2,0
440010308003003,9.5,5.3,0,9.1,4.6,0.6,0.1,0.3,0.1,0.1,9,3.7,0.4,0.5,0.4,0.3,11.6,1.8,0,10.6,4.1,0,10.4,4.2,0
440010309023046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010309023033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010309023040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010309024011,155.3,90.8,0.6,138.4,80.4,12.6,3.7,6.9,3.3,1.2,148.4,64.9,8.5,4.9,5.9,2.6,180.9,41.7,1.4,166.9,72.9,0,164.2,72.9,0.4
440010309011034,20.7,17.6,0.3,18.1,15.3,2.6,0.5,1.1,0.6,0,20.6,12.7,1,0.9,1.3,0.6,26.9,7.7,0.3,23.6,13.9,0,22.9,14.5,0
440010309021007,8.5,4.9,0,7.5,4.4,0.7,0.2,0.4,0.2,0.1,8.1,3.5,0.5,0.3,0.3,0.1,9.9,2.3,0.1,9.1,4,0,9,4,0
440010309023009,13.1,8.9,0,12.2,7.7,1,0.3,0.5,0.2,0,12.6,6.3,0.5,0.4,0.8,0.5,16.7,2.9,0.1,15,6.6,0,14.8,6.8,0
440010309022044,2.1,1.4,0,2,1.2,0.2,0,0.1,0,0,2,1,0.1,0.1,0.1,0.1,2.7,0.5,0,2.4,1.1,0,2.4,1.1,0
440010309023015,11.8,8,0,11,7,0.9,0.3,0.5,0.2,0,11.4,5.7,0.4,0.4,0.7,0.4,15.1,2.6,0.1,13.5,6,0,13.4,6.1,0
440010309023018,16.5,11.2,0,15.3,9.7,1.2,0.4,0.7,0.2,0.1,15.9,7.9,0.6,0.5,1,0.6,21.1,3.7,0.1,18.8,8.3,0,18.6,8.5,0
440010307004011,18.4,10.7,0.1,16.4,9.5,1.5,0.4,0.8,0.4,0.1,17.6,7.7,1,0.6,0.7,0.3,21.4,4.9,0.2,19.8,8.6,0,19.4,8.6,0
440010307003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010301001018,7.2,3.8,0,6.7,3.3,0.4,0.2,0.2,0.1,0,6.7,2.8,0.3,0.1,0.7,0.1,8.5,1.4,0.1,7.4,3.4,0,7.7,3.1,0
440010301001028,8.5,4.5,0,7.9,4,0.5,0.2,0.3,0.1,0,7.9,3.3,0.4,0.2,0.8,0.1,10.1,1.7,0.1,8.8,4,0,9.1,3.7,0
440010303003018,74,35,0.3,69.8,31.1,3.1,1.1,3,0.7,0.3,69.7,25.8,2,2,5.3,1.1,86.5,11.5,0.7,76.9,30.1,0,77.6,29,0.1
440010303003023,12.1,5.7,0.1,11.4,5.1,0.5,0.2,0.5,0.1,0.1,11.4,4.2,0.3,0.3,0.9,0.2,14.2,1.9,0.1,12.6,4.9,0,12.7,4.7,0
440010303002008,18.2,8.6,0.1,17.1,7.6,0.8,0.3,0.7,0.2,0.1,17.1,6.3,0.5,0.5,1.3,0.3,21.2,2.8,0.2,18.9,7.4,0,19,7.1,0
440010303002011,7.4,3.5,0,7,3.1,0.3,0.1,0.3,0.1,0,7,2.6,0.2,0.2,0.5,0.1,8.7,1.2,0.1,7.7,3,0,7.8,2.9,0
440010303003020,7.9,3.7,0,7.5,3.3,0.3,0.1,0.3,0.1,0,7.5,2.8,0.2,0.2,0.6,0.1,9.3,1.2,0.1,8.2,3.2,0,8.3,3.1,0
440010302002010,2.8,1.3,0,2.6,1.2,0.1,0,0.1,0,0,2.6,1,0.1,0.1,0.2,0,3.3,0.4,0,2.9,1.1,0,2.9,1.1,0
440010303002029,11,5.5,0,10.9,4.4,0.5,0.2,0.3,0.2,0.1,10.4,4.1,0.1,0.2,0.8,0.3,12.7,2,0.2,11.3,4.9,0,11.6,4.5,0
440010303002030,7.9,3.7,0,7.5,3.3,0.3,0.1,0.3,0.1,0,7.5,2.8,0.2,0.2,0.6,0.1,9.3,1.2,0.1,8.2,3.2,0,8.3,3.1,0
440010304003012,17,8.2,0.1,17.7,6.1,0.6,0.1,0.4,0.1,0.1,16.3,5.6,0.3,0.4,1.5,0.2,20.1,2.4,0.3,17.8,7,0,18,6.6,0
440010304002005,26.2,12.6,0.1,27.4,9.5,0.9,0.2,0.7,0.2,0.1,25.2,8.6,0.4,0.7,2.3,0.4,31.1,3.7,0.5,27.5,10.8,0,27.8,10.2,0
440010304002011,12,5.9,0,11.8,4.8,0.5,0.2,0.4,0.2,0.1,11.4,4.4,0.2,0.2,0.9,0.4,13.8,2.2,0.2,12.3,5.3,0,12.6,4.9,0
440010304003007,10.3,4.9,0.1,10.8,3.7,0.3,0.1,0.3,0.1,0.1,9.9,3.4,0.2,0.3,0.9,0.1,12.2,1.5,0.2,10.8,4.2,0,10.9,4,0
440010304001025,8.2,4,0,8.6,3,0.3,0.1,0.2,0,0,7.9,2.7,0.1,0.2,0.7,0.1,9.8,1.2,0.2,8.6,3.4,0,8.7,3.2,0
440010304001001,8.2,4,0,8.6,3,0.3,0.1,0.2,0,0,7.9,2.7,0.1,0.2,0.7,0.1,9.8,1.2,0.2,8.6,3.4,0,8.7,3.2,0
440010301001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010302003028,4.1,2,0,4.3,1.5,0.1,0,0.1,0,0,4,1.4,0.1,0.1,0.4,0.1,4.9,0.6,0.1,4.3,1.7,0,4.4,1.6,0
440010303001028,5.8,2.9,0,5.7,2.3,0.3,0.1,0.2,0.1,0,5.5,2.1,0.1,0.1,0.4,0.2,6.6,1,0.1,5.9,2.5,0,6.1,2.4,0
440010304003031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010302002001,26.4,14.1,0.1,24.7,12.3,1.6,0.6,0.9,0.4,0.1,24.6,10.3,1.1,0.5,2.5,0.4,31.3,5.2,0.4,27.2,12.6,0,28.2,11.5,0
440010301004026,17.6,7.9,0,16.3,7,1,0.3,0.5,0.3,0,16.6,5.7,0.4,0.4,1.5,0.3,19.9,3.4,0.2,17.9,7.1,0,18.4,6.6,0
440010301004016,10.5,4.7,0,9.7,4.2,0.6,0.2,0.3,0.2,0,9.9,3.4,0.3,0.2,0.9,0.1,11.8,2,0.1,10.7,4.2,0,10.9,3.9,0
440010301003029,6.7,3.2,0,7,2.4,0.2,0.1,0.2,0,0,6.4,2.2,0.1,0.2,0.6,0.1,7.9,1,0.1,7,2.8,0,7.1,2.6,0
440010301004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010301004004,12.1,6.4,0.1,11.3,5.6,0.7,0.3,0.4,0.2,0.1,11.3,4.7,0.5,0.2,1.2,0.2,14.3,2.4,0.2,12.4,5.8,0,12.9,5.3,0
440010301001007,8.5,4.5,0,7.9,4,0.5,0.2,0.3,0.1,0,7.9,3.3,0.4,0.2,0.8,0.1,10.1,1.7,0.1,8.8,4,0,9.1,3.7,0
440010301001014,9.4,5,0.1,8.8,4.4,0.6,0.2,0.3,0.1,0,8.8,3.7,0.4,0.2,0.9,0.1,11.1,1.9,0.1,9.7,4.5,0,10,4.1,0
440010301001000,5.4,2.9,0,5,2.5,0.3,0.1,0.2,0.1,0,5,2.1,0.2,0.1,0.5,0.1,6.4,1.1,0.1,5.5,2.6,0,5.7,2.3,0
440010302001014,3.6,1.9,0,3.3,1.7,0.2,0.1,0.1,0.1,0,3.3,1.4,0.2,0.1,0.3,0.1,4.2,0.7,0.1,3.7,1.7,0,3.8,1.6,0
440010301003005,12.4,5.6,0,11.4,4.9,0.7,0.2,0.3,0.2,0,11.6,4,0.3,0.3,1,0.2,14,2.4,0.1,12.6,5,0,12.9,4.6,0
440010301003026,6.2,2.8,0,5.7,2.5,0.4,0.1,0.2,0.1,0,5.8,2,0.2,0.1,0.5,0.1,7,1.2,0.1,6.3,2.5,0,6.5,2.3,0
440010301002001,9,4.1,0,8.4,3.6,0.5,0.1,0.3,0.1,0,8.5,2.9,0.2,0.2,0.7,0.1,10.2,1.8,0.1,9.2,3.6,0,9.4,3.4,0
440010304003024,5.1,2.5,0,5.4,1.9,0.2,0,0.1,0,0,4.9,1.7,0.1,0.1,0.5,0.1,6.1,0.7,0.1,5.4,2.1,0,5.5,2,0
440010301001027,4,2.1,0,3.8,1.9,0.2,0.1,0.1,0.1,0,3.8,1.6,0.2,0.1,0.4,0.1,4.8,0.8,0.1,4.1,1.9,0,4.3,1.8,0
440010301002018,3.8,1.7,0,3.5,1.5,0.2,0.1,0.1,0.1,0,3.6,1.2,0.1,0.1,0.3,0.1,4.3,0.7,0,3.9,1.5,0,4,1.4,0
440010301002006,10.9,4.9,0,10.1,4.4,0.6,0.2,0.3,0.2,0,10.3,3.5,0.3,0.3,0.9,0.2,12.3,2.1,0.1,11.2,4.4,0,11.4,4.1,0
440010304003026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010302001034,19.3,10.2,0.1,18,9,1.2,0.4,0.7,0.3,0.1,17.9,7.5,0.8,0.4,1.9,0.3,22.8,3.8,0.3,19.8,9.2,0,20.6,8.4,0
440010302002002,11.9,5.4,0,11,4.8,0.7,0.2,0.3,0.2,0,11.2,3.8,0.3,0.3,1,0.2,13.4,2.3,0.1,12.1,4.8,0,12.4,4.5,0
440010302002004,1.4,0.6,0,1.3,0.6,0.1,0,0,0,0,1.3,0.5,0,0,0.1,0,1.6,0.3,0,1.5,0.6,0,1.5,0.5,0
440010302003026,22.3,10.1,0.1,20.7,8.9,1.3,0.4,0.6,0.4,0.1,21,7.2,0.6,0.5,1.9,0.3,25.2,4.3,0.2,22.8,9,0.1,23.4,8.4,0
440010303002009,7.9,3.7,0,7.5,3.3,0.3,0.1,0.3,0.1,0,7.5,2.8,0.2,0.2,0.6,0.1,9.3,1.2,0.1,8.2,3.2,0,8.3,3.1,0
440010303002024,6.1,2.9,0,5.7,2.5,0.3,0.1,0.2,0.1,0,5.7,2.1,0.2,0.2,0.4,0.1,7.1,0.9,0.1,6.3,2.5,0,6.3,2.4,0
440010303002023,2.8,1.3,0,2.6,1.2,0.1,0,0.1,0,0,2.6,1,0.1,0.1,0.2,0,3.3,0.4,0,2.9,1.1,0,2.9,1.1,0
440010302002009,5.2,2.4,0,4.8,2.1,0.3,0.1,0.1,0.1,0,4.9,1.7,0.1,0.1,0.4,0.1,5.9,1,0,5.3,2.1,0,5.5,2,0
440010303002028,7,3.3,0,6.6,2.9,0.3,0.1,0.3,0.1,0,6.6,2.4,0.2,0.2,0.5,0.1,8.2,1.1,0.1,7.3,2.8,0,7.3,2.7,0
440010303001011,17.8,8.8,0,17.5,7,0.8,0.3,0.5,0.3,0.1,16.8,6.6,0.2,0.3,1.3,0.5,20.4,3.2,0.3,18.2,7.8,0.1,18.7,7.3,0
440010304001016,18.5,8.9,0.1,19.4,6.7,0.6,0.1,0.5,0.1,0.1,17.8,6.1,0.3,0.5,1.6,0.3,21.9,2.6,0.4,19.4,7.6,0,19.6,7.2,0
440010304001024,9.2,4.4,0,9.7,3.3,0.3,0.1,0.2,0.1,0,8.9,3.1,0.1,0.2,0.8,0.1,11,1.3,0.2,9.7,3.8,0,9.8,3.6,0
440010304001022,31.3,15.1,0.2,32.8,11.3,1,0.3,0.8,0.2,0.2,30.2,10.3,0.5,0.8,2.8,0.4,37.2,4.5,0.6,32.9,12.9,0,33.3,12.3,0
440010302002005,14.7,6.6,0,13.6,5.9,0.9,0.2,0.4,0.2,0,13.9,4.8,0.4,0.3,1.2,0.2,16.6,2.9,0.1,15,5.9,0,15.4,5.5,0
440010301001002,1.8,1,0,1.7,0.8,0.1,0,0.1,0,0,1.7,0.7,0.1,0,0.2,0,2.1,0.4,0,1.8,0.9,0,1.9,0.8,0
440010301001005,4.5,2.4,0,4.2,2.1,0.3,0.1,0.2,0.1,0,4.2,1.8,0.2,0.1,0.4,0.1,5.3,0.9,0.1,4.6,2.1,0,4.8,1.9,0
440010308002013,7.6,4.5,0,6.4,3.9,0.8,0.2,0.4,0.2,0.1,7.1,3.3,0.4,0.2,0.5,0.2,8.6,2.3,0.1,7.9,4,0,8,3.7,0
440010308002017,22.2,13.2,0,18.6,11.5,2.4,0.7,1.1,0.5,0.2,20.8,9.6,1,0.6,1.5,0.5,25.2,6.8,0.4,23,11.7,0,23.5,10.8,0
440010308002018,2.3,1.3,0,1.9,1.2,0.2,0.1,0.1,0.1,0,2.1,1,0.1,0.1,0.2,0.1,2.6,0.7,0,2.4,1.2,0,2.4,1.1,0
440010308002024,3.5,2,0,3.4,1.7,0.2,0,0.1,0,0,3.3,1.4,0.1,0.2,0.2,0.1,4.3,0.7,0,3.9,1.5,0,3.9,1.5,0
440010308001009,2.3,1.3,0,1.9,1.2,0.2,0.1,0.1,0.1,0,2.1,1,0.1,0.1,0.2,0.1,2.6,0.7,0,2.4,1.2,0,2.4,1.1,0
440010308003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010308002027,1.2,0.7,0,1.2,0.6,0.1,0,0,0,0,1.2,0.5,0,0.1,0.1,0,1.5,0.2,0,1.4,0.5,0,1.3,0.5,0
440010309022005,5.5,3.7,0,5.1,3.2,0.4,0.1,0.2,0.1,0,5.3,2.6,0.2,0.2,0.3,0.2,7,1.2,0,6.3,2.8,0,6.2,2.8,0
440010309022017,10.1,6.9,0,9.4,6,0.7,0.2,0.4,0.1,0,9.8,4.8,0.4,0.3,0.6,0.4,13,2.3,0.1,11.6,5.1,0,11.5,5.2,0
440010309024017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010309011007,7.1,6,0.1,6.2,5.2,0.9,0.2,0.4,0.2,0,7.1,4.4,0.3,0.3,0.4,0.2,9.2,2.7,0.1,8.1,4.8,0,7.8,5,0
440010309022007,20.7,14.1,0.1,19.2,12.2,1.5,0.4,0.9,0.3,0.1,20,9.9,0.8,0.7,1.3,0.7,26.5,4.6,0.2,23.7,10.4,0,23.4,10.7,0
440010308004004,71,39.7,0,67.5,34.5,4.4,0.7,1.9,0.7,0.4,67.1,27.2,2.6,3.9,3.3,2.4,86.1,13.6,0.3,78.9,30.8,0,77.3,31,0
440010309024010,8.9,5.3,0,7.3,4.9,0.9,0.2,0.6,0.2,0,8.6,3.7,0.5,0.2,0.5,0.2,10.8,2.4,0,9.8,4,0,9.6,4.3,0
440010309012024,9.8,8.2,0.1,8.3,7.3,1.3,0.2,0.6,0.2,0.1,10,5.5,0.6,0.4,0.5,0.2,12.7,3.5,0.1,11,6.4,0,11.3,6.2,0
440010309023038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010309023025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010309021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010309022014,11,7.5,0,10.2,6.5,0.8,0.2,0.5,0.2,0,10.6,5.2,0.4,0.4,0.7,0.4,14,2.4,0.1,12.6,5.5,0,12.4,5.7,0
440010309021005,14.2,12.1,0.2,12.4,10.5,1.8,0.4,0.8,0.4,0,14.1,8.7,0.7,0.6,0.9,0.4,18.5,5.3,0.2,16.2,9.5,0,15.7,9.9,0
440010308002000,14.1,8.4,0,11.9,7.3,1.5,0.5,0.7,0.3,0.1,13.2,6.1,0.7,0.4,1,0.3,16.1,4.3,0.2,14.7,7.5,0,15,6.9,0
440010309013001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010308003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010309011015,16,13.6,0.2,14.1,11.9,2,0.4,0.9,0.4,0,16,9.9,0.8,0.7,1,0.5,20.9,6,0.2,18.3,10.8,0,17.7,11.2,0
440010309012036,20.7,17.1,0.1,17.4,15.3,2.8,0.5,1.3,0.3,0.2,20.9,11.5,1.2,0.9,1.1,0.3,26.6,7.3,0.2,23.1,13.4,0.1,23.7,12.9,0.1
440010309024009,2.2,1.3,0,1.8,1.2,0.2,0.1,0.1,0.1,0,2.1,0.9,0.1,0.1,0.1,0,2.6,0.6,0,2.4,1,0,2.3,1,0
440010309012018,8.9,7.4,0.1,7.5,6.6,1.2,0.2,0.6,0.1,0.1,9,5,0.5,0.4,0.5,0.1,11.5,3.1,0.1,9.9,5.8,0,10.2,5.6,0
440010309013018,6.5,3.9,0,5.3,3.5,0.6,0.2,0.4,0.2,0,6.2,2.7,0.4,0.2,0.4,0.1,7.9,1.8,0,7.2,2.9,0,6.9,3.1,0
440010308001015,6.8,4,0,5.5,3.7,0.7,0.2,0.5,0.2,0,6.5,2.8,0.4,0.2,0.4,0.1,8.2,1.8,0,7.5,3,0,7.2,3.2,0
440010308002004,14.1,8.4,0,11.9,7.3,1.5,0.5,0.7,0.3,0.1,13.2,6.1,0.7,0.4,1,0.3,16.1,4.3,0.2,14.7,7.5,0,15,6.9,0
440010308001014,18.1,10.8,0.1,14.9,9.9,1.7,0.5,1.2,0.5,0.1,17.4,7.6,1.1,0.5,1,0.3,21.9,4.9,0.1,20,8.1,0,19.4,8.7,0
440010308001017,6.3,3.7,0,5.3,3.3,0.7,0.2,0.3,0.2,0,5.9,2.7,0.3,0.2,0.4,0.2,7.2,1.9,0.1,6.5,3.3,0,6.7,3.1,0
440010308002028,1.5,0.9,0,1.5,0.7,0.1,0,0,0,0,1.5,0.6,0.1,0.1,0.1,0.1,1.9,0.3,0,1.7,0.7,0,1.7,0.7,0
440010308003014,0.3,0.2,0,0.3,0.1,0,0,0,0,0,0.3,0.1,0,0,0,0,0.4,0.1,0,0.3,0.1,0,0.3,0.1,0
440010308002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010308002006,8.6,5.1,0,7.2,4.4,0.9,0.3,0.4,0.2,0.1,8,3.7,0.4,0.2,0.6,0.2,9.7,2.6,0.1,8.9,4.5,0,9.1,4.2,0
440010308004003,64.4,36,0,61.2,31.2,4,0.6,1.8,0.6,0.4,60.8,24.7,2.4,3.5,3,2.1,78.1,12.3,0.3,71.6,28,0,70,28.1,0
440010309024015,23.4,10.9,0,19.3,12.9,1.8,0,0.2,0.9,0.2,22.5,7.3,0.4,1.3,0.7,0.4,26.4,4.6,0.4,23.6,8.9,0,23.6,8.8,0
440010309023003,4.2,2.9,0,3.9,2.5,0.3,0.1,0.2,0.1,0,4.1,2,0.2,0.1,0.3,0.1,5.4,0.9,0,4.8,2.1,0,4.8,2.2,0
440010308003008,4.2,2.3,0,4,2,0.3,0,0.1,0,0,3.9,1.6,0.2,0.2,0.2,0.1,5,0.8,0,4.6,1.8,0,4.5,1.8,0
440010309011030,8.6,7.3,0.1,7.6,6.4,1.1,0.2,0.5,0.2,0,8.6,5.3,0.4,0.4,0.5,0.3,11.3,3.2,0.1,9.9,5.8,0,9.6,6,0
440010309013036,5.7,3.4,0,4.7,3.1,0.5,0.1,0.4,0.1,0,5.5,2.4,0.3,0.2,0.3,0.1,6.9,1.5,0,6.3,2.5,0,6.1,2.7,0
440010308001016,15.4,9.1,0,12.9,7.9,1.7,0.5,0.8,0.4,0.1,14.4,6.7,0.7,0.4,1.1,0.4,17.5,4.7,0.3,16,8.1,0,16.3,7.5,0
440010309022024,10.6,7.2,0,9.8,6.2,0.8,0.2,0.4,0.2,0,10.2,5,0.4,0.3,0.6,0.4,13.5,2.3,0.1,12.1,5.3,0,11.9,5.5,0
440010309012003,15.3,12.6,0.1,12.9,11.3,2,0.4,1,0.2,0.2,15.5,8.5,0.9,0.7,0.8,0.3,19.6,5.4,0.1,17,9.9,0,17.5,9.5,0
440010309023050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010309023056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440010309021003,74.9,63.7,0.9,65.7,55.4,9.5,1.9,4.1,2,0.2,74.6,46.2,3.6,3.3,4.7,2.2,97.6,28,1.1,85.7,50.4,0,82.9,52.4,0
