GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20USSRGRA,G20USSDHAR,G20USSCBLE,G20USSOWRI
45045000255,45,045,000255,1150,584,26,4,3,1137,596,29,4
45045000256,45,045,000256,1386,1018,41,6,1,1355,1046,50,2
45045000257,45,045,000257,450.14,417.22,6.78,5.81,0.97,454.01,419.16,10.65,1.94
45045000258,45,045,000258,1266.7,290.46,26,2,1,1238.62,305.49,39.05,3.01
45045000259,45,045,000259,1372.97,1197.97,36,8,0,1361.97,1225.97,25,5
45045000260,45,045,000260,692.37,369.53,16.03,4.01,0.01,692.31,377.57,10.04,2.01
45045000262,45,045,000262,1358,824,32,3,3,1380,825,17,0
45045000264,45,045,000264,1309.8,323.47,25.99,2,1,1307.75,333.47,20.03,2
45045000266,45,045,000266,517.12,700.38,10.67,5.17,0,509.9,715.3,11,2.12
45045000269,45,045,000269,1044.9,432.24,15.21,5.95,1.06,1058.45,414.34,21.64,4
45045000270,45,045,000270,794,882,33,17,1,774,926,19,5
45045000271,45,045,000271,1300,579,24,10,0,1276,614,23,3
45045000272,45,045,000272,878,697,32,7,4,876,728,14,4
45045000274,45,045,000274,1008.32,549.22,21.44,8.06,2.02,969.01,589.59,29.42,4.05
45045000275,45,045,000275,1168.51,298.07,19.81,4.95,0,1148.71,322.83,21.79,0.99
45045000276,45,045,000276,707.54,742.92,29.23,4.91,2.9,697.39,772.44,19.6,1.96
45045000277,45,045,000277,1528,1341,50,7,1,1548,1349,37,2
45045000278,45,045,000278,717,1049,22,6,0,691,1084,16,1
45045000279,45,045,000279,1358,999,27,6,2,1334,1022,34,4
45045000280,45,045,000280,995.95,1036.46,42.49,4.94,1.98,1010.77,1051.28,16.8,3.95
45045000281,45,045,000281,856.69,816.25,23.48,2.06,1.02,843.89,834.4,20.17,2.04
45045000282,45,045,000282,855.36,624.29,33.04,6,4,869.33,641.32,9.03,0
45045000283,45,045,000283,1221,781,25,2,2,1247,767,17,3
45045000284,45,045,000284,595,613,38,4,4,578,648,22,2
45045000285,45,045,000285,1223.5,446.5,31.75,3.74,2.8,1258.97,441.85,9.34,2.8
45045000286,45,045,000286,1527,271,27,3,4,1513,274,33,4
45045000287,45,045,000287,1655,1092,54,7,3,1659,1109,39,4
45045000288,45,045,000288,1005,544,37,1,3,1013,560,17,4
45045000289,45,045,000289,1571,867,27,8,1,1613,839,28,3
45045000291,45,045,000291,778.86,649.78,31.22,9.19,3.03,785.99,668.84,19.35,3.06
45045000292,45,045,000292,753.76,354.65,23.71,0.99,0,771.54,356.63,4.94,1.98
45045000293,45,045,000293,1176,504,28,5,3,1181,513,18,3
45045000294,45,045,000294,616.6,312.98,15.53,1.03,3.91,632.66,309.91,10.29,0.99
45045000295,45,045,000295,1210.24,760.75,39.78,2.98,0.99,1181.4,794.56,40.77,2.98
45045000296,45,045,000296,760.39,200.53,12.03,3.01,0.01,750.33,210.57,15.04,0.01
45045000297,45,045,000297,1314,845,44,5,1,1286,892,32,3
45045000298,45,045,000298,1454.05,1043.55,46.23,6.04,2,1408.84,1090.8,49.22,2.01
45045000299,45,045,000299,965.57,879.45,21.23,12.09,0.01,945.5,899.59,26.3,5.01
45045000300,45,045,000300,1368,686,36,4,1,1407,669,21,2
45045000302,45,045,000302,996,739,27,5,2,994,754,23,0
45045000303,45,045,000303,790,692,17,1,0,793,705,10,1
45045000304,45,045,000304,1006,497,18,0,0,1024,486,8,0
45045000305,45,045,000305,152,846,6,2,0,136,857,8,2
45045000306,45,045,000306,657.52,476.03,18.84,1.98,0.99,646.61,488.93,20.83,1.98
45045000307,45,045,000307,2194.38,587.26,46.68,5.96,1,2180.44,608.1,40.78,5.95
45045000308,45,045,000308,1335,633,37,5,1,1337,647,27,4
45045000309,45,045,000309,1167,646,30,5,1,1199,641,15,1
45045000310,45,045,000310,1177.98,759.98,27,10,1,1160.98,784.98,25,4
45045000311,45,045,000311,861.36,592.92,37.36,0.98,0.98,828.91,619.47,37.36,1.97
45045000312,45,045,000312,1242,609,31,12,0,1237,632,25,0
45045000313,45,045,000313,709.01,610.48,15.46,3.86,3.86,692.58,632.7,10.63,4.83
45045000314,45,045,000314,891.95,964.45,33.77,5.96,0,860.16,1002.2,31.78,1.99
45045000315,45,045,000315,1114.99,836.52,29.54,1.14,1.14,1094.42,867.3,23.37,1.17
45045000316,45,045,000316,1823.85,224.86,21.99,1,3,1797.86,244.84,30.98,0
45045000317,45,045,000317,1879.68,380.42,46.8,3.24,0.99,1836.96,413.83,56.52,1.13
45045000318,45,045,000318,768.69,979.09,18.58,1.06,1.02,811.85,952.54,6.1,2.1
45045000319,45,045,000319,726,704,32,7,2,734,723,18,1
45045000321,45,045,000321,975,612,49,3,2,967,643,27,1
45045000322,45,045,000322,1037,611,23,0,0,1060,602,12,2
45045000323,45,045,000323,1510.78,936.42,49.08,9.01,2,1524.73,969.49,18.07,0.01
45045000324,45,045,000324,1258,597,34,5,1,1309,573,15,4
45045000325,45,045,000325,1133.23,539.23,30.55,8.85,0,1119.18,560.99,21,2.94
45045000326,45,045,000326,1688,772,32,1,3,1683,786,20,4
45045000327,45,045,000327,746.23,868.11,16.93,8.16,2.11,707.81,910.35,28.32,0.08
45045000328,45,045,000328,771,645,41,2,1,773,673,23,0
45045000329,45,045,000329,1439,903,29,4,6,1459,893,21,1
45045000330,45,045,000330,1813.92,473.09,34.33,6.14,0.03,1821.27,474.63,37.46,4.09
45045000331,45,045,000331,1116,769,52,7,3,1161,762,22,3
45045000332,45,045,000332,849.67,683.05,36.64,4.99,1.97,824,713.73,34.6,3.97
45045000334,45,045,000334,1535,434,25,1,1,1536,444,17,2
45045000336,45,045,000336,985,567,24,8,1,976,587,21,4
45045000337,45,045,000337,2898.35,1575.05,80.88,15.02,4.98,2883.86,1626.21,61.26,5.99
45045000339,45,045,000339,527,714,12,5,1,493,744,20,2
45045000340,45,045,000340,822,453,20,2,2,830,462,11,0
45045000341,45,045,000341,735,465,21,7,0,722,486,17,3
45045000342,45,045,000342,805,591,17,2,1,771,621,21,3
45045000343,45,045,000343,852.09,914.5,23.4,6.07,0,824.35,948.3,21.67,2.6
45045000344,45,045,000344,1314,715,45,3,3,1313,750,14,2
45045000345,45,045,000345,242,827,11,1,1,218,849,7,2
45045000346,45,045,000346,759.56,273.29,13.02,2,0,743.5,290.32,13.05,0
45045000347,45,045,000347,921,452,18,2,3,929,452,10,2
45045000348,45,045,000348,1758.74,520.97,28.07,4.03,1.08,1735.71,537.27,37.9,1.88
45045000349,45,045,000349,1212.24,362.68,12.72,1.94,0.92,1184.37,383.32,21.85,0.11
45045000350,45,045,000350,980,313,22,2,0,977,328,12,2
45045000351,45,045,000351,1356.74,867.88,39.85,0.97,0,1345.08,887.32,28.18,1.94
45045000352,45,045,000352,989,455,19,5,1,976,475,18,1
45045000353,45,045,000353,761.64,622.08,23.64,0.02,0.02,755.09,639.53,12.64,0.03
45045000354,45,045,000354,1255.02,768.02,27,6,1,1263.02,774.02,19,1
45045000355,45,045,000355,697,376,13,3,5,721,362,10,0
45045000356,45,045,000356,1211.08,832.98,31.51,2.95,0.98,1195.32,855.63,23.63,0.98
45045000357,45,045,000357,991,247,14,3,0,1005,243,13,1
45045000358,45,045,000358,926,557,17,5,1,912,570,19,2
45045000359,45,045,000359,1611,1501,47,16,0,1580,1545,44,11
45045000360,45,045,000360,2054.62,520.74,34.32,6.04,2,2032.56,531.9,49.22,2.05
45045000361,45,045,000361,864,1272,28,8,1,846,1309,18,4
45045000362,45,045,000362,1040.27,854.33,28.57,8.01,0,1032.11,872.6,24.4,4.03
45045000363,45,045,000363,1189.92,776.02,25.49,4.05,1.02,1198.68,770.37,26.37,2.02
45045000364,45,045,000364,814,581,24,5,2,800,609,18,2
45045000365,45,045,000365,1139,730,40,6,2,1165,730,26,2
45045000366,45,045,000366,902,352,23,3,0,876,375,28,1
45045000367,45,045,000367,535.74,388.51,13.3,1.9,2.85,501.54,414.15,25.65,0
45045000368,45,045,000368,1149.43,655.55,15.77,5.91,0.99,1144.5,665.41,20.7,0.99
45045000369,45,045,000369,1212.65,348.72,11.19,3.97,7.84,1191.61,359.04,23.95,2.96
45047000001,45,047,000001,71,347,3,4,0,69,347,6,1
45047000002,45,047,000002,39,594,6,4,2,31,607,3,0
45047000003,45,047,000003,525.94,462.6,21.81,1.14,0.16,510.93,486.36,19.59,0.08
45047000004,45,047,000004,389,426,8,2,0,377,440,10,1
45047000005,45,047,000005,91,283,1,2,0,88,284,1,1
45047000006,45,047,000006,215.3,300.64,11.64,2.91,0,198.81,315.19,12.61,0.97
45047000007,45,047,000007,248.25,449.35,4.18,5.04,0,242.17,457.29,4.35,0.05
45047000008,45,047,000008,358,259,6,9,0,352,274,9,0
45047000009,45,047,000009,404,125.54,8.5,0,0,402.11,127.43,6.61,1.89
45047000010,45,047,000010,378.16,219.04,1.03,1.01,1,368.14,223.03,6.06,0.01
45047000011,45,047,000011,536.42,317.03,2.35,5.07,0,525.95,320.47,12.34,0.03
45047000012,45,047,000012,372,263,6,0,0,362,271,8,0
45047000013,45,047,000013,440.07,76.87,6.73,0,0,417.97,83.59,19.22,1.92
45047000014,45,047,000014,241.73,170.94,3.04,1.01,3,225.65,185.02,7.07,3
45047000015,45,047,000015,806.13,242.85,11.07,2.07,0.02,803.99,242.88,14.24,2.05
45047000016,45,047,000016,356,413,2,4,0,347,414,13,1
45047000017,45,047,000017,803.1,193.34,6.08,4.01,0.01,798.9,194.48,10.16,1.01
45047000018,45,047,000018,459.92,275.04,11.41,4,1,447.69,291.46,10.35,1.99
45047000019,45,047,000019,433,293,11,0,0,436,297,4,1
45047000020,45,047,000020,435,77,7,0,0,417,80,17,1
45047000021,45,047,000021,532.32,159.91,4.02,3.01,0,514.32,173.95,11.01,2
45047000022,45,047,000022,108.06,59.05,3,1,0,106.05,61.05,4,1
45047000023,45,047,000023,86,30,0,0,0,84,32,0,0
45047000024,45,047,000024,399.29,96.33,2.01,1.02,0,381.24,104.34,12.05,2
45047000025,45,047,000025,381,386,6,2,0,367,397,9,0
45047000026,45,047,000026,380,271,10,3,0,363,285,12,3
45047000027,45,047,000027,98,359,2,1,1,82,375,5,0
45047000028,45,047,000028,508,247,13,1,1,513,252,4,0
45047000029,45,047,000029,313.65,106.88,5.99,2,0,316.65,107.88,4,2
45047000030,45,047,000030,367.65,501.3,6.01,2,1,346.65,526.27,9.02,0
45047000031,45,047,000031,118,51,4,0,0,112,57,3,0
45047000032,45,047,000032,182,56,3,1,0,180,56,9,0
45047000033,45,047,000033,399,165,11,2,0,399,166,11,4
45047000034,45,047,000034,607.75,131.82,4.92,1.97,0.98,603.8,133.79,11.8,0
45047000035,45,047,000035,361.42,256.37,3.86,0,0,351.79,256.37,9.64,1.93
45047000036,45,047,000036,808.83,202.95,4.95,0,0.99,814.77,195.03,14.85,0
45047000037,45,047,000037,348.68,219.32,5.89,0.84,0.84,338.58,231.09,8.41,0
45047000038,45,047,000038,541.05,130.47,3.51,2,0,544.93,128.58,5.39,0.11
45047000039,45,047,000039,566,206,9,1,0,562,212,10,1
45047000040,45,047,000040,417.35,171.75,2.06,0.02,0,404.34,177.84,6.07,0
45047000041,45,047,000041,270,285,8,1,1,263,290,15,0
45047000042,45,047,000042,514.93,247.5,7.82,1.97,0,510.98,245.65,14.61,1.95
45047000043,45,047,000043,90,245,3,0,1,85,256,1,0
45047000044,45,047,000044,892.57,205.61,10.01,3.01,0,895.56,209.61,7.03,0.01
45047000045,45,047,000045,213,304,3,4,0,201,312,9,2
45047000046,45,047,000046,508.93,176.13,6.27,0,0,489.03,191.41,14.78,1.08
45047000047,45,047,000047,212.73,383.33,4.09,3.03,0.02,199.66,393.36,9.21,2
45047000048,45,047,000048,373.69,275.77,11.99,3,0,341.72,301.75,18.98,1
45047000049,45,047,000049,735,277,15,2,1,747,275,10,1
45047000050,45,047,000050,507.77,155.22,6.9,0.99,0.99,491.98,165.1,13.8,0.99
45049000001,45,049,000001,271,183,1,0,1,259,195,2,0
45049000002,45,049,000002,385,377,2,1,0,356,395,10,1
45049000003,45,049,000003,584,533,7,2,0,569,548,10,0
45049000004,45,049,000004,491,855,11,6,0,483,869,8,0
45049000005,45,049,000005,124,181,1,1,1,119,185,2,0
45049000006,45,049,000006,17.94,94.68,0,0,0,15.95,95.68,1.99,0
45049000007,45,049,000007,316,1249,7,1,2,307,1267,6,0
45049000009,45,049,000009,402,164,4,0,0,388,173,10,0
45049000010,45,049,000010,83,181,1,1,0,82,184,0,0
45049000011,45,049,000011,37,215,1,1,0,32,222,1,0
45049000013,45,049,000013,257.75,463.56,2.94,5.88,1.96,242.07,478.26,7.84,0.98
45049000014,45,049,000014,81,4,0,0,0,79,4,2,0
45049000015,45,049,000015,20,27,1,0,1,20,28,0,0
45049000016,45,049,000016,183,33,0,1,0,174,37,4,0
45049000017,45,049,000017,226,185,2,0,0,216,186,10,2
45049000018,45,049,000018,256,308,3,1,3,250,314,4,0
45049000019,45,049,000019,141,55,0,0,0,133,60,3,1
45049000021,45,049,000021,25,205,0,1,0,25,208,0,0
45051000101,45,051,000101,1072.31,353.78,9.97,6.98,1,1039.43,378.7,25.91,1
45051000102,45,051,000102,422.32,90.5,3.89,0,0,406.75,101.2,11.68,1.95
45051000103,45,051,000103,41.56,94.07,1.05,0.04,0,38.13,93.28,1.42,0.99
45051000104,45,051,000104,1185,269,10,4,0,1154,288,21,1
45051000105,45,051,000105,621.1,323.67,7.78,0.97,0,611.38,326.59,10.69,0
45051000106,45,051,000106,1736.76,952.32,12.99,5,1,1694.79,979.3,35.97,1
45051000107,45,051,000107,682.9,142.96,7.31,1.33,0.66,666.28,148.95,18.62,0.66
45051000108,45,051,000108,1304,634,11,2,0,1291,642,19,0
45051000109,45,051,000109,2191.09,995.98,13.77,7.88,2.96,2184.28,985.65,41.75,5.09
45051000110,45,051,000110,1386,775,29,6,1,1342,816,39,3
45051000111,45,051,000111,938,616,14,1,1,920,618,26,1
45051000112,45,051,000112,1273.35,216.91,10.69,1.67,2.35,1251,224.08,28.29,0.35
45051000113,45,051,000113,1148,374,9,2,0,1144,369,18,3
45051000114,45,051,000114,1173.29,539.7,9.05,1.01,2,1182.18,523.74,17.12,4.01
45051000115,45,051,000115,431.29,339.52,12.63,6.31,0.9,429.42,352.16,8.15,0.9
45051000116,45,051,000116,89.29,519.58,5.01,1,1,90.27,526.6,0.01,1
45051000117,45,051,000117,234.95,468.93,10.55,3.84,0.96,221.52,489.07,11.51,0.96
45051000118,45,051,000118,295.97,53.17,2.13,1.01,0,286.57,65.29,1.34,0.03
45051000119,45,051,000119,931.76,419.22,4.07,2.01,0.01,907.11,428.13,21.75,1.02
45051000120,45,051,000120,756,210,4,2,0,729,225,19,2
45051000121,45,051,000121,1814,907.93,12.07,2.26,2.14,1775.42,933.88,31.96,2.28
45051000122,45,051,000122,694.85,87.51,1.98,0.98,0.01,674.37,92.46,13.67,1.96
45051000123,45,051,000123,622.13,497.5,7.91,1.98,0,595.42,512.34,22.75,0
45051000124,45,051,000124,2092.98,813.85,21.48,3.21,0.99,2139.56,787,12.51,0.24
45051000125,45,051,000125,1618.45,700.49,14.36,5.74,1.26,1639.02,690,15.09,0
45051000126,45,051,000126,477.88,359.45,8.14,0.11,2.89,487.62,355.34,8.36,0.05
45051000127,45,051,000127,705.98,368.25,4.31,3.93,0.02,695.89,374.71,10.63,0.05
45051000128,45,051,000128,1193.71,631.48,8.31,3.69,0,1179.86,644.4,18.46,1.85
45051000129,45,051,000129,1298,504,2,5,2,1288,512,18,0
45051000130,45,051,000130,1006.71,646.4,9.9,11.88,0,977.02,669.16,25.74,0.99
45051000131,45,051,000131,1676.37,1105.21,21.4,5.24,6.07,1642.19,1117.68,48.1,0.06
45051000132,45,051,000132,1517,833,28,5,0,1473,864,33,1
45051000133,45,051,000133,1255.34,646.35,10.49,6.56,1.97,1210.1,673.88,25.57,0.66
45051000135,45,051,000135,1645.29,916.97,12.87,5.94,3.95,1593.88,920.02,50.41,2.96
45051000136,45,051,000136,1069.51,460.12,9.51,3.13,1.03,1032.4,476.25,30.56,0.05
45051000137,45,051,000137,96.19,26.5,0,0,0,95.21,25.52,1.96,0
45051000138,45,051,000138,1154,366,7,4,1,1144,373,18,0
45051000139,45,051,000139,828,225.39,11.17,2.79,0,831.71,232.84,5.59,0.93
45051000140,45,051,000140,830.64,415.76,3.5,7,0.88,807.01,428.01,21.88,1.75
45051000141,45,051,000141,703.38,387.34,6.03,3.13,1.12,688.09,400.46,12.44,0.3
45051000142,45,051,000142,1090.44,509.65,12,8.01,1,1061.41,527.65,29.04,1
45051000143,45,051,000143,516.27,202.72,2,2,0,503.29,204.71,10.98,1
45051000145,45,051,000145,893,291,6,2,0,863,304,26,0
45051000147,45,051,000147,849.53,402.28,5.08,2.03,0,827.61,414.3,14.04,0
45051000148,45,051,000148,914.86,140.6,9.63,1.93,0,901.38,160.82,3.85,0
45051000149,45,051,000149,146,107,1,0,0,146,105,3,0
45051000150,45,051,000150,313.28,122.31,2.92,0.97,0.02,297.04,134.76,8.65,0
45051000151,45,051,000151,1491.73,1163.89,23.51,5.16,0,1441.11,1200.16,30.91,3.08
45051000152,45,051,000152,414.32,87.64,1,1.99,0,407.35,89.64,6.97,0
45051000153,45,051,000153,874.13,523.45,13.86,3.48,0.01,854.05,533.96,18.31,1.72
45051000154,45,051,000154,1549.85,904.51,14.7,7.62,2.18,1545.49,916.49,16.34,0.54
45051000157,45,051,000157,1009.62,310.28,4.86,1.95,0.97,988.23,322.93,14.59,1.95
45051000158,45,051,000158,830.71,522.06,9.99,3.99,0,793.78,539.04,36.92,0
45051000159,45,051,000159,731,657,10,1,0,696,677,22,0
45051000160,45,051,000160,1030,406,4,4,0,1011,407,24,0
45051000161,45,051,000161,1609,700,16,3,0,1583,725,26,0
45051000162,45,051,000162,1219,523,10,4,2,1213,527,15,1
45051000163,45,051,000163,465.68,205.5,6.11,2,0,456.25,214.8,8.32,0.05
45051000164,45,051,000164,857,337,9,3,0,851,347,14,0
45051000165,45,051,000165,1296.51,565.32,9.68,0.01,0.97,1287.75,559.53,16.49,0.97
45051000166,45,051,000166,923.9,92.33,2.22,0.03,0,905.62,94.41,16.31,0
45051000168,45,051,000168,678.17,203.09,3,1,0,651.18,214.08,18,1
45051000169,45,051,000169,354,72,1,0,0,343,76,6,0
45051000170,45,051,000170,674.18,439.64,5.77,1.38,1.05,678.07,429.41,14.49,1.05
45051000171,45,051,000171,526.67,338.01,7.86,0.98,0,504.07,347.83,18.67,0.98
45051000172,45,051,000172,793,480,13,3,1,804,470,13,3
45051000173,45,051,000173,957.48,443.28,21.15,3.02,1,976.07,436.47,11.34,1.02
45051000174,45,051,000174,1207.71,479.3,12.95,3.99,0,1176.82,489.26,32.88,1.99
45051000175,45,051,000175,1354.63,882.26,11.36,7.57,0.95,1309.19,911.61,23.67,1.89
45051000176,45,051,000176,726.03,497.93,4.85,3.88,1.94,700.79,524.14,19.41,0
45051000177,45,051,000177,560.47,274.72,10.92,3.97,0,562.39,280.7,8.96,0
45051000179,45,051,000179,1370.75,531.53,16.86,7.27,2.09,1360.64,545.83,20.61,2.07
45051000180,45,051,000180,1610.53,553.48,12.24,3.08,1.42,1602.44,551.9,21.75,0.77
45051000181,45,051,000181,822,438,5,0,2,812,437,16,3
45051000182,45,051,000182,1119.22,599.05,9.05,4.01,0,1124.35,596.98,12.02,2
45051000183,45,051,000183,445,438,15,3,0,427,448,21,3
45051000184,45,051,000184,2183.37,1085.78,24.26,5.68,3.48,2141.53,1108.2,45.94,3.19
45051000185,45,051,000185,338.62,73.19,3.23,0,1.03,322.29,81.6,12.19,0.06
45051000186,45,051,000186,369,60,1,1,0,364,61,5,0
45051000187,45,051,000187,573.55,78.34,3.94,0.03,0,569.51,81.38,4.96,0
45051000188,45,051,000188,51.82,398.87,2.84,0.01,0,47.84,406.47,4.83,0.02
45051000189,45,051,000189,613.55,747.78,16.93,3.2,0.06,581.14,770.44,25.46,1.39
45051000190,45,051,000190,205.67,837.35,7.35,1.84,0,195.57,842.86,11.94,0.92
45051000191,45,051,000191,476,341,4,1,1,458,349,16,0
45051000192,45,051,000192,545.03,253.49,9.71,3.34,3.02,530.17,270.66,14.75,0.04
45051000193,45,051,000193,1027.63,547.22,11.74,6.32,4.52,1010.47,569.8,18.06,1.81
45051000194,45,051,000194,1485.95,506.71,21.2,3.2,0,1457.49,518.02,42.51,1
45051000195,45,051,000195,684,472,7,2,0,643,494,25,0
45051000196,45,051,000196,483.34,436.1,3.34,4.12,0.03,447.93,460.74,19.36,0.03
45051000197,45,051,000197,1788.32,955.1,20.74,6.91,0.86,1728.68,989.67,41.49,7.78
45051000198,45,051,000198,877,206,9,2,1,859,224,11,0
45051000199,45,051,000199,759.27,352.69,8.98,2.84,0.47,724.28,372.07,25.53,0
45051000200,45,051,000200,871.08,285.86,5.24,1.08,0.02,836.57,301.44,21.45,2.99
45051000201,45,051,000201,2030.18,879.91,23.94,9.98,2,1969.32,919.82,56.86,2
45051000202,45,051,000202,829.48,387.44,9.96,3.08,0.52,791.59,408.53,27.73,0.04
45051000204,45,051,000204,1249.56,561.35,4,5.99,1,1220.59,565.35,32.96,1
45051000205,45,051,000205,612.02,272.01,7,2,0,610.02,265.01,14,1
45051000206,45,051,000206,1354.68,536.97,13.19,2.83,0,1334.9,545.45,23.55,0.94
45051000207,45,051,000207,1871.46,875.67,20.07,5.81,2.02,1861.48,876.75,30.55,1.25
45051000208,45,051,000208,459,363,2,3,1,435,376,15,0
45051000210,45,051,000210,1097.32,356.39,12.32,1.76,0,1083.24,355.51,26.4,1.76
45051000211,45,051,000211,775.28,375.78,7.15,4.01,0,755,385.02,20.12,0.03
45051000212,45,051,000212,627.99,879.78,8.89,2.96,0,618.11,888.66,15.8,0.99
45051000213,45,051,000213,80.09,78.04,1.17,0.88,0,76.87,80.09,2.05,0.58
45051000214,45,051,000214,331.97,446.88,3.7,1.32,0,312.79,453.96,10.56,2.15
45051000215,45,051,000215,443,81,4,2,0,433,85,7,0
45051000216,45,051,000216,1802.3,967.08,22.46,6.85,0.98,1735.91,1000.29,49.81,1.95
45051000217,45,051,000217,788.98,321.1,10.07,0.97,0.13,786.47,314.11,17.86,1.95
45051000218,45,051,000218,1201.18,507.63,6.67,2.21,0.73,1218.43,493.18,9.02,0
45051000219,45,051,000219,1549.36,712.09,12.43,5.2,0.11,1554.24,705.21,19.74,1.47
45051000220,45,051,000220,2357.74,1173.42,36.36,3.64,0,2320.47,1212.5,33.63,0
45051000221,45,051,000221,1069,521,11,6,0,1058,516,26,4
45051000222,45,051,000222,1287.75,713.27,13.96,3.36,0.03,1249.78,722.97,37.88,1.03
45051000223,45,051,000223,645.24,357.68,6.01,2,0,629.21,372.7,10.03,0
45051000224,45,051,000224,1396.33,603.28,21.97,4,1,1367.36,634.24,22.97,2
45051000225,45,051,000225,1100,541,10,2,0,1071,558,22,1
45051000226,45,051,000226,1724,916,22,8,0,1680,959,30,3
45051000227,45,051,000227,642.02,473.6,16.73,1.1,0.98,604.88,505.2,21.37,0
45051000228,45,051,000228,756.98,370.6,12.03,2.26,0,738.94,385.63,16.54,0.75
45051000229,45,051,000229,1929.58,1024.49,37.71,4.97,1.98,1858.1,1078.1,57.57,2.98
45051000230,45,051,000230,647.51,333.39,5.41,3.38,1.01,624.18,347.6,13.19,0.34
45051000231,45,051,000231,430.35,251.54,4.25,2.09,0.57,428.61,254.97,4.81,0.19
45051000232,45,051,000232,1008.56,594.3,10.71,4.77,1.27,1002.13,603.62,12.35,0.52
45051000233,45,051,000233,598.67,199.2,4.53,1.07,0.53,596.27,198.13,8,0.27
45051000234,45,051,000234,544.63,245.5,3.12,2.08,1.04,541.77,242.9,11.72,1.56
45053000101,45,053,000101,108,301,0,2,0,108,302,2,0
45053000102,45,053,000102,212,272,3,1,0,210,273,5,0
45053000103,45,053,000103,549.23,385.27,2.01,4,0,529.21,400.29,13.01,0
45053000104,45,053,000104,537.72,1025.32,11.01,4,0,504.69,1056.34,20.02,0
45053000105,45,053,000105,441,139,4,1,0,427,148,14,1
45053000106,45,053,000106,633.43,494.56,3.65,0.73,0.69,622.27,496.82,12.59,0.02
45053000107,45,053,000107,203.93,374.86,2.16,2.02,0,196.86,381.95,3.17,0.02
45053000108,45,053,000108,420.03,770.07,9.44,1.9,0,412.43,778.61,10.39,0.94
45053000109,45,053,000109,173.67,138.94,5.66,1.29,0.26,167.5,146.66,4.37,0.77
45053000110,45,053,000110,67.06,476.32,1,1,4,64.05,481.32,2.01,0
45053000111,45,053,000111,467.28,204.68,3.99,0,0,447.31,217.66,12.98,0
45053000112,45,053,000112,321.77,388.73,9.99,1,0,301.79,407.71,12.99,0
45053000113,45,053,000113,209,332,2,3,0,195,335,15,0
45053000114,45,053,000114,365,209,4,1,0,346,222,12,0
45053000115,45,053,000115,1499.13,989.73,11.46,3.82,0.95,1557.14,949.81,11.45,0
45053000116,45,053,000116,285.18,218.04,1.57,0.31,0.31,280.16,218.98,5.65,0
45053000117,45,053,000117,576.2,450.33,16.88,3.9,0.79,561.36,470.53,13.18,2.22
45055000101,45,055,000101,538.7,321.24,7.91,2.97,0.99,518.93,340.02,13.84,0.99
45055000102,45,055,000102,410,234,3,3,1,400,238,12,1
45055000103,45,055,000103,542,348,6,0,1,525,353,19,2
45055000105,45,055,000105,625.16,124.7,6.09,0.02,1.06,607.05,133.7,16.18,2
45055000107,45,055,000107,467.17,641.86,9.98,3.99,1,460.18,645.85,13.98,1
45055000108,45,055,000108,137,147,2,1,0,140,144,3,0
45055000109,45,055,000109,739.3,590.76,25.09,6.03,1.01,778.07,591.98,7.16,2.01
45055000111,45,055,000111,526.17,393.31,14.2,1.28,0.16,527.29,389.96,17.38,1.28
45055000112,45,055,000112,148.58,272.22,1.99,2.99,1,145.59,272.22,4.99,0
45055000113,45,055,000113,157.98,135.12,2.98,0,0,164.93,125.19,5.96,0
45055000115,45,055,000115,753,301,9,6,3,729,312,27,2
45055000117,45,055,000117,624.93,586.43,9.87,0.99,0,612.1,596.3,14.81,0
45055000119,45,055,000119,866.45,434.31,14.88,2.96,0,825.97,446.23,42.47,3.93
45055000121,45,055,000121,231.02,138.88,6.02,1,0,222.07,143.81,9.04,1
45055000122,45,055,000122,1096,711,32,7,1,1079,725,42,4
45055000123,45,055,000123,823.33,519.95,4.99,2.99,0,794.39,524.94,23.95,2.99
45055000124,45,055,000124,617,427,11,1,5,602,445,12,1
45055000125,45,055,000125,880,558,18,7,0,853,582,21,3
45055000126,45,055,000126,690,341,19,4,0,682,355,18,1
45055000127,45,055,000127,473.67,458.05,12.01,2.01,0,456.61,468.06,19.05,3.01
45055000130,45,055,000130,241,28,1,0,0,235,29,6,0
45055000131,45,055,000131,329.59,113.75,0,0.97,0,333.48,107.92,1.94,0
45055000132,45,055,000132,597,366,11,3,1,582,375,16,1
45055000133,45,055,000133,933,469,20,5,0,907,485,32,2
45055000134,45,055,000134,883,364,18,3,1,877,373,18,2
45055000135,45,055,000135,822.61,319.27,14.25,2.05,0,800.93,333.47,25.72,0.07
45055000140,45,055,000140,571,488,6,2,0,563,490,15,1
45055000143,45,055,000143,1211,416,9,4,1,1204,410,26,0
45055000146,45,055,000146,90.83,448.14,2.02,3.01,0,85.82,455.15,1.02,0
45055000147,45,055,000147,693,285,11,2,3,682,286,24,2
45055000149,45,055,000149,428,307,8,2,0,424,310,7,1
45055000150,45,055,000150,623.25,648.47,9.81,1.73,0.84,629.13,640.81,11.63,1.72
45055000152,45,055,000152,875.62,299.2,5.91,1.96,0,854.05,301.21,27.42,1.95
45055000154,45,055,000154,803,456,12,3,2,782,468,26,0
